,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC
,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
Date/Time,WindDir,WindSp,Max WindSp,AirTemp,RH,BP,DailyRain,Rain Duration,RainInten,RainInten
m/d/y,Degree,mph,mph,F,%,inHg,in,sec,in/h,in/h
5/12/2011 5:40,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 6:00,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 6:20,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 6:40,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 7:00,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 7:20,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 7:40,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 8:00,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 8:20,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 8:40,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 9:00,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 9:20,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 9:40,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 10:00,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 10:20,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 10:40,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/12/2011 11:00,55,6.4,7.9,59,63,29.1,0,20,0,0
5/12/2011 11:20,69,8,8.5,61.3,57,29.1,0,20,0,0
5/12/2011 11:40,75,5.7,6.4,63.8,55,29.1,0,20,0,0
5/12/2011 12:00,81,9.3,10.4,62.2,57,29.1,0,20,0,0
5/12/2011 12:20,62,11.5,12.4,63.5,57,29.1,0,20,0,0
5/12/2011 12:40,55,7.6,9.2,63.5,55,29.1,0,20,0,0
5/12/2011 13:00,85,9,9.5,65.8,54,29.1,0,20,0,0
5/12/2011 13:20,80,11.2,12.5,63.3,58,29.1,0,20,0,0
5/12/2011 13:40,67,6,6.6,65.3,57,29,0,20,0,0
5/12/2011 14:00,72,6.5,7,65.6,57,29,0,20,0,0
5/12/2011 14:20,84,10.6,11.3,64.7,61,29,0,20,0,0
5/12/2011 14:40,58,18.9,20.2,64.2,61,29,0,20,0,0
5/12/2011 15:00,85,8.3,13.8,61.3,69,29,0,20,0,0
5/12/2011 15:20,90,9.9,10.6,59.9,72,29,0,20,0,0
5/12/2011 15:40,66,16.5,17.8,58.8,72,29,0,20,0,0
5/12/2011 16:00,53,6.8,9.3,59.5,71,29,0,20,0,0
5/12/2011 16:20,88,6,6.7,60.9,69,29,0,20,0,0
5/12/2011 16:40,89,7.2,7.6,63.3,65,29,0,30,0,0
5/12/2011 17:00,103,7.2,7.5,66.7,60,29,0,30,0,0
5/12/2011 17:20,231,6,7,66.7,61,29,0,30,0,0
5/12/2011 17:40,241,6.6,7.8,69.6,54,29,0,30,0,0
5/12/2011 18:00,255,7.4,8.3,68.3,65,29,0,30,0,0
5/12/2011 18:20,237,6.9,7.8,68.1,69,29,0,30,0,0
5/12/2011 18:40,214,4.8,5.2,68.3,72,29,0,30,0,0
5/12/2011 19:00,208,6.1,7.2,67.6,73,29,0,30,0,0
5/12/2011 19:20,210,3.7,4.1,67.1,75,29,0,30,0,0
5/12/2011 19:40,175,2.5,3,67.2,75,29,0,30,0,0
5/12/2011 20:00,107,0.9,1.2,66.7,76,29,0,30,0,0
5/12/2011 20:20,153,2.3,2.9,66.3,77,29,0,30,0,0
5/12/2011 20:40,40,2.5,2.8,64.5,78,29,0,30,0,0
5/12/2011 21:00,102,3.1,3.3,59.7,79,29,0,30,0,0
5/12/2011 21:20,125,1.4,1.8,59.1,80,29,0,30,0,0
5/12/2011 21:40,179,3.2,4.1,62,88,29,0,30,0,0
5/12/2011 22:00,179,2.1,2.3,62.4,84,29,0,30,0,0
5/12/2011 22:20,221,1.6,1.7,60.6,90,29,0,30,0,0
5/12/2011 22:40,183,4.8,5.5,64.2,84,29,0,30,0,0
5/12/2011 23:00,204,7.2,7.4,64.7,83,29,0,30,0,0
5/12/2011 23:20,214,7,7.3,64.5,82,29,0,30,0,0
5/12/2011 23:40,210,5.9,6.3,64,83,29,0,30,0,0
5/13/2011 0:00,187,2.2,2.7,64.2,82,29,0,30,0,0
5/13/2011 0:20,201,2.2,2.5,64.4,82,29,0,30,0,0
5/13/2011 0:40,192,1.7,2.1,64,82,29,0,30,0,0
5/13/2011 1:00,140,5.3,5.9,63.3,84,29,0,30,0,0
5/13/2011 1:20,177,2.8,3.5,62.9,85,29,0,30,0,0
5/13/2011 1:40,197,3.1,3.7,63.1,85,29,0,30,0,0
5/13/2011 2:00,176,4.9,5.3,63.3,85,29,0,30,0,0
5/13/2011 2:20,165,5.8,6.6,63.3,84,29,0,30,0,0
5/13/2011 2:40,192,3.6,4,63.1,85,29,0,30,0,0
5/13/2011 3:00,175,8.5,10.4,63.6,84,29,0,30,0,0
5/13/2011 3:20,161,6.1,7.4,63.6,83,29,0,30,0,0
5/13/2011 3:40,159,3.8,4.5,64.2,82,29,0,30,0,0
5/13/2011 4:00,157,5.6,7.5,64.4,82,29,0,30,0,0
5/13/2011 4:20,190,3.8,4.9,64.4,82,29,0,30,0,0
5/13/2011 4:40,159,7.7,8.1,65.3,81,29,0,30,0,0
5/13/2011 5:00,170,3.4,5.4,66.5,78,29,0,30,0,0
5/13/2011 5:20,142,9.8,10.4,66.9,78,29,0,30,0,0
5/13/2011 5:40,154,6.5,9.1,68.5,74,29,0,30,0,0
5/13/2011 6:00,205,11.4,11.8,69.8,71,29,0,30,0,0
5/13/2011 6:20,173,7.2,8.8,71.2,68,29,0,30,0,0
5/13/2011 6:40,166,7.2,9.2,71.9,67,29,0,30,0,0
5/13/2011 7:00,204,9.1,9.9,72.1,67,29,0,30,0,0
5/13/2011 7:20,41,2.5,3.9,72.5,67,29,0,30,0,0
5/13/2011 7:40,244,4.2,4.5,73.2,64,29,0,30,0,0
5/13/2011 8:00,330,2.7,3,74.4,59,29,0,30,0,0
5/13/2011 8:20,314,6.3,6.7,69.9,66,29,0,30,0,0
5/13/2011 8:40,22,6.3,6.6,66,74,28.9,0,30,0,0
5/13/2011 9:00,2,4.7,5.3,68.9,67,28.9,0,30,0,0
5/13/2011 9:20,61,6.5,6.9,68.5,69,28.9,0,30,0,0
5/13/2011 9:40,48,7.9,8.1,67.4,71,28.9,0,30,0,0
5/13/2011 10:00,345,2.1,3.6,68,70,28.9,0,30,0,0
5/13/2011 10:20,33,4.6,5.4,66.9,72,28.9,0,30,0,0
5/13/2011 10:40,35,8.5,9.1,66.3,72,28.9,0,30,0,0
5/13/2011 11:00,24,2.8,3.6,66.3,73,28.9,0,30,0,0
5/13/2011 11:20,49,11,12.3,68.3,71,28.9,0,30,0,0
5/13/2011 11:40,47,5.2,6.5,69.2,71,28.9,0,30,0,0
5/13/2011 12:00,71,9.5,10.8,67.8,75,28.9,0,30,0,0
5/13/2011 12:20,50,4.7,5.7,66.7,77,28.9,0,30,0,0
5/13/2011 12:40,33,4.8,5.5,66.7,78,28.9,0,30,0,0
5/13/2011 13:00,73,6.3,6.7,67.2,78,28.9,0,30,0,0
5/13/2011 13:20,297,5,5.3,68,75,28.9,0,30,0,0
5/13/2011 13:40,310,3.2,3.6,63.5,77,28.9,0,30,0,0
5/13/2011 14:00,249,1.4,1.7,63.6,83,28.9,0,30,0,0
5/13/2011 14:20,88,2.1,2.3,67.2,76,28.9,0,30,0,0
5/13/2011 14:40,0,4.7,5.1,65.3,81,28.9,0,30,0,0
5/13/2011 15:00,49,3.9,4.2,65.1,82,28.9,0,30,0,0
5/13/2011 15:20,91,0.9,1.6,67.6,78,28.9,0,30,0,0
5/13/2011 15:40,99,1.4,1.6,68.5,77,28.9,0,50,0,0
5/13/2011 16:00,282,1.9,2.4,70.3,72,28.9,0,50,0,0
5/13/2011 16:20,22,3.1,3.3,67.8,77,28.9,0,50,0,0
5/13/2011 16:40,2,1.4,1.7,67.1,79,28.9,0,50,0,0
5/13/2011 17:00,180,5.5,6.2,68.7,79,28.9,0,50,0,0
5/13/2011 17:20,180,7,7.7,69.6,77,28.9,0,50,0,0
5/13/2011 17:40,181,8,8.5,69,76,28.9,0,50,0,0
5/13/2011 18:00,152,6.9,10.3,68.9,77,28.9,0,50,0,0
5/13/2011 18:20,181,2.2,4.4,68.9,76,28.9,0,50,0,0
5/13/2011 18:40,154,10.2,11.2,68.9,76,28.9,0,50,0,0
5/13/2011 19:00,155,9.2,10,68.7,77,28.9,0,50,0,0
5/13/2011 19:20,203,3.8,4.6,68.5,77,28.9,0,50,0,0
5/13/2011 19:40,189,10,10.9,68.1,77,28.9,0,50,0,0
5/13/2011 20:00,166,7,9.5,68,77,28.9,0,50,0,0
5/13/2011 20:20,69,8.6,11.8,67.4,79,28.9,0,50,0,0
5/13/2011 20:40,138,15.6,16.4,67.8,78,28.9,0,50,0,0
5/13/2011 21:00,128,11.9,12.4,68,78,28.9,0,50,0,0
5/13/2011 21:20,75,8.5,9.2,65.6,78,28.9,0,50,0,0
5/13/2011 21:40,47,9.7,10.8,59.5,90,28.9,0,50,0,0
5/13/2011 22:00,44,12.6,13.1,59.9,91,28.9,0,50,0,0
5/13/2011 22:20,45,3,4.5,60.2,91,28.9,0,50,0,0
5/13/2011 22:40,145,2.7,3.1,63.6,85,28.9,0,50,0,0
5/13/2011 23:00,264,5.2,5.5,64.5,83,28.9,0,50,0,0
5/13/2011 23:20,205,3,4.3,64.9,87,28.9,0,560,0.01,0.01
5/13/2011 23:40,169,4.6,5.5,64,91,28.9,0.06,1740,0.1,0.1
5/14/2011 0:00,140,7.1,7.8,64,92,28.8,0.06,2300,0,0
5/14/2011 0:20,155,10.6,13.3,64.4,90,28.8,0.06,2300,0,0
5/14/2011 0:40,157,15.4,16.7,64.5,88,28.8,0.06,2300,0,0
5/14/2011 1:00,155,7.2,13.3,64.5,89,28.8,0.06,2300,0,0
5/14/2011 1:20,163,5.9,7.5,64.5,89,28.8,0.06,2300,0,0
5/14/2011 1:40,163,6.1,7.1,64.7,88,28.8,0.06,2300,0,0
5/14/2011 2:00,151,8.7,10,64.7,88,28.8,0.06,2300,0,0
5/14/2011 2:20,157,7.8,10.8,64.7,88,28.8,0.06,2300,0,0
5/14/2011 2:40,176,7.6,9.7,65.1,87,28.8,0.06,2300,0,0
5/14/2011 3:00,157,8.9,9.7,64.9,87,28.8,0.06,2300,0,0
5/14/2011 3:20,147,7.5,9.7,64.7,88,28.8,0.06,2300,0,0
5/14/2011 3:40,173,14,17,64.9,87,28.8,0.06,2300,0,0
5/14/2011 4:00,182,10.6,11.7,65.1,87,28.8,0.06,2300,0,0
5/14/2011 4:20,157,11.5,12.5,65.3,86,28.8,0.06,2300,0,0
5/14/2011 4:40,182,6,6.9,65.6,86,28.8,0.06,2300,0,0
5/14/2011 5:00,167,11.9,14.2,65.8,86,28.8,0.06,2300,0,0
5/14/2011 5:20,355,2.4,3.6,66.2,85,28.8,0.06,2300,0,0
5/14/2011 5:40,179,9.8,11.1,66.5,84,28.8,0.06,2300,0,0
5/14/2011 6:00,186,13.4,15.4,66.9,83,28.8,0.06,2300,0,0
5/14/2011 6:20,162,13.8,14.8,66.9,82,28.8,0.06,2300,0,0
5/14/2011 6:40,161,9.3,10.4,67.2,83,28.9,0.06,2320,0,0
5/14/2011 7:00,170,4.5,5.5,67.2,83,28.9,0.06,2330,0,0
5/14/2011 7:20,189,6.9,7.4,67.6,82,28.9,0.06,2590,0,0
5/14/2011 7:40,189,5.9,7.9,67.4,82,28.9,0.06,2590,0,0
5/14/2011 8:00,202,7.2,8.6,67.4,82,28.9,0.06,2590,0,0
5/14/2011 8:20,208,5.5,6,67.6,82,28.9,0.06,2600,0,0
5/14/2011 8:40,170,3.4,5.3,68.3,81,28.9,0.06,2600,0,0
5/14/2011 9:00,209,8.2,10,68.3,80,28.9,0.06,2600,0,0
5/14/2011 9:20,227,8.2,8.9,68.9,77,28.9,0.06,2620,0,0
5/14/2011 9:40,206,9.8,12.7,68.1,78,28.9,0.06,2850,0,0
5/14/2011 10:00,268,7.3,8.5,62.2,87,28.9,0.07,3280,0,0
5/14/2011 10:20,254,6.3,6.4,60.6,92,28.9,0.07,3700,0,0
5/14/2011 10:40,239,4.6,5.4,61.1,94,28.9,0.07,3910,0,0
5/14/2011 11:00,226,2.8,3,62.9,93,28.8,0.08,5040,0.1,0.1
5/14/2011 11:20,146,2,2.4,64.5,91,28.8,0.09,6150,0.01,0.01
5/14/2011 11:40,169,1.8,2.3,65.4,89,28.8,0.09,6790,0.01,0.01
5/14/2011 12:00,168,1.1,1.4,65.4,89,28.8,0.09,7190,0,0
5/14/2011 12:20,47,1.8,2.1,64.7,89,28.8,0.09,7540,0,0
5/14/2011 12:40,201,2.9,3.7,65.3,91,28.8,0.09,7550,0,0
5/14/2011 13:00,195,1.9,2.6,66.7,88,28.8,0.09,7570,0,0
5/14/2011 13:20,64,3,3.4,65.6,87,28.8,0.09,8110,0,0
5/14/2011 13:40,60,7.6,9.7,64.2,91,28.8,0.09,8110,0,0
5/14/2011 14:00,63,9.1,11,64.7,89,28.8,0.09,8110,0,0
5/14/2011 14:20,51,4.9,5.7,63.6,93,28.8,0.09,8110,0,0
5/14/2011 14:40,58,8.6,10.2,64,93,28.8,0.09,8110,0,0
5/14/2011 15:00,44,2.3,4,66.2,88,28.8,0.09,8110,0,0
5/14/2011 15:20,68,6.1,6.8,66.5,87,28.8,0.09,8110,0,0
5/14/2011 15:40,64,12.1,13.5,64.5,90,28.8,0.09,8110,0,0
5/14/2011 16:00,57,9.4,9.9,63.1,92,28.8,0.09,8110,0,0
5/14/2011 16:20,33,7.4,8,61.3,95,28.8,0.09,8110,0,0
5/14/2011 16:40,77,14.3,16.2,60.9,95,28.8,0.09,8120,0,0
5/14/2011 17:00,72,11,13.3,61.1,95,28.8,0.09,8120,0,0
5/14/2011 17:20,69,10.9,12.1,61.3,94,28.8,0.09,8120,0,0
5/14/2011 17:40,59,12.2,14.6,60.4,95,28.8,0.09,8120,0,0
5/14/2011 18:00,90,5.7,6.6,61.5,94,28.8,0.09,8120,0,0
5/14/2011 18:20,39,3.6,5.3,61.5,94,28.8,0.09,8120,0,0
5/14/2011 18:40,72,6.4,6.9,60.8,93,28.8,0.09,8120,0,0
5/14/2011 19:00,89,10.9,12.4,61.3,92,28.8,0.09,8120,0,0
5/14/2011 19:20,76,6.8,7.8,62.6,89,28.8,0.09,8120,0,0
5/14/2011 19:40,88,3.7,4.5,62.7,88,28.8,0.09,8120,0,0
5/14/2011 20:00,75,10.8,12.3,62.9,87,28.8,0.09,8120,0,0
5/14/2011 20:20,63,12.7,15,58.4,92,28.8,0.09,8120,0,0
5/14/2011 20:40,59,15.2,17.4,55.7,96,28.8,0.09,8130,0,0
5/14/2011 21:00,79,16.8,20.2,53.9,96,28.8,0,8170,0,0
5/14/2011 21:20,75,16.9,18.4,52.8,97,28.8,0.01,8560,0.01,0.01
5/14/2011 21:40,47,11.1,13.2,51.9,97,28.8,0.03,9760,0.11,0.11
5/14/2011 22:00,107,7.4,8.9,51.9,97,28.8,0.05,10730,0.01,0.01
5/14/2011 22:20,68,25.3,27.7,51.9,97,28.7,0.05,11570,0,0
5/14/2011 22:40,68,15.6,21.4,51.8,97,28.7,0.06,12080,0,0
5/14/2011 23:00,70,16.8,19,51.9,97,28.8,0.06,12090,0,0
5/14/2011 23:20,39,9.1,10.8,51.6,97,28.8,0.06,12090,0,0
5/14/2011 23:40,76,10.8,12.9,51.4,97,28.8,0.06,12090,0,0
5/15/2011 0:00,95,7.5,8.4,51.4,97,28.8,0.06,12090,0,0
5/15/2011 0:20,84,15.1,18.8,51.4,97,28.8,0.06,12090,0,0
5/15/2011 0:40,128,3.6,8,50.5,97,28.8,0.06,12090,0,0
5/15/2011 1:00,84,12.9,19.7,50.3,97,28.8,0.06,12090,0,0
5/15/2011 1:20,80,8.7,13.4,50.5,97,28.8,0.06,12090,0,0
5/15/2011 1:40,70,6.4,7.6,50,97,28.8,0.06,12090,0,0
5/15/2011 2:00,58,2.8,4.7,50.1,97,28.8,0.06,12090,0,0
5/15/2011 2:20,50,14.3,17.4,50,97,28.8,0.06,12090,0,0
5/15/2011 2:40,72,14.4,18.8,49.2,97,28.8,0.06,12090,0,0
5/15/2011 3:00,19,8.3,14.2,49.1,97,28.8,0.06,12090,0,0
5/15/2011 3:20,71,15.7,19.5,48.7,97,28.8,0.06,12090,0,0
5/15/2011 3:40,93,11.4,16.6,48.5,97,28.8,0.06,12090,0,0
5/15/2011 4:00,103,8.5,9.5,48.7,97,28.8,0.06,12090,0,0
5/15/2011 4:20,21,5.6,7.4,48.5,97,28.8,0.06,12170,0.03,0.03
5/15/2011 4:40,40,16.1,17.1,48.3,97,28.8,0.06,12750,0,0
5/15/2011 5:00,98,11.2,13.2,48,97,28.8,0.06,12940,0,0
5/15/2011 5:20,82,20,26.1,47.8,97,28.8,0.06,13070,0,0
5/15/2011 5:40,92,20.9,24,47.4,97,28.8,0.06,13180,0,0
5/15/2011 6:00,76,20.2,21.3,47.6,97,28.8,0.07,13940,0.07,0.07
5/15/2011 6:20,76,23.2,26.4,47.3,97,28.8,0.16,15140,0.65,0.65
5/15/2011 6:40,57,15.5,17.9,47.3,97,28.8,0.34,16340,0.42,0.42
5/15/2011 7:00,79,18.1,20.1,46.9,97,28.8,0.49,17550,0.54,0.54
5/15/2011 7:20,101,17.2,20.4,46.9,97,28.8,0.7,18740,0.35,0.35
5/15/2011 7:40,87,18.3,20.7,47.1,97,28.8,0.92,19940,0.65,0.65
5/15/2011 8:00,60,10.3,14,47.1,97,28.8,1.02,21140,0.24,0.24
5/15/2011 8:20,68,8.4,10,47.1,97,28.8,1.07,22340,0.28,0.28
5/15/2011 8:40,49,13.3,14.7,46.7,97,28.8,1.17,23550,0.29,0.29
5/15/2011 9:00,25,11.8,14,46.4,97,28.8,1.28,24740,0.35,0.35
5/15/2011 9:20,66,9,11,46.2,97,28.8,1.42,25950,0.34,0.34
5/15/2011 9:40,97,13,14.3,45.8,97,28.8,1.54,27140,0.17,0.17
5/15/2011 10:00,154,5.4,9.5,45.6,97,28.8,1.64,28350,0.32,0.32
5/15/2011 10:20,86,14.4,16.5,45.3,97,28.8,1.72,29540,0.19,0.19
5/15/2011 10:40,68,20.9,23.5,45.3,97,28.8,1.77,30750,0.12,0.12
5/15/2011 11:00,68,17.6,19.4,45.3,97,28.8,1.8,31920,0.15,0.15
5/15/2011 11:20,77,12.7,16.3,44.9,97,28.8,1.85,33120,0.06,0.06
5/15/2011 11:40,55,17.7,19.9,44.4,97,28.8,1.89,34320,0.07,0.07
5/15/2011 12:00,87,13.3,18.3,44,97,28.8,1.92,35510,0.14,0.14
5/15/2011 12:20,60,20.9,25.8,44.2,97,28.8,1.96,36720,0.09,0.09
5/15/2011 12:40,128,8.4,18,43.8,97,28.8,2,37890,0.12,0.12
5/15/2011 13:00,61,10.1,12.4,44,97,28.8,2.03,39100,0.11,0.11
5/15/2011 13:20,42,14.7,16.8,44,97,28.8,2.09,40300,0.21,0.21
5/15/2011 13:40,55,11.3,15.7,44.2,97,28.8,2.16,41490,0.17,0.17
5/15/2011 14:00,85,19.3,26.6,44.2,97,28.8,2.2,42670,0.07,0.07
5/15/2011 14:20,54,24.4,28.9,44,97,28.8,2.24,43860,0.09,0.09
5/15/2011 14:40,77,18.4,22.6,44.2,97,28.8,2.27,45020,0.1,0.1
5/15/2011 15:00,83,11.3,13.4,44.4,97,28.8,2.3,46220,0.04,0.04
5/15/2011 15:20,62,11,14.8,44.4,97,28.8,2.32,47380,0.03,0.03
5/15/2011 15:40,81,17.2,20,44.4,97,28.8,2.32,47860,0,0
5/15/2011 16:00,68,19.8,23.2,44.6,97,28.8,2.32,47860,0,0
5/15/2011 16:20,77,18.9,22.6,44.4,96,28.9,2.32,47860,0,0
5/15/2011 16:40,71,15.3,20,44.6,96,28.9,2.32,47930,0,0
5/15/2011 17:00,84,11.9,15,44.7,96,28.9,2.32,48200,0,0
5/15/2011 17:20,56,15.9,19.9,44.7,96,28.9,2.32,48220,0,0
5/15/2011 17:40,67,19.4,23,44.6,96,28.9,2.32,48290,0,0
5/15/2011 18:00,60,12.6,15,44.4,96,28.9,2.32,48290,0,0
5/15/2011 18:20,67,20.4,22.9,44.6,95,28.9,2.32,48300,0,0
5/15/2011 18:40,69,22.8,26.9,44.6,95,28.9,2.32,48300,0,0
5/15/2011 19:00,91,13.3,14.2,44.4,95,28.9,2.32,48380,0,0
5/15/2011 19:20,78,18,23.4,44.6,95,28.9,2.32,48700,0,0
5/15/2011 19:40,56,20,23.5,44.2,94,28.9,2.32,48960,0,0
5/15/2011 20:00,100,13,15.3,44,95,28.9,2.33,49540,0.08,0.08
5/15/2011 20:20,33,3.2,9.8,44,96,28.9,2.34,50130,0,0
5/15/2011 20:40,44,10.8,12.7,43.8,96,28.9,2.34,50130,0,0
5/15/2011 21:00,58,10.1,13.4,44,96,28.9,0,50130,0,0
5/15/2011 21:20,66,19.1,20.9,43.7,96,28.9,0,50130,0,0
5/15/2011 21:40,35,10.8,15.2,43.7,96,28.9,0,50130,0,0
5/15/2011 22:00,61,15.2,20.9,43.5,96,28.9,0,50130,0,0
5/15/2011 22:20,44,12.3,14.8,43.3,96,28.9,0,50140,0,0
5/15/2011 22:40,17,9.9,13.5,43.5,96,28.9,0,50140,0,0
5/15/2011 23:00,52,15.2,19.6,43.1,96,28.9,0,50140,0,0
5/15/2011 23:20,53,14.1,16.7,42.9,96,28.9,0,50240,0,0
5/15/2011 23:40,338,17.2,21.7,42.8,97,28.9,0,50580,0,0
5/16/2011 0:00,23,4.4,6.5,42.8,97,28.9,0,50580,0,0
5/16/2011 0:20,63,16.3,18,42.9,97,28.9,0,50580,0,0
5/16/2011 0:40,76,8,11,42.8,97,28.9,0,50580,0,0
5/16/2011 1:00,69,9.3,12.2,42.8,96,28.9,0,50580,0,0
5/16/2011 1:20,44,12.6,15.2,42.9,96,28.9,0,50580,0,0
5/16/2011 1:40,40,12.7,14.7,42.8,96,28.9,0,50580,0,0
5/16/2011 2:00,62,14.6,16.5,42.9,96,28.9,0,50580,0,0
5/16/2011 2:20,64,11.8,14.8,42.8,96,28.9,0,50580,0,0
5/16/2011 2:40,97,7.6,9.7,42.8,96,28.9,0,50580,0,0
5/16/2011 3:00,42,11.7,13.8,42.8,96,28.9,0,50580,0,0
5/16/2011 3:20,73,16.5,18.1,42.8,96,28.9,0,50580,0,0
5/16/2011 3:40,55,20.4,23.1,42.9,96,28.9,0,50580,0,0
5/16/2011 4:00,82,20.2,23.7,42.8,95,28.9,0,50580,0,0
5/16/2011 4:20,55,14.2,16,42.8,95,28.9,0,50580,0,0
5/16/2011 4:40,96,10.1,11.8,42.8,96,28.9,0,50580,0,0
5/16/2011 5:00,84,5.9,7,42.8,95,28.9,0,50580,0,0
5/16/2011 5:20,45,15.1,18.8,42.6,95,28.9,0,50580,0,0
5/16/2011 5:40,50,18.1,19.4,42.6,95,28.9,0,50580,0,0
5/16/2011 6:00,72,12.2,14.5,42.9,95,28.9,0,50580,0,0
5/16/2011 6:20,71,10.4,11.5,42.9,95,28.9,0,50580,0,0
5/16/2011 6:40,65,15.7,19.6,42.8,95,28.9,0,50580,0,0
5/16/2011 7:00,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/16/2011 7:20,92,16.1,17.5,42.9,94,29,0,50580,0,0
5/16/2011 7:40,103,7.7,11.1,43.1,93,29,0,50580,0,0
5/16/2011 8:00,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-,-Invalid-
5/16/2011 8:20,104,7.7,10.4,43.7,92,29,0,50580,0,0
5/16/2011 8:40,93,9.1,11.2,43.3,92,29,0,50580,0,0
5/16/2011 9:00,120,7.1,8.7,43.3,93,29,0,50580,0,0
5/16/2011 9:20,54,15.2,16.7,43.1,95,29,0.01,51390,0,0
5/16/2011 9:40,79,9.3,12.3,42.9,96,29,0.02,52260,0.01,0.01
5/16/2011 10:00,43,11.9,13.2,43.1,96,29,0.02,53010,0.01,0.01
5/16/2011 10:20,63,17.9,19.7,42.9,95,29,0.03,53820,0.03,0.03
5/16/2011 10:40,29,7.6,10.8,42.9,96,29,0.08,54740,0.24,0.24
5/16/2011 11:00,63,12.4,14.6,43.1,95,29,0.11,55940,0.03,0.03
5/16/2011 11:20,18,3.4,5,43.5,95,29,0.11,56380,0,0
5/16/2011 11:40,28,8.1,9.1,43.3,95,29,0.11,56380,0,0
5/16/2011 12:00,57,5.1,6.8,43.3,95,29,0.11,56400,0,0
5/16/2011 12:20,70,8.7,11.9,43.5,95,29,0.11,56400,0,0
5/16/2011 12:40,53,5.5,6.3,43.7,94,29,0.11,56400,0,0
5/16/2011 13:00,326,2.6,3.3,43.5,94,29,0.11,56400,0,0
5/16/2011 13:20,74,9.2,13.6,43.5,95,29,0.11,56400,0,0
5/16/2011 13:40,61,12.4,14.2,43.5,94,29,0.11,56400,0,0
5/16/2011 14:00,344,5.9,7.6,43.7,94,29,0.11,56400,0,0
5/16/2011 14:20,4,12.1,13.5,43.8,93,29,0.11,56400,0,0
5/16/2011 14:40,112,4.4,5.5,43.8,93,29,0.11,56400,0,0
5/16/2011 15:00,351,4.1,6.8,44,93,29,0.11,56400,0,0
5/16/2011 15:20,52,5.6,6.7,44,92,29.1,0.11,56400,0,0
5/16/2011 15:40,54,8.8,11.5,44.2,93,29.1,0.11,56400,0,0
5/16/2011 16:00,58,7.4,12.5,44.4,92,29.1,0.11,56400,0,0
5/16/2011 16:20,59,5.5,7.2,43.8,93,29.1,0.11,56400,0,0
5/16/2011 16:40,69,10.1,10.6,43.8,94,29.1,0.11,56400,0,0
5/16/2011 17:00,79,12.7,14.5,43.8,93,29.1,0.11,56400,0,0
5/16/2011 17:20,88,7.2,9.7,43.8,94,29.1,0.11,56400,0,0
