,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC
7/18/2011 8:45,77.12,279,8.57,5.9,98.6,8.13,15.1,23.08,3.17,13.6,42.852,0.74,4,
7/18/2011 9:15,77.18,282,8.6,8,99.9,8.23,14.5,23.09,3.19,12.8,42.637,0.806,4,
7/18/2011 9:45,77.34,282,8.59,7.5,100,8.23,13.8,23.09,3.16,12.6,42.649,0.905,4,
7/18/2011 10:15,77.55,282,8.6,8.5,100.4,8.24,13.5,23.1,3.15,12.4,42.745,0.878,4,
7/18/2011 10:45,77.85,282,8.6,5.8,100.6,8.24,13.1,23.1,3.11,12,42.562,0.856,4,
7/18/2011 11:15,78.14,282,8.61,6.7,101.3,8.27,13.1,23.12,3.15,12,42.649,0.821,4,
7/18/2011 11:45,78.25,282,8.62,5.8,101.6,8.28,13,23.13,3.16,12,42.672,1.006,5,
7/18/2011 12:15,78.2,282,8.62,5,101.7,8.3,13,23.15,3.13,11.8,42.684,1.072,4,
7/18/2011 12:45,78.43,282,8.62,5.6,101.4,8.25,13,23.16,3.12,11.8,42.5,1.143,4,
7/18/2011 13:15,78.75,282,8.61,5.6,101.4,8.22,13,23.18,3.13,11.8,42.549,0.956,5,
7/18/2011 13:45,78.92,282,8.61,6.7,101,8.18,12.9,23.2,3.13,11.8,42.584,0.788,4,
7/18/2011 14:15,78.63,281,8.6,4.7,101,8.2,12.9,23.22,3.14,11.8,42.521,0.768,4,
7/18/2011 14:45,78.58,279,8.57,5.2,98.9,8.03,12.9,23.25,3.12,11.8,42.579,0.701,4,
7/18/2011 15:15,78.43,279,8.57,4.3,99.4,8.09,12.8,23.27,3.13,11.6,42.539,0.601,5,
7/18/2011 15:45,78.28,279,8.52,6.2,97.1,7.92,12.8,23.29,3.11,11.6,42.496,0.44,4,
7/18/2011 16:15,78.53,280,8.53,5.1,97.4,7.92,12.6,23.31,3.14,11.4,42.699,0.462,4,
7/18/2011 16:45,78.32,279,8.51,4.1,97,7.9,12.3,23.32,3.17,11.2,42.74,0.513,4,
7/18/2011 17:15,78.37,280,8.47,4.7,94.7,7.71,12,23.34,3.27,10.8,43.048,0.49,4,
7/18/2011 17:45,78.27,280,8.44,5,93.6,7.63,12,23.36,3.2,10.8,42.826,0.457,4,
7/18/2011 18:15,78.23,280,8.43,4.4,93.2,7.6,12,23.38,3.15,10.8,42.674,0.435,4,
7/18/2011 18:45,78.2,281,8.45,5.5,94.2,7.68,12,23.4,3.1,10.8,42.467,0.439,4,
7/18/2011 19:15,78.21,280,8.4,4.7,91.6,7.47,12,23.41,3.16,10.8,42.801,0.491,4,
7/18/2011 19:45,78.21,280,8.43,6,94.1,7.68,12,23.43,3.32,10.8,43.113,0.45,4,
7/18/2011 20:15,78.24,280,8.36,6.7,89.5,7.3,12,23.45,3.16,10.8,42.543,0.479,4,
7/18/2011 20:45,78.18,281,8.4,8.2,90.8,7.41,12,23.46,3.09,10.8,42.47,0.546,4,
7/18/2011 21:15,78.06,287,8.37,7.9,90,7.35,12,23.48,3.17,10.8,42.714,0.686,4,
7/18/2011 21:45,77.88,280,8.39,6.3,91.2,7.47,12,23.49,3.19,10.8,42.754,0.822,4,
7/18/2011 22:15,77.87,279,8.42,6.4,92.3,7.55,11.9,23.5,3.08,10.8,42.506,1.135,4,
7/18/2011 22:45,77.76,279,8.39,10.1,91.8,7.52,12,23.51,3.17,10.8,42.701,1.037,5,
7/18/2011 23:15,77.74,279,8.47,6.3,94.4,7.74,12,23.51,3.12,10.8,42.496,1.046,5,
7/18/2011 23:45,77.71,280,8.35,16.7,90.6,7.43,11.9,23.51,3.1,10.8,42.647,1.381,4,
7/19/2011 0:15,77.63,280,8.38,16.4,92.3,7.57,11.9,23.52,3.08,10.8,42.511,1.449,5,
7/19/2011 0:45,77.6,279,8.46,5.5,94.1,7.72,11.9,23.52,3.16,10.8,42.52,1.272,5,
7/19/2011 1:15,77.56,280,8.36,17.7,92,7.55,11.9,23.52,3.04,10.8,42.306,1.141,5,
7/19/2011 1:45,77.52,280,8.35,17.1,92.1,7.57,11.8,23.52,3.12,10.8,42.497,1.117,4,
7/19/2011 2:15,77.54,280,8.36,10.7,91.6,7.52,11.9,23.52,3.1,10.8,42.577,1.006,4,
7/19/2011 2:45,77.46,280,8.34,12.2,91.1,7.49,11.8,23.52,3.12,10.8,42.523,1.109,5,
7/19/2011 3:15,77.44,280,8.27,10,88.7,7.29,11.9,23.52,2.98,10.6,42.284,0.973,5,
7/19/2011 3:45,77.39,280,8.3,13.9,90.4,7.44,11.9,23.53,3.16,10.8,42.469,0.688,5,
7/19/2011 4:15,77.4,283,8.3,10.6,89.8,7.39,12.1,23.53,3.11,11,42.623,0.63,5,
7/19/2011 4:45,77.37,283,8.31,7.9,90.4,7.43,12.2,23.54,3.16,11,42.659,0.6,4,
7/19/2011 5:15,77.3,281,8.39,6.8,93.1,7.66,12.6,23.54,3.1,11.4,42.488,0.446,4,
7/19/2011 5:45,77.35,280,8.44,4.8,94.5,7.77,12.7,23.54,3.2,11.6,42.642,0.438,4,
7/19/2011 6:15,77.51,281,8.39,5,92.7,7.61,13,23.53,3.02,11.8,42.192,0.391,3,
7/19/2011 6:45,77.75,285,8.41,5.5,94.7,7.76,14,23.52,3.13,12.8,42.564,0.332,4,
7/19/2011 7:15,78,284,8.42,5.8,95.3,7.79,14.9,23.52,3.17,13.4,42.756,0.283,4,
7/19/2011 7:45,78.15,280,8.51,6.3,98,8,14,23.51,3.21,12.6,42.842,0.297,4,
7/19/2011 8:15,78.7,282,8.46,5.2,97.6,7.92,13.4,23.5,3.08,12.2,42.472,0.224,4,
7/19/2011 8:45,78.9,283,8.48,4.9,98.8,8,13.3,23.5,3.16,12.2,42.598,0.205,4,
7/19/2011 9:15,79.28,279,8.51,4.8,100.2,8.08,13.3,23.5,3.14,12.2,42.654,0.182,3,
7/19/2011 9:45,79,278,8.57,4,102.1,8.27,13.1,23.51,3.19,12,42.714,0.205,3,
7/19/2011 10:15,79.47,283,8.57,3.5,103.3,8.32,13.1,23.51,3.15,12,42.62,0.212,3,
7/19/2011 10:45,79.8,282,8.58,3.6,104.6,8.4,13,23.52,3.17,11.8,42.599,0.19,4,
7/19/2011 11:15,79.74,282,8.6,4.3,104.6,8.4,13,23.54,3.14,11.8,42.632,0.202,4,
7/19/2011 11:45,80.68,283,8.58,3.9,105,8.36,13,23.55,3.18,11.8,42.663,0.209,4,
7/19/2011 12:15,80.5,283,8.62,3.1,107.4,8.56,12.9,23.57,3.14,11.8,42.509,0.203,4,
7/19/2011 12:45,80.34,283,8.66,3.1,110.7,8.84,12.9,23.58,3.11,11.8,42.542,0.208,4,
7/19/2011 13:15,80.62,282,8.65,3.4,108.8,8.66,12.8,23.6,3.12,11.6,42.652,0.187,4,
7/19/2011 13:45,80.78,280,8.66,3.1,109.6,8.72,12.6,23.61,3.15,11.6,42.55,0.166,4,
7/19/2011 14:15,80.5,280,8.7,3.5,112.4,8.96,12.7,23.62,3.12,11.6,42.611,0.184,4,
7/19/2011 14:45,80.85,281,8.71,3.6,112.9,8.97,12.5,23.63,3.14,11.4,42.674,0.149,4,
7/19/2011 15:15,80.4,281,8.75,3.7,115.1,9.19,12.4,23.63,3.11,11.2,42.564,0.139,4,
7/19/2011 15:45,80.98,278,8.73,3.5,114.5,9.09,12.3,23.63,3.06,11.2,42.33,0.141,3,
7/19/2011 16:15,81.6,280,8.68,5.8,111.2,8.77,12.1,23.64,3.1,11,42.507,0.208,4,
7/19/2011 16:45,81.83,281,8.66,3.8,109.7,8.63,11.9,23.63,3.11,10.8,42.504,0.158,3,
7/19/2011 17:15,81.34,280,8.63,3.2,107.6,8.5,12,23.63,3.08,10.8,42.484,0.174,4,
7/19/2011 17:45,81.37,281,8.62,3.3,107,8.46,12,23.63,3.07,10.8,42.378,0.185,4,
7/19/2011 18:15,81.5,278,8.64,5,107.4,8.48,12,23.62,3.11,10.8,42.501,0.159,4,
7/19/2011 18:45,81.24,281,8.59,3.3,104.7,8.28,12,23.62,3.06,10.8,42.375,0.156,4,
7/19/2011 19:15,81.22,281,8.59,3.4,104.7,8.29,11.9,23.61,3.16,10.8,42.677,0.143,4,
7/19/2011 19:45,81.18,281,8.58,3.3,103.6,8.2,11.9,23.61,3.15,10.8,42.587,0.125,3,
7/19/2011 20:15,80.88,278,8.53,3,100.3,7.96,11.9,23.61,3.1,10.8,42.485,0.118,4,
7/19/2011 20:45,80.81,278,8.54,3,100.9,8.02,11.9,23.6,3.12,10.8,42.515,0.114,3,
7/19/2011 21:15,80.44,278,8.54,3.2,102.1,8.14,11.9,23.59,3.16,10.8,42.698,0.085,3,
7/19/2011 21:45,80.64,278,8.55,3.1,100.8,8.02,11.9,23.59,3.12,10.8,42.532,0.094,4,
7/19/2011 22:15,80.16,277,8.56,3,101.3,8.1,11.9,23.59,3.15,10.8,42.625,0.075,4,
7/19/2011 22:45,79.96,277,8.57,2.9,102.1,8.19,11.9,23.58,3.17,10.8,42.682,0.071,3,
7/19/2011 23:15,79.69,277,8.5,3.6,97.1,7.81,11.9,23.58,3.17,10.8,42.69,0.059,3,
7/19/2011 23:45,79.68,277,8.53,2.7,98.3,7.9,11.9,23.58,3.14,10.8,42.593,0.059,3,
7/20/2011 0:15,79.54,277,8.53,2.5,98.1,7.89,11.9,23.59,3.18,10.8,42.773,0.051,3,
7/20/2011 0:45,79.56,277,8.51,4,96.4,7.76,11.9,23.59,3.13,10.8,42.535,0.042,4,
7/20/2011 1:15,79.43,277,8.49,2.6,95,7.65,11.9,23.6,3.15,10.8,42.697,0.046,3,
7/20/2011 1:45,79.28,277,8.52,2.5,97.8,7.89,11.9,23.62,3.16,10.8,42.638,0.061,4,
7/20/2011 2:15,79.28,277,8.5,2.7,95.3,7.69,11.9,23.63,3.17,10.6,42.703,0.035,3,
7/20/2011 2:45,79.15,277,8.54,2.2,97.2,7.85,11.8,23.65,3.12,10.6,42.562,0.042,4,
7/20/2011 3:15,79.08,277,8.53,2.4,96.5,7.8,11.8,23.66,3.14,10.6,42.629,0.039,3,
7/20/2011 3:45,79,277,8.52,2.6,95.7,7.74,11.9,23.68,3.1,10.8,42.516,0.038,3,
7/20/2011 4:15,78.92,277,8.53,2.4,96.3,7.8,12,23.69,3.11,11,42.489,0.038,2,
7/20/2011 4:45,78.86,276,8.51,2.2,95.3,7.72,12.4,23.7,3.11,11.4,42.547,0.032,3,
7/20/2011 5:15,78.91,279,8.54,2.2,96.7,7.83,12.7,23.71,3.15,11.6,42.577,0.031,4,
7/20/2011 5:45,78.98,276,8.55,2.1,97.3,7.87,12.7,23.72,3.1,11.6,42.454,0.036,3,
7/20/2011 6:15,79.17,276,8.57,2.5,98.9,7.99,12.8,23.73,3.11,11.6,42.527,0.04,3,
7/20/2011 6:45,79.33,276,8.59,2.3,100.2,8.08,13.7,23.74,3.12,12.4,42.529,0.044,2,
7/20/2011 7:15,79.64,276,8.61,2.2,101.6,8.17,14.7,23.74,3.12,13.4,42.516,0.074,3,
7/20/2011 7:45,79.83,277,8.61,2.2,102.2,8.2,14.1,23.76,3.12,12.8,42.607,0.058,3,
7/20/2011 8:15,79.91,277,8.61,2.2,102.6,8.22,13.4,23.77,3.11,12.2,42.505,0.062,4,
7/20/2011 8:45,80.13,277,8.62,2.1,102.8,8.23,13.3,23.79,3.1,12.2,42.51,0.101,4,
7/20/2011 9:15,80.41,277,8.62,2.5,103.5,8.26,13.2,23.82,3.12,12.2,42.579,0.058,4,
7/20/2011 9:45,80.83,277,8.66,1.9,106.3,8.45,13.2,23.85,3.13,12,42.529,0.073,4,
7/20/2011 10:15,81.41,276,8.69,1.9,109,8.61,13.1,23.87,3.1,12,42.484,0.059,2,
7/20/2011 10:45,81.36,276,8.69,2,109.4,8.65,13,23.9,3.11,11.8,42.552,0.065,6,
7/20/2011 11:15,81.6,276,8.68,1.9,108.7,8.57,12.9,23.93,3.13,11.8,42.646,0.053,2,
7/20/2011 11:45,82.12,277,8.69,2,110.1,8.64,13,23.96,3.11,11.8,42.498,0.095,7,
7/20/2011 12:45,81.65,274,8.76,1.6,119.1,9.39,12.9,24.03,3.15,11.8,42.692,0.049,4,
7/20/2011 13:15,81.47,275,8.76,1.8,118,9.32,12.8,24.06,3.12,11.6,42.566,0.043,2,
7/20/2011 13:45,80.96,275,8.73,1.9,114.8,9.11,12.7,24.1,3.13,11.6,42.535,0.045,2,
7/20/2011 14:15,81.05,274,8.75,2,118.9,9.42,12.5,24.13,3.14,11.4,42.612,0.047,2,
7/20/2011 14:45,80.9,273,8.8,1.8,123.5,9.81,12.5,24.16,3.12,11.4,42.573,0.035,2,
7/20/2011 15:15,81.27,273,8.8,2,123.6,9.77,12.4,24.19,3.11,11.2,42.508,0.036,4,
7/20/2011 15:45,80.82,273,8.82,2,124.5,9.9,12.3,24.21,3.11,11.2,42.497,0.04,3,
7/20/2011 16:15,80.78,275,8.79,1.9,118.9,9.45,12.1,24.23,3.12,11,42.559,0.039,3,
7/20/2011 16:45,81.27,273,8.77,1.8,117.9,9.32,12,24.24,3.1,10.8,42.514,0.056,3,
7/20/2011 17:15,80.88,273,8.72,1.6,115.1,9.14,12,24.24,3.08,10.8,42.441,0.029,5,
7/20/2011 17:45,81.54,274,8.76,2.7,118,9.31,12,24.24,3.11,10.8,42.486,0.093,5,
7/20/2011 18:15,81.87,273,8.76,1.9,116.1,9.13,12,24.24,3.09,10.8,42.436,0.09,4,
7/20/2011 18:45,81.71,275,8.72,3.4,113.3,8.93,12,24.23,3.13,10.8,42.603,0.053,4,
7/20/2011 19:15,81.53,274,8.67,2.7,109.4,8.63,12,24.22,3.08,10.8,42.379,0.043,4,
7/20/2011 19:45,81.48,274,8.71,4.9,111.1,8.77,12,24.21,3.08,10.8,42.457,0.038,4,
7/20/2011 20:15,81.17,274,8.63,2.7,105.1,8.32,12,24.2,3.07,10.8,42.392,0.037,4,
7/20/2011 20:45,80.84,274,8.73,3.5,111.8,8.88,12,24.19,3.08,10.8,42.436,0.029,4,
7/20/2011 21:15,80.72,274,8.71,3,109.4,8.7,11.9,24.18,3.06,10.8,42.425,0.04,4,
7/20/2011 21:45,80.54,274,8.7,2.7,109,8.69,11.9,24.17,3.09,10.8,42.464,0.045,2,
7/20/2011 22:15,80.46,274,8.67,2.7,106.3,8.48,11.9,24.17,3.07,10.8,42.439,0.069,2,
7/20/2011 22:45,80.26,274,8.67,2.3,106.1,8.48,11.9,24.17,3.1,10.8,42.516,0.077,2,
7/20/2011 23:15,80.07,275,8.64,3.2,103.9,8.32,11.9,24.18,3.08,10.8,42.462,0.106,2,
7/20/2011 23:45,79.94,275,8.63,2.8,102.9,8.25,11.9,24.19,3.11,10.8,42.472,0.101,3,
7/21/2011 0:15,79.83,275,8.61,2.6,101.1,8.11,11.9,24.21,3.12,10.8,42.524,0.122,3,
7/21/2011 0:45,79.68,275,8.6,2.7,100.8,8.1,11.9,24.22,3.12,10.8,42.561,0.113,2,
7/21/2011 1:15,79.59,275,8.6,2.4,99.6,8.02,11.9,24.24,3.12,10.8,42.659,0.145,3,
7/21/2011 1:45,79.48,275,8.57,2.4,98.2,7.91,11.9,24.25,3.13,10.8,42.629,0.199,3,
7/21/2011 2:15,79.29,275,8.61,2.5,100.1,8.07,11.8,24.27,3.14,10.8,42.623,0.21,3,
7/21/2011 2:45,79.21,275,8.56,2.9,97.1,7.84,11.9,24.28,3.14,10.8,42.663,0.22,3,
7/21/2011 3:15,79.11,275,8.58,3.1,98.3,7.94,11.9,24.29,3.15,10.8,42.672,0.338,3,
7/21/2011 3:45,78.99,275,8.59,3.4,98.6,7.98,11.9,24.29,3.14,10.8,42.621,0.407,3,
7/21/2011 4:15,78.97,275,8.55,4.1,96.1,7.78,12.1,24.29,3.14,11,42.63,0.394,3,
7/21/2011 4:45,78.87,275,8.61,3.1,99.2,8.03,12.4,24.29,3.16,11.4,42.711,0.41,3,
7/21/2011 5:15,78.91,275,8.58,4.5,97.7,7.92,12.6,24.29,3.14,11.6,42.646,0.342,3,
7/21/2011 5:45,78.93,275,8.59,4.8,98.4,7.97,12.7,24.28,3.13,11.6,42.583,0.415,3,
7/21/2011 6:15,78.98,275,8.6,4.5,98.8,7.99,13.1,24.28,3.15,12,42.734,0.519,3,
7/21/2011 6:45,79.09,275,8.6,4.6,99.1,8.01,14.6,24.27,3.15,13.4,42.598,0.467,3,
7/21/2011 7:15,79.22,275,8.61,3.7,99.4,8.03,15,24.27,3.14,13.8,42.574,0.87,4,
7/21/2011 7:45,79.4,275,8.61,4.4,100,8.06,14.6,24.27,3.14,13,42.663,0.88,4,
7/21/2011 8:15,79.69,276,8.62,6,100.2,8.05,13.7,24.26,3.13,12.4,42.626,1.045,5,
7/21/2011 8:45,79.96,278,8.62,9.8,100.1,8.02,13.5,24.26,3.13,12.2,42.542,1.22,5,
7/21/2011 9:15,79.91,275,8.63,8.2,101.1,8.11,13.3,24.26,3.13,12.2,42.607,1.516,5,
7/21/2011 9:45,80.1,275,8.63,10.4,101,8.09,13.3,24.26,3.12,12.2,42.575,1.717,4,
7/21/2011 10:15,80.38,276,8.62,13.8,100.7,8.04,13.2,24.26,3.1,12,42.555,1.618,5,
7/21/2011 10:45,80.87,276,8.58,33.2,98,7.79,13.1,24.27,3.1,12,42.526,1.922,5,
7/21/2011 11:15,80.82,276,8.59,14.6,99.5,7.9,13.1,24.31,3.13,12,42.605,1.767,5,
7/21/2011 11:45,81.21,276,8.56,29.9,98.2,7.77,13.1,24.38,3.09,11.8,42.481,1.98,5,
7/21/2011 12:15,81.34,276,8.56,26.9,98.2,7.77,13,24.48,3.1,11.8,42.536,1.801,5,
7/21/2011 12:45,81.46,276,8.54,35.9,97.7,7.71,13.1,24.58,3.1,11.8,42.506,1.669,5,
7/21/2011 13:15,81.76,277,8.51,53.6,96.4,7.59,13,24.69,3.09,11.8,42.506,1.968,5,
7/21/2011 13:45,81.83,277,8.51,50.8,96.7,7.61,13,24.78,3.08,11.8,42.466,1.808,5,
7/21/2011 14:15,81.92,277,8.5,19.1,96.9,7.62,12.9,24.87,3.1,11.6,42.485,1.497,5,
7/21/2011 14:45,81.9,277,8.5,19.4,97.2,7.64,12.8,24.96,3.06,11.6,42.405,1.23,5,
7/21/2011 15:15,81.99,277,8.48,18.1,96.4,7.57,12.7,25.03,3.09,11.6,42.495,1.401,5,
7/21/2011 15:45,82.04,278,8.45,17.7,95.4,7.49,12.6,25.1,3.08,11.4,42.443,1.261,5,
7/21/2011 16:15,82.15,278,8.42,21.3,94,7.38,12.5,25.16,3.09,11.2,42.489,1.2,5,
7/21/2011 16:45,82.15,279,8.39,19.5,93,7.3,12.2,25.23,3.1,11,42.507,1.306,5,
7/21/2011 17:15,82.15,279,8.38,20.1,92.7,7.27,12,25.29,3.1,10.8,42.469,1.333,5,
7/21/2011 17:45,82.15,280,8.35,21.8,91.1,7.15,12,25.35,3.09,10.8,42.506,1.234,5,
7/21/2011 18:15,82.1,279,8.36,16.4,91.6,7.18,12,25.39,3.09,10.8,42.483,0.898,5,
7/21/2011 18:45,82.05,279,8.35,15.3,91.5,7.18,12,25.43,3.11,10.8,42.546,1.194,5,
7/21/2011 19:15,81.91,279,8.39,15.5,92.6,7.28,12,25.45,3.1,10.8,42.534,1.054,5,
7/21/2011 19:45,81.78,278,8.41,16.9,93,7.32,12,25.46,3.1,10.8,42.512,1.072,5,
7/21/2011 20:15,81.63,277,8.46,16.5,95.1,7.5,12,25.46,3.12,10.8,42.6,0.93,5,
7/21/2011 20:45,81.55,277,8.45,12.6,94.5,7.46,12,25.44,3.12,10.8,42.56,1.123,5,
7/21/2011 21:15,81.5,278,8.42,12.1,92.9,7.33,12,25.43,3.12,10.8,42.57,1.054,4,
7/21/2011 21:45,81.45,278,8.43,15.4,93.6,7.39,12,25.43,3.1,10.8,42.525,0.853,5,
7/21/2011 22:15,81.39,278,8.42,11.3,92.8,7.33,11.9,25.43,3.11,10.8,42.561,0.877,4,
7/21/2011 22:45,81.36,277,8.42,10.5,92.9,7.34,12,25.42,3.12,10.8,42.556,0.844,4,
7/21/2011 23:15,81.33,277,8.42,10.1,92.6,7.32,12,25.42,3.11,10.8,42.587,0.75,4,
7/21/2011 23:45,81.29,277,8.42,10.6,92.3,7.3,12,25.41,3.13,10.8,42.616,0.847,4,
7/22/2011 0:15,81.24,277,8.42,10.4,92.2,7.3,11.9,25.41,3.12,10.8,42.542,0.809,4,
7/22/2011 0:45,81.16,277,8.4,10.5,91.2,7.22,11.9,25.41,3.13,10.8,42.593,0.703,4,
7/22/2011 1:15,81.1,278,8.39,10.2,91.1,7.22,11.9,25.41,3.13,10.8,42.586,0.828,4,
7/22/2011 1:45,81.05,278,8.39,8.7,90.6,7.18,11.9,25.4,3.13,10.8,42.612,0.627,4,
7/22/2011 2:15,81.04,278,8.32,11.4,87.7,6.95,11.9,25.4,3.13,10.8,42.604,0.712,4,
7/22/2011 2:45,80.97,278,8.34,9.7,88.8,7.05,11.9,25.39,3.13,10.8,42.61,0.614,4,
7/22/2011 3:15,80.94,278,8.3,9.3,86.9,6.9,11.9,25.39,3.13,10.8,42.609,0.63,4,
7/22/2011 3:45,80.89,278,8.28,8.4,86.2,6.85,11.9,25.37,3.14,10.8,42.604,0.475,4,
7/22/2011 4:15,80.84,279,8.29,10.2,86.9,6.91,12,25.35,3.13,10.8,42.584,0.417,4,
7/22/2011 4:45,80.79,279,8.31,8.7,87.9,6.99,12.3,25.33,3.14,11.2,42.637,0.407,4,
7/22/2011 5:15,80.82,279,8.32,8.9,88.5,7.04,12.5,25.31,3.13,11.4,42.602,0.474,4,
7/22/2011 5:45,80.82,278,8.38,8.1,90.7,7.21,12.6,25.3,3.12,11.4,42.574,0.304,4,
7/22/2011 6:15,80.9,279,8.39,9.6,92,7.3,12.6,25.28,3.12,11.4,42.609,0.352,4,
7/22/2011 6:45,80.98,277,8.45,5.8,94.4,7.49,12.8,25.25,3.13,11.6,42.553,0.316,4,
7/22/2011 7:15,80.9,276,8.54,4.2,97.8,7.76,13.6,25.23,3.13,12.4,42.579,0.304,4,
7/22/2011 7:45,80.99,276,8.51,4.4,97.2,7.71,14.1,25.2,3.11,12.6,42.531,0.248,3,
7/22/2011 8:15,81.29,277,8.52,4.6,98,7.75,13.5,25.17,3.11,12.2,42.539,0.274,4,
7/22/2011 8:45,81.73,277,8.53,4.3,99.1,7.8,13.3,25.15,3.13,12.2,42.613,0.232,4,
7/22/2011 9:15,81.32,276,8.59,4,101.4,8.02,13.2,25.13,3.11,12,42.564,0.207,4,
7/22/2011 9:45,81.05,275,8.64,3.9,104.2,8.26,13.2,25.11,3.13,12,42.558,0.158,3,
7/22/2011 10:15,81.35,275,8.65,3.5,105.2,8.31,13.2,25.1,3.13,12,42.618,0.206,3,
7/22/2011 10:45,81.44,275,8.66,3.3,106.3,8.4,13.1,25.09,3.17,12,42.748,0.173,4,
7/22/2011 11:15,81.71,275,8.69,4,107.6,8.48,13,25.08,3.12,12,42.522,0.167,3,
7/22/2011 11:45,82.4,276,8.7,3.6,108.8,8.51,12.9,25.07,3.13,11.8,42.632,0.174,4,
7/22/2011 12:15,81.31,275,8.74,3.3,111,8.78,12.8,25.07,3.14,11.6,42.676,0.142,3,
7/22/2011 12:45,81.33,274,8.77,3,114.7,9.07,12.8,25.07,3.14,11.6,42.702,0.157,3,
7/22/2011 13:15,81.1,274,8.78,3.1,114.4,9.06,12.8,25.07,3.13,11.6,42.636,0.116,3,
7/22/2011 13:45,81.48,274,8.79,2.7,115.6,9.13,12.8,25.06,3.17,11.6,42.74,0.104,3,
7/22/2011 14:15,82.51,275,8.76,3.3,113.1,8.84,12.5,25.06,3.14,11.4,42.659,0.143,3,
7/22/2011 14:45,83.09,275,8.7,3.2,108.8,8.45,12.2,25.06,3.16,11,42.752,0.106,3,
7/22/2011 15:15,82.5,275,8.71,3.2,108.8,8.5,12,25.05,3.21,11,42.894,0.208,3,
7/22/2011 15:45,81.94,274,8.7,3,106.8,8.4,11.9,25.05,3.27,10.8,42.898,0.352,3,
7/22/2011 16:15,81.82,274,8.71,3.7,107.4,8.45,11.9,25.06,3.25,10.8,42.926,0.375,3,
7/22/2011 16:45,81.7,275,8.66,3.7,103.3,8.14,11.9,25.09,3.17,10.8,42.705,0.433,3,
7/22/2011 17:15,81.96,275,8.68,4.3,103.8,8.16,11.9,25.12,3.19,10.8,42.86,0.502,3,
7/22/2011 17:45,81.83,275,8.63,4.5,101,7.95,11.9,25.17,3.04,10.8,42.394,0.477,4,
7/22/2011 18:15,81.81,275,8.67,5.4,102.8,8.09,11.9,25.21,3.16,10.8,42.601,0.607,4,
7/22/2011 18:45,81.68,275,8.65,5.6,101.6,8.01,11.9,25.24,3.24,10.8,42.827,0.707,4,
7/22/2011 19:15,81.63,275,8.58,8,97.8,7.71,12,25.27,3.18,10.8,42.745,0.557,4,
7/22/2011 19:45,81.62,275,8.64,4.9,101.2,7.98,11.9,25.3,3.03,10.8,42.534,0.574,4,
7/22/2011 20:15,81.41,275,8.57,8.5,95.9,7.58,12,25.32,3.09,10.8,42.586,0.663,4,
7/22/2011 20:45,81.39,275,8.59,5.1,97.7,7.72,12,25.34,3.18,10.8,42.72,0.701,4,
7/22/2011 21:15,81.29,275,8.55,7.2,95.1,7.52,12,25.36,3.18,10.8,42.665,0.842,4,
7/22/2011 21:45,81.26,275,8.55,7.4,95.2,7.53,12,25.37,3.12,10.8,42.602,0.671,4,
7/22/2011 22:15,81.17,275,8.6,5.8,98.1,7.77,11.9,25.38,3.12,10.8,42.527,0.579,4,
7/22/2011 22:45,81.12,275,8.53,7.4,95.1,7.53,11.9,25.39,3.14,10.8,42.501,0.574,4,
7/22/2011 23:15,81.05,276,8.52,7.9,94,7.45,11.9,25.39,3.09,10.8,42.52,0.573,3,
7/22/2011 23:45,80.94,276,8.46,8.5,91.2,7.24,11.9,25.39,3.12,10.8,42.57,0.624,4,
7/23/2011 0:15,80.86,276,8.45,8.1,91.1,7.24,11.9,25.39,3.2,10.8,42.859,0.615,4,
7/23/2011 0:45,80.75,276,8.43,10,90.6,7.21,11.9,25.39,3.16,10.8,42.823,0.756,5,
7/23/2011 1:15,80.68,276,8.45,9.7,91.2,7.25,11.9,25.39,3.12,10.8,42.727,0.814,5,
7/23/2011 1:45,80.56,276,8.48,9.4,92.6,7.38,11.9,25.39,3.11,10.8,42.464,0.723,5,
7/23/2011 2:15,80.47,276,8.42,10.8,90.3,7.2,11.8,25.38,3.22,10.6,42.932,0.674,5,
7/23/2011 2:45,80.39,276,8.39,9.2,88.7,7.08,11.8,25.37,3.18,10.6,42.753,0.713,4,
7/23/2011 3:15,80.22,279,8.41,9.5,89.9,7.19,11.8,25.36,3.27,10.6,42.98,0.582,4,
7/23/2011 3:45,80.21,278,8.42,9,90,7.19,11.9,25.34,3.23,10.8,42.995,0.651,4,
7/23/2011 4:15,80.09,276,8.4,8.7,90,7.2,12,25.33,3.22,10.8,42.753,0.898,5,
7/23/2011 4:45,80.05,276,8.39,9.1,89.6,7.18,12.3,25.31,3.23,11.2,42.957,1.01,5,
7/23/2011 5:15,80.06,276,8.39,8,89.6,7.17,12.5,25.29,3.2,11.2,42.935,0.983,4,
7/23/2011 5:45,80.1,276,8.44,6.5,91.5,7.32,12.6,25.27,3.19,11.4,42.844,1.185,5,
7/23/2011 6:15,80.09,276,8.46,7.9,92.6,7.41,12.5,25.25,3.21,11.4,42.876,1.24,5,
7/23/2011 6:45,80.06,276,8.51,7.1,94.7,7.58,13,25.24,3.2,11.8,42.82,1.317,5,
