times,Units,value_mean,value_std,parameter,location
2016-07-24,F,76.05833333333334,1.7456038882757687,Air_Temperature,Walnut_Creek
2016-07-25,F,77.81527777777778,1.418227839921396,Air_Temperature,Walnut_Creek
2016-07-26,F,74.38888888888889,2.16066542519114,Air_Temperature,Walnut_Creek
2016-07-27,F,75.67222222222222,1.916633855729554,Air_Temperature,Walnut_Creek
2016-07-28,F,76.25277777777778,1.5949209493672043,Air_Temperature,Walnut_Creek
2016-07-29,F,75.59305555555555,1.1220174260460585,Air_Temperature,Walnut_Creek
2016-07-30,F,74.725,2.3979962401966404,Air_Temperature,Walnut_Creek
2016-07-31,F,74.2375,1.6995314391658758,Air_Temperature,Walnut_Creek
2016-08-01,F,74.7407156845291,1.421417268716996,Air_Temperature,Walnut_Creek
2016-08-02,F,76.47361111111111,1.6927812354441203,Air_Temperature,Walnut_Creek
2016-08-03,F,76.44166666666668,2.278527668214165,Air_Temperature,Walnut_Creek
2016-08-04,F,77.28611111111111,1.9467019701032249,Air_Temperature,Walnut_Creek
2016-08-05,F,78.61527777777778,2.109733587172916,Air_Temperature,Walnut_Creek
2016-08-06,F,75.60555555555555,2.402232067825268,Air_Temperature,Walnut_Creek
2016-08-07,F,74.63888888888889,2.007080372986264,Air_Temperature,Walnut_Creek
2016-08-08,F,74.70277777777777,2.105074083071836,Air_Temperature,Walnut_Creek
2016-08-09,F,76.20138888888889,2.3916033425167464,Air_Temperature,Walnut_Creek
2016-08-10,F,77.68333333333332,2.2912493724066505,Air_Temperature,Walnut_Creek
2016-08-11,F,79.54285714285714,2.0261295239640664,Air_Temperature,Walnut_Creek
2016-08-12,F,79.91388888888889,0.788582445703508,Air_Temperature,Walnut_Creek
2016-08-13,F,79.40138888888889,1.8595630987878644,Air_Temperature,Walnut_Creek
2016-08-14,F,76.01666666666667,1.0971898046818649,Air_Temperature,Walnut_Creek
2016-08-15,F,75.39027777777777,1.3284589031231266,Air_Temperature,Walnut_Creek
2016-08-16,F,77.60416666666667,1.708256754649076,Air_Temperature,Walnut_Creek
2016-08-17,F,74.90694444444445,1.844022335386655,Air_Temperature,Walnut_Creek
2016-08-18,F,74.77916666666667,1.6200668664673563,Air_Temperature,Walnut_Creek
2016-08-19,F,74.95972222222223,3.383086872719129,Air_Temperature,Walnut_Creek
2016-08-20,F,78.1875,3.2056168008526336,Air_Temperature,Walnut_Creek
2016-08-21,F,76.23472222222223,2.756004992798745,Air_Temperature,Walnut_Creek
2016-08-22,F,70.04722222222223,1.6715564364251427,Air_Temperature,Walnut_Creek
2016-08-23,F,71.10694444444444,3.4840552509097726,Air_Temperature,Walnut_Creek
2016-08-24,F,74.9625,4.014098983588236,Air_Temperature,Walnut_Creek
2016-08-25,F,77.50972222222222,1.3759212354153922,Air_Temperature,Walnut_Creek
2016-08-26,F,76.15,1.226214120195157,Air_Temperature,Walnut_Creek
2016-08-27,F,75.2625,2.177886207958849,Air_Temperature,Walnut_Creek
2016-08-28,F,77.66944444444444,1.0928307346265125,Air_Temperature,Walnut_Creek
2016-08-29,F,75.07777777777777,1.6669169298598954,Air_Temperature,Walnut_Creek
2016-08-30,F,73.47777777777777,2.2576099335472373,Air_Temperature,Walnut_Creek
2016-08-31,F,74.50138888888888,2.0587354514958887,Air_Temperature,Walnut_Creek
2016-09-01,F,71.66889089269613,1.8719238199500448,Air_Temperature,Walnut_Creek
2016-09-02,F,69.53055555555557,1.493233513787595,Air_Temperature,Walnut_Creek
2016-09-03,F,68.54861111111111,2.495664987900791,Air_Temperature,Walnut_Creek
2016-09-04,F,70.39722222222223,2.8569735548720847,Air_Temperature,Walnut_Creek
2016-09-05,F,72.91250000000001,2.9906216918752224,Air_Temperature,Walnut_Creek
2016-09-06,F,74.80555555555556,1.810464743829612,Air_Temperature,Walnut_Creek
2016-09-07,F,77.23194444444445,0.3865529347545385,Air_Temperature,Walnut_Creek
2016-09-08,F,77.97500000000001,1.1241750839347813,Air_Temperature,Walnut_Creek
2016-09-09,F,75.64999999999999,0.8061261918136968,Air_Temperature,Walnut_Creek
2016-09-10,F,77.16805555555555,3.32703630887273,Air_Temperature,Walnut_Creek
2016-09-11,F,69.3138888888889,1.8382887505773424,Air_Temperature,Walnut_Creek
2016-09-12,F,67.33749999999999,2.8919365009626508,Air_Temperature,Walnut_Creek
2016-09-13,F,71.45138888888889,3.0787871080879925,Air_Temperature,Walnut_Creek
2016-09-14,F,71.25416666666668,2.1092275019257816,Air_Temperature,Walnut_Creek
2016-09-15,F,66.41388888888889,1.9429900347716016,Air_Temperature,Walnut_Creek
2016-09-16,F,67.58611111111111,3.63520160389821,Air_Temperature,Walnut_Creek
2016-09-17,F,71.58194444444445,2.1696379047484298,Air_Temperature,Walnut_Creek
2016-09-18,F,72.3625,0.8878734575180116,Air_Temperature,Walnut_Creek
2016-09-19,F,71.60277777777777,2.1739008047845463,Air_Temperature,Walnut_Creek
2016-09-20,F,72.30555555555556,2.0091118831622845,Air_Temperature,Walnut_Creek
2016-09-21,F,72.49305555555556,1.95190792551343,Air_Temperature,Walnut_Creek
2016-09-22,F,72.55972222222223,2.7345787566656057,Air_Temperature,Walnut_Creek
2016-09-23,F,72.95555555555555,2.5384856184093696,Air_Temperature,Walnut_Creek
2016-09-24,F,63.97222222222222,1.2930699856435568,Air_Temperature,Walnut_Creek
2016-09-25,F,62.56805555555555,2.4921465185759546,Air_Temperature,Walnut_Creek
2016-09-26,F,64.93055555555556,1.4581208877671668,Air_Temperature,Walnut_Creek
2016-09-27,F,64.97916666666667,3.7998286978204447,Air_Temperature,Walnut_Creek
2016-09-28,F,66.65138888888889,3.2885751560545167,Air_Temperature,Walnut_Creek
2016-09-29,F,66.34861111111111,1.5187248671175373,Air_Temperature,Walnut_Creek
2016-09-30,F,64.48055555555555,2.30681925995986,Air_Temperature,Walnut_Creek
2016-10-01,F,63.612771788781295,1.7356869380516775,Air_Temperature,Walnut_Creek
2016-10-02,F,63.53888888888888,1.0750085073557367,Air_Temperature,Walnut_Creek
2016-10-03,F,62.95555555555556,1.6049907946030784,Air_Temperature,Walnut_Creek
2016-10-04,F,63.29861111111112,2.3218790191508853,Air_Temperature,Walnut_Creek
2016-10-05,F,65.73333333333333,3.3312201917070805,Air_Temperature,Walnut_Creek
2016-10-06,F,65.09166666666667,2.914920428417058,Air_Temperature,Walnut_Creek
2016-10-07,F,66.54861111111111,3.489349003677475,Air_Temperature,Walnut_Creek
2016-10-08,F,63.661111111111104,4.33333042756817,Air_Temperature,Walnut_Creek
2016-10-09,F,56.37222222222222,1.1881534433596814,Air_Temperature,Walnut_Creek
2016-10-10,F,53.725,1.4153982551919848,Air_Temperature,Walnut_Creek
2016-10-11,F,56.52222222222222,4.337869481571315,Air_Temperature,Walnut_Creek
2016-10-12,F,63.6375,4.257945683539967,Air_Temperature,Walnut_Creek
2016-10-13,F,60.098611111111104,4.983495873140762,Air_Temperature,Walnut_Creek
2016-10-14,F,54.543055555555554,1.8284803917640264,Air_Temperature,Walnut_Creek
2016-10-15,F,59.213888888888896,6.70323029372878,Air_Temperature,Walnut_Creek
2016-10-16,F,67.48333333333333,1.0993426194074725,Air_Temperature,Walnut_Creek
2016-10-17,F,66.84722222222223,2.9991614552733368,Air_Temperature,Walnut_Creek
2016-10-18,F,69.90833333333333,1.2901168122084163,Air_Temperature,Walnut_Creek
2016-10-19,F,63.50555555555556,1.7211783651209316,Air_Temperature,Walnut_Creek
2016-10-20,F,60.84722222222222,1.850842594789956,Air_Temperature,Walnut_Creek
2016-10-21,F,55.72222222222222,1.910978861203111,Air_Temperature,Walnut_Creek
2016-10-22,F,49.05555555555556,2.0439366537686774,Air_Temperature,Walnut_Creek
2016-10-23,F,55.7625,2.556295964608334,Air_Temperature,Walnut_Creek
2016-10-24,F,54.141666666666666,1.8448117212788384,Air_Temperature,Walnut_Creek
2016-10-25,F,49.68472222222222,1.6563400610058463,Air_Temperature,Walnut_Creek
2016-10-26,F,45.41944444444445,1.5912350808845783,Air_Temperature,Walnut_Creek
2016-10-27,F,48.12361111111112,3.6159021797174455,Air_Temperature,Walnut_Creek
2016-10-28,F,47.31666666666666,1.8416652640973696,Air_Temperature,Walnut_Creek
2016-10-29,F,58.58055555555556,3.713216258068388,Air_Temperature,Walnut_Creek
2016-10-30,F,55.32361111111111,3.4013520338115057,Air_Temperature,Walnut_Creek
2016-10-31,F,47.954166666666666,1.2930409323994847,Air_Temperature,Walnut_Creek
2016-11-01,F,55.82382892057026,7.476322169924459,Air_Temperature,Walnut_Creek
2016-11-02,F,63.265277777777776,1.761488345044233,Air_Temperature,Walnut_Creek
2016-11-03,F,57.31428571428572,2.237087148187012,Air_Temperature,Walnut_Creek
2016-11-04,F,,,Air_Temperature,Walnut_Creek
2016-11-05,F,,,Air_Temperature,Walnut_Creek
2016-11-06,F,,,Air_Temperature,Walnut_Creek
2016-11-07,F,,,Air_Temperature,Walnut_Creek
2016-11-08,F,,,Air_Temperature,Walnut_Creek
2016-11-09,F,,,Air_Temperature,Walnut_Creek
2016-11-10,F,,,Air_Temperature,Walnut_Creek
2016-11-11,F,,,Air_Temperature,Walnut_Creek
2016-11-12,F,,,Air_Temperature,Walnut_Creek
2016-11-13,F,,,Air_Temperature,Walnut_Creek
2016-11-14,F,,,Air_Temperature,Walnut_Creek
2016-11-15,F,,,Air_Temperature,Walnut_Creek
2016-11-16,F,,,Air_Temperature,Walnut_Creek
2016-11-17,F,,,Air_Temperature,Walnut_Creek
2016-11-18,F,,,Air_Temperature,Walnut_Creek
2016-11-19,F,,,Air_Temperature,Walnut_Creek
2016-11-20,F,,,Air_Temperature,Walnut_Creek
2016-11-21,F,,,Air_Temperature,Walnut_Creek
2016-11-22,F,,,Air_Temperature,Walnut_Creek
2016-11-23,F,,,Air_Temperature,Walnut_Creek
2016-11-24,F,,,Air_Temperature,Walnut_Creek
2016-11-25,F,,,Air_Temperature,Walnut_Creek
2016-11-26,F,,,Air_Temperature,Walnut_Creek
2016-11-27,F,,,Air_Temperature,Walnut_Creek
2016-11-28,F,,,Air_Temperature,Walnut_Creek
2016-11-29,F,,,Air_Temperature,Walnut_Creek
2016-11-30,F,,,Air_Temperature,Walnut_Creek
2016-12-01,F,,,Air_Temperature,Walnut_Creek
2016-12-02,F,,,Air_Temperature,Walnut_Creek
2016-12-03,F,,,Air_Temperature,Walnut_Creek
2016-12-04,F,,,Air_Temperature,Walnut_Creek
2016-12-05,F,,,Air_Temperature,Walnut_Creek
