,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC,4100-iSIC
,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
Date/Time,Temp,Sp Cond,pH,Turb+,ODOSat,ODO,Bat,ADCP Temp,Press,Bat,Level,Hs,Ts,Vel Mag
m/d/y,F,µS/cm,,NTU+,%,mg/L,V,F,psi,V,ft,ft,sec,ft/s
8/2/2008 20:30,78.74,286,8.34,8.17,98.6,8,13.2,,,,,,,
8/2/2008 21:00,78.6,286,8.33,10.4,98.2,7.98,13.2,,,,,,,
8/2/2008 21:30,78.53,286,8.32,10.17,97.4,7.92,13.2,,,,,,,
8/2/2008 22:00,78.43,286,8.32,11.03,97.4,7.93,13.2,,,,,,,
8/2/2008 22:30,78.32,287,8.3,11.03,96.7,7.88,13.2,,,,,,,
8/2/2008 23:00,78.63,287,8.38,2.7,100,8.13,13.1,,,,,,,
8/2/2008 23:30,78.67,289,8.37,3.47,99.8,8.1,13.1,,,,,,,
8/3/2008 0:00,78.13,290,8.28,8.93,95.4,7.78,13.1,,,,,,,
8/3/2008 0:30,78.07,288,8.27,7.47,95.1,7.76,13.1,,,,,,,
8/3/2008 1:00,78.21,285,8.33,4.7,97.7,7.97,13.1,,,,,,,
8/3/2008 1:30,78.19,284,8.34,4.3,97.9,7.99,13.1,,,,,,,
8/3/2008 2:00,78.13,287,8.34,4.23,97.8,7.98,13.1,,,,,,,
8/3/2008 2:30,78.07,287,8.33,3.77,97.6,7.98,13.1,,,,,,,
8/3/2008 3:00,78,287,8.33,3.13,97.7,7.98,13.1,,,,,,,
8/3/2008 3:30,77.92,286,8.34,2.8,97.6,7.98,13.1,,,,,,,
8/3/2008 4:00,77.85,288,8.33,2.63,97.5,7.98,13.2,,,,,,,
8/3/2008 4:30,77.77,288,8.33,2.47,97.4,7.98,13.5,,,,,,,
8/3/2008 5:00,77.7,288,8.31,3.03,96.3,7.89,13.8,,,,,,,
8/3/2008 5:30,77.62,286,8.3,3.3,95.7,7.85,14.2,,,,,,,
8/3/2008 6:00,77.54,287,8.26,3.47,93.9,7.72,14.2,,,,,,,
8/3/2008 6:30,77.54,286,8.27,3.1,94.6,7.77,14.3,,,,,,,
8/3/2008 7:00,77.62,289,8.26,3.3,94.5,7.76,14.2,,,,,,,
8/3/2008 7:30,77.73,283,8.27,3.57,95.1,7.79,14.3,,,,,,,
8/3/2008 8:00,77.85,287,8.27,3.37,95.6,7.83,14.3,,,,,,,
8/3/2008 8:30,78,287,8.28,3.2,96.3,7.88,14.2,,,,,,,
8/3/2008 9:00,78.14,287,8.29,2.23,97,7.92,14.2,,,,,,,
8/3/2008 9:30,78.38,287,8.31,1.97,98.6,8.03,14.1,,,,,,,
8/3/2008 10:00,78.63,286,8.31,1.57,98.9,8.03,14.1,,,,,,,
8/3/2008 10:30,78.89,287,8.32,1.37,99.9,8.09,14.2,,,,,,,
8/3/2008 11:00,79.07,286,8.33,1.43,100.3,8.11,14.2,,,,,,,
8/3/2008 11:30,79.11,285,8.34,1.57,100.7,8.14,14.1,,,,,,,
8/3/2008 12:00,79.25,291,8.35,1.87,101.4,8.19,14.2,,,,,,,
8/3/2008 12:30,79.46,290,8.35,1.77,101.9,8.21,14.2,,,,,,,
8/3/2008 13:00,79.52,288,8.36,1.93,102.6,8.26,14.2,,,,,,,
8/3/2008 13:30,79.51,290,8.37,2.03,102.8,8.27,14.2,,,,,,,
8/3/2008 14:00,79.44,287,8.38,2.13,103.1,8.3,14.4,,,,,,,
8/3/2008 14:30,79.4,290,8.39,1.63,103.3,8.32,14.3,,,,,,,
8/3/2008 15:00,79.44,289,8.39,1.4,103.7,8.36,14.1,,,,,,,
8/3/2008 15:30,79.43,290,8.38,1.63,103.3,8.32,14.2,,,,,,,
8/3/2008 16:00,79.44,288,8.37,2.07,102.6,8.27,14.2,,,,,,,
8/3/2008 16:30,79.37,288,8.37,2.47,102.2,8.24,14.1,,,,,,,
8/3/2008 17:00,79.34,290,8.36,3,101.6,8.19,13.4,,,,,,,
8/3/2008 17:30,79.29,289,8.35,3.3,101,8.15,13.3,,,,,,,
8/3/2008 18:00,79.16,292,8.33,3.23,99.8,8.06,13.3,,,,,,,
8/3/2008 18:30,79.03,286,8.31,4.17,97.8,7.91,13.3,,,,,,,
8/3/2008 19:00,78.86,286,8.27,7.73,95.9,7.77,13.2,,,,,,,
8/3/2008 19:30,78.77,286,8.28,6.6,96,7.79,13.2,,,,,,,
8/3/2008 20:00,78.68,286,8.26,7.27,95.5,7.76,13.2,,,,,,,
8/3/2008 20:30,78.55,285,8.27,6.7,96.1,7.81,13.2,,,,,,,
8/3/2008 21:00,78.39,285,8.27,6.3,95.9,7.81,13.2,,,,,,,
8/3/2008 21:30,78.16,285,8.27,7.43,95.4,7.79,13.2,,,,,,,
8/3/2008 22:00,78.24,285,8.24,5.27,94.4,7.69,13.2,,,,,,,
8/3/2008 22:30,78.12,285,8.25,4.9,94.5,7.71,13.2,,,,,,,
8/3/2008 23:00,78.02,285,8.25,4.57,94.3,7.71,13.2,,,,,,,
8/3/2008 23:30,77.99,285,8.28,3.37,95.4,7.8,13.1,,,,,,,
8/4/2008 0:00,77.98,285,8.28,3.5,95.2,7.78,13.1,,,,,,,
8/4/2008 0:30,77.85,285,8.27,3.3,94.7,7.75,13.1,,,,,,,
8/4/2008 1:00,77.9,287,8.27,3.17,94.7,7.74,13.1,,,,,,,
8/4/2008 1:30,78.05,286,8.3,2.9,96,7.84,13.1,,,,,,,
8/4/2008 2:00,78.1,285,8.34,2.4,97.8,7.99,13.1,,,,,,,
8/4/2008 2:30,78.09,285,8.33,2.23,97.9,7.99,13.1,,,,,,,
8/4/2008 3:00,78.03,285,8.32,2.2,97.4,7.96,13.1,,,,,,,
8/4/2008 3:30,77.92,285,8.3,2.33,96.2,7.87,13.1,,,,,,,
8/4/2008 4:00,77.78,286,8.28,2.7,95,7.78,13.2,,,,,,,
8/4/2008 4:30,77.67,286,8.26,3.17,94.3,7.74,13.5,,,,,,,
8/4/2008 5:00,77.69,286,8.28,2.77,95.4,7.82,13.9,,,,,,,
8/4/2008 5:30,77.63,286,8.26,2.93,94.3,7.74,14.2,,,,,,,
8/4/2008 6:00,77.68,286,8.26,3.03,94.5,7.75,14.3,,,,,,,
8/4/2008 6:30,77.8,286,8.26,2.97,94.9,7.77,14.3,,,,,,,
8/4/2008 7:00,78.14,286,8.31,2.67,97.5,7.96,14.2,,,,,,,
8/4/2008 7:30,78.26,286,8.33,2.5,98.8,8.05,14.1,,,,,,,
8/4/2008 8:00,78.5,287,8.33,3.33,98.9,8.04,14.2,,,,,,,
8/4/2008 8:30,78.62,287,8.35,2.77,100.1,8.13,14.1,,,,,,,
8/4/2008 9:00,78.76,287,8.36,2.53,100.8,8.18,14.2,,,,,,,
8/4/2008 9:30,78.91,287,8.37,2.8,101.5,8.22,14.3,,,,,,,
8/4/2008 10:00,79.13,287,8.36,2.7,101.8,8.23,14.2,,,,,,,
8/4/2008 10:30,79.33,287,8.36,2.63,102.7,8.29,14.3,,,,,,,
8/4/2008 11:00,79.33,287,8.38,2.33,103.7,8.36,14.2,,,,,,,
8/4/2008 11:30,79.31,287,8.39,2.47,104,8.39,14,,,,,,,
8/4/2008 12:00,79.35,291,8.39,2.27,104.2,8.4,14.3,,,,,,,
8/4/2008 12:30,79.52,290,8.4,2.17,104.9,8.44,14.2,,,,,,,
8/4/2008 13:00,79.46,291,8.39,2.1,104.8,8.44,14.1,,,,,,,
8/4/2008 13:30,79.52,291,8.39,2.03,104.6,8.42,14.2,,,,,,,
8/4/2008 14:00,79.46,291,8.39,2.23,104.8,8.43,13.5,,,,,,,
8/4/2008 14:30,79.27,292,8.39,2.07,104.1,8.4,13.4,,,,,,,
8/4/2008 15:00,79.47,291,8.36,1.77,102.3,8.23,13.4,,,,,,,
8/4/2008 15:30,79.47,291,8.34,1.97,101.5,8.17,13.4,,,,,,,
8/4/2008 16:00,79.38,294,8.33,2.13,100.3,8.08,13.4,,,,,,,
8/4/2008 16:30,79.28,294,8.33,2.3,100.5,8.11,13.4,,,,,,,
8/4/2008 17:00,79.21,294,8.35,2.13,100.8,8.14,13.3,,,,,,,
8/4/2008 17:30,79.11,294,8.37,2.37,102,8.24,13.3,,,,,,,
8/4/2008 18:00,78.94,293,8.33,2.3,99.4,8.05,13.3,,,,,,,
8/4/2008 18:30,78.76,293,8.33,1.87,98.4,7.99,13.3,,,,,,,
8/4/2008 19:00,78.69,293,8.32,1.8,97.5,7.91,13.2,,,,,,,
8/4/2008 19:30,78.64,288,8.32,1.7,97.2,7.89,13.2,,,,,,,
8/4/2008 20:00,78.57,288,8.31,1.7,95.9,7.79,13.2,,,,,,,
8/4/2008 20:30,78.52,289,8.31,1.63,96.6,7.86,13.2,,,,,,,
8/4/2008 21:00,78.45,289,8.36,1.53,99,8.05,13.2,,,,,,,
8/4/2008 21:30,78.4,291,8.32,1.77,96.2,7.83,13.2,,,,,,,
8/4/2008 22:00,78.37,291,8.32,1.83,96.5,7.86,13.2,,,,,,,
8/4/2008 22:30,78.27,291,8.28,1.3,94.3,7.69,13.2,,,,,,,
8/4/2008 23:00,78.25,291,8.32,1.73,96.4,7.86,13.1,,,,,,,
8/4/2008 23:30,78.16,291,8.31,1.73,96.4,7.86,13.1,,,,,,,
8/5/2008 0:00,78.03,292,8.31,1.63,95.8,7.83,13.1,,,,,,,
8/5/2008 0:30,77.97,292,8.29,1.7,94.7,7.74,13.1,,,,,,,
8/5/2008 1:00,77.95,292,8.29,1.6,95.4,7.8,13.1,,,,,,,
8/5/2008 1:30,77.9,292,8.31,1.57,96,7.86,13.1,,,,,,,
8/5/2008 2:00,77.79,291,8.3,1.6,95.3,7.8,13.1,,,,,,,
8/5/2008 2:30,77.73,292,8.29,1.7,95,7.79,13.1,,,,,,,
8/5/2008 3:00,77.67,290,8.27,1.6,93.6,7.68,13.1,,,,,,,
8/5/2008 3:30,77.64,290,8.25,1.73,92.6,7.6,13.1,,,,,,,
8/5/2008 4:00,77.57,291,8.24,1.47,91.7,7.53,13.1,,,,,,,
8/5/2008 4:30,77.53,291,8.22,1.4,91,7.47,13.1,,,,,,,
8/5/2008 5:00,77.45,290,8.2,1.4,90.1,7.4,13.1,,,,,,,
8/5/2008 5:30,77.39,290,8.22,1.27,90.8,7.46,13.2,,,,,,,
8/5/2008 6:00,77.36,290,8.21,1.37,90.3,7.43,13.3,,,,,,,
8/5/2008 6:30,77.35,290,8.24,1.17,91.8,7.55,13.9,,,,,,,
8/5/2008 7:00,77.38,291,8.27,1.33,93.1,7.66,14.1,,,,,,,
8/5/2008 7:30,77.42,290,8.28,1.17,94.3,7.75,14,,,,,,,
8/5/2008 8:00,77.54,291,8.24,1.03,92.6,7.61,14.3,,,,,,,
8/5/2008 8:30,77.78,292,8.28,1.3,95.2,7.8,14.1,,,,,,,
8/5/2008 9:00,78.07,293,8.34,1.53,99.1,8.1,14.2,,,,,,,
8/5/2008 9:30,78.33,293,8.35,1.47,100.5,8.18,14.3,,,,,,,
8/5/2008 10:00,78.56,293,8.35,1.4,101.3,8.23,14.2,,,,,,,
8/5/2008 10:30,78.66,292,8.38,1.37,102.7,8.33,14.2,,,,,,,
8/5/2008 11:00,78.81,292,8.39,1.43,104.4,8.46,14.2,,,,,,,
8/5/2008 11:30,78.87,292,8.4,1.27,105.1,8.51,14.2,,,,,,,
8/5/2008 12:00,79.1,290,8.41,1.2,106,8.57,14.1,,,,,,,
8/5/2008 12:30,79.17,288,8.41,1.23,105.8,8.55,14.2,,,,,,,
8/5/2008 13:00,79.14,289,8.43,1.33,107.1,8.66,14.1,,,,,,,
8/5/2008 13:30,79.2,289,8.44,1.33,107.6,8.69,14.1,,,,,,,
8/5/2008 14:00,79.3,289,8.44,1.33,108.1,8.73,14.2,,,,,,,
8/5/2008 14:30,79.36,289,8.45,1.33,108.3,8.73,14.1,,,,,,,
8/5/2008 15:00,79.39,289,8.45,1.83,108.5,8.74,14.3,,,,,,,
8/5/2008 15:30,79.34,289,8.45,2.07,107.9,8.71,13.9,,,,,,,
8/5/2008 16:00,79.31,289,8.44,2.4,106.8,8.61,13.4,,,,,,,
8/5/2008 16:30,79.27,289,8.43,2.8,106.1,8.57,13.4,,,,,,,
8/5/2008 17:00,79.22,289,8.42,3.1,105.2,8.5,13.3,,,,,,,
8/5/2008 17:30,79.22,289,8.4,4.13,103.8,8.38,13.3,,,,,,,
8/5/2008 18:00,79.19,289,8.38,5.6,102.4,8.27,13.3,,,,,,,
8/5/2008 18:30,79.17,290,8.35,7.23,100.5,8.11,13.3,,,,,,,
8/5/2008 19:00,79.13,290,8.34,7.23,99.6,8.05,13.3,,,,,,,
8/5/2008 19:30,79.05,290,8.33,7.57,99,8.01,13.3,,,,,,,
8/5/2008 20:00,78.96,291,8.31,11.47,97.6,7.9,13.3,,,,,,,
8/5/2008 20:30,78.87,291,8.28,13.07,96.6,7.83,13.2,,,,,,,
8/5/2008 21:00,78.81,291,8.26,14.3,96,7.78,13.2,,,,,,,
8/5/2008 21:30,78.65,292,8.24,14.6,95.2,7.73,13.2,,,,,,,
8/5/2008 22:00,78.6,293,8.25,11.1,96,7.8,13.2,,,,,,,
8/5/2008 22:30,78.49,293,8.17,16.47,92.8,7.55,13.2,,,,,,,
8/5/2008 23:00,78.41,293,8.17,19.23,92.7,7.55,13.2,,,,,,,
8/5/2008 23:30,78.35,294,8.16,17.8,92.3,7.51,13.2,,,,,,,
8/6/2008 0:00,78.2,294,8.14,16.3,92.1,7.51,13.2,,,,,,,
8/6/2008 0:30,78.14,293,8.15,13.83,91.7,7.48,13.1,,,,,,,
8/6/2008 1:00,78.09,294,8.15,10.8,91.8,7.5,13.1,,,,,,,
8/6/2008 1:30,78.06,294,8.17,9.27,92.7,7.57,13.1,,,,,,,
8/6/2008 2:00,78.03,294,8.2,8.2,93.3,7.62,13.1,,,,,,,
8/6/2008 2:30,78,294,8.19,12.07,92.9,7.6,13.1,,,,,,,
8/6/2008 3:00,77.9,294,8.18,11.8,92.6,7.58,13.1,,,,,,,
8/6/2008 3:30,77.82,294,8.18,11.33,92.4,7.56,13.1,,,,,,,
8/6/2008 4:00,77.74,294,8.17,12.03,92.2,7.56,13.2,,,,,,,
8/6/2008 4:30,77.67,294,8.16,12.3,92,7.54,13.3,,,,,,,
8/6/2008 5:00,77.61,294,8.16,10.67,92.2,7.57,13.7,,,,,,,
8/6/2008 5:30,77.58,294,8.19,9.63,93.2,7.65,14.1,,,,,,,
8/6/2008 6:00,77.62,292,8.23,7.87,95.1,7.8,14.3,,,,,,,
8/6/2008 6:30,77.66,291,8.27,7.97,96.6,7.93,14.3,,,,,,,
8/6/2008 7:00,77.79,289,8.33,5.8,99.1,8.12,14.2,,,,,,,
8/6/2008 7:30,77.91,288,8.37,4.83,101,8.26,14.3,,,,,,,
8/6/2008 8:00,78.07,287,8.38,5.33,101.6,8.3,14.2,,,,,,,
8/6/2008 8:30,78.21,288,8.41,4.1,102.6,8.37,14.2,,,,,,,
8/6/2008 9:00,78.47,288,8.39,7.47,102,8.3,14.1,,,,,,,
8/6/2008 9:30,78.56,291,8.38,6.93,101.7,8.26,14.3,,,,,,,
8/6/2008 10:00,78.87,291,8.38,8.43,101.3,8.21,14.2,,,,,,,
8/6/2008 10:30,79.13,293,8.38,9.87,101.2,8.18,14.3,,,,,,,
8/6/2008 11:00,79.19,291,8.39,7.57,102.5,8.28,14.2,,,,,,,
8/6/2008 11:30,79.26,292,8.38,10.4,101.7,8.21,14.2,,,,,,,
8/6/2008 12:00,79.35,293,8.39,9.13,102,8.23,14.3,,,,,,,
8/6/2008 12:30,79.49,293,8.39,8.93,102.1,8.22,14.3,,,,,,,
8/6/2008 13:00,79.47,289,8.37,8.6,101.5,8.17,14.2,,,,,,,
8/6/2008 13:30,79.42,290,8.38,9.43,102.4,8.25,14.3,,,,,,,
8/6/2008 14:00,79.6,290,8.37,12.53,100.9,8.11,14.2,,,,,,,
8/6/2008 14:30,79.58,290,8.36,10.47,100.5,8.09,14.3,,,,,,,
8/6/2008 15:00,79.57,290,8.36,11.33,100,8.04,14.2,,,,,,,
8/6/2008 15:30,79.47,290,8.35,10.23,99.5,8.02,14.3,,,,,,,
8/6/2008 16:00,79.39,290,8.34,12.03,98.8,7.97,14.3,,,,,,,
8/6/2008 16:30,79.28,290,8.34,10.73,98.6,7.96,13.6,,,,,,,
8/6/2008 17:00,79.18,291,8.33,11,98.3,7.94,13.3,,,,,,,
8/6/2008 17:30,79.09,291,8.32,10.4,97.7,7.89,13.3,,,,,,,
8/6/2008 18:00,78.96,291,8.32,9.47,97.6,7.9,13.2,,,,,,,
8/6/2008 18:30,78.89,291,8.3,9.93,96.7,7.83,13.3,,,,,,,
8/6/2008 19:00,78.8,291,8.27,10.47,95.9,7.77,13.3,,,,,,,
8/6/2008 19:30,78.7,292,8.27,9.87,95.6,7.75,13.2,,,,,,,
8/6/2008 20:00,78.49,292,8.24,9.6,94.4,7.68,13.2,,,,,,,
8/6/2008 20:30,78.4,292,8.24,9,94.2,7.67,13.2,,,,,,,
8/6/2008 21:00,78.32,292,8.21,8.7,93.1,7.58,13.2,,,,,,,
8/6/2008 21:30,78.33,292,8.22,8.83,93.4,7.6,13.2,,,,,,,
8/6/2008 22:00,78.15,292,8.19,7.57,92.2,7.52,13.2,,,,,,,
8/6/2008 22:30,78.06,291,8.2,6.73,92.5,7.55,13.2,,,,,,,
8/6/2008 23:00,78.04,290,8.23,5.93,93.2,7.61,13.2,,,,,,,
8/6/2008 23:30,78.02,290,8.25,5.3,94.3,7.7,13.2,,,,,,,
8/7/2008 0:00,78,291,8.27,4.53,94.9,7.76,13.1,,,,,,,
8/7/2008 0:30,77.99,289,8.27,4.47,95.2,7.78,13.1,,,,,,,
8/7/2008 1:00,77.88,288,8.27,4.2,94.8,7.76,13.1,,,,,,,
8/7/2008 1:30,77.85,288,8.27,4.27,95,7.78,13.1,,,,,,,
8/7/2008 2:00,77.73,289,8.23,5.53,92.9,7.61,13.1,,,,,,,
8/7/2008 2:30,77.51,289,8.2,6.57,92,7.55,13.1,,,,,,,
8/7/2008 3:00,77.55,289,8.23,5,93.2,7.65,13.1,,,,,,,
8/7/2008 3:30,77.24,293,8.18,7,91.5,7.54,13.1,,,,,,,
8/7/2008 4:00,77.41,290,8.24,4.93,93,7.65,13.1,,,,,,,
8/7/2008 4:30,77.31,289,8.23,4.47,92.6,7.62,13.2,,,,,,,
8/7/2008 5:00,77.32,289,8.24,4.27,93.1,7.66,13.9,,,,,,,
8/7/2008 5:30,77.55,288,8.28,3.67,95.6,7.85,14,,,,,,,
8/7/2008 6:00,77.82,291,8.3,4.07,96.6,7.91,14.3,,,,,,,
8/7/2008 6:30,78.03,292,8.31,3.57,97.9,8,14.2,,,,,,,
8/7/2008 7:00,78.06,291,8.32,3.4,98,8,14.2,,,,,,,
8/7/2008 7:30,77.96,290,8.31,3.8,97.6,7.98,14.2,,,,,,,
8/7/2008 8:00,78,290,8.31,4.67,97.9,8,14.4,,,,,,,
8/7/2008 8:30,77.99,291,8.29,5.33,97.4,7.96,14.3,,,,,,,
8/8/2008 12:00,76.68,292,8.37,8.7,108.9,9.02,14.2,,,,,,,
8/8/2008 12:30,76.8,292,8.39,9.63,109.2,9.04,14.3,,,,,,,
8/8/2008 13:00,76.64,293,8.35,14.13,108,8.96,14.3,,,,,,,
8/8/2008 13:30,76.67,293,8.35,17.53,107.4,8.9,14.2,,,,,,,
8/8/2008 14:00,76.66,293,8.34,20.53,107.2,8.89,14.2,,,,,,,
8/8/2008 14:30,76.73,293,8.35,22.9,107.7,8.92,14.2,,,,,,,
8/8/2008 15:00,76.68,293,8.35,22.1,107.7,8.93,14.4,,,,,,,
8/8/2008 15:30,76.57,293,8.34,24.73,107.2,8.89,14,,,,,,,
8/8/2008 16:00,76.46,293,8.35,25.7,107.3,8.91,14,,,,,,,
8/8/2008 16:30,76.5,293,8.37,18.87,108.5,9.01,13.7,,,,,,,
8/8/2008 17:00,76.23,293,8.35,23.17,107.2,8.92,13.3,,,,,,,
8/8/2008 17:30,76.06,293,8.34,23.47,106.6,8.89,13.3,,,,,,,
8/8/2008 18:00,76.04,293,8.35,18.03,106.9,8.92,13.2,,,,,,,
8/8/2008 18:30,75.87,293,8.34,18.6,106.3,8.88,13.2,,,,,,,
8/8/2008 19:00,75.6,293,8.32,18.83,106.1,8.89,13.2,,,,,,,
8/8/2008 19:30,75.54,293,8.32,17.6,105.7,8.86,13.2,,,,,,,
8/8/2008 20:00,75.49,293,8.33,14.93,105.8,8.87,13.2,,,,,,,
8/8/2008 20:30,75.21,293,8.32,14.5,105.4,8.87,13.2,,,,,,,
8/8/2008 21:00,75.18,293,8.31,14.87,105.3,8.86,13.1,,,,,,,
8/8/2008 21:30,75.36,293,8.34,11.33,105.2,8.84,13.1,,,,,,,
8/8/2008 22:00,75.21,293,8.32,10.67,104.7,8.8,13.1,,,,,,,
8/8/2008 22:30,75.07,293,8.31,11.4,104.5,8.8,13.1,,,,,,,
8/8/2008 23:00,74.95,293,8.31,8.67,104.3,8.79,13.1,,,,,,,
8/8/2008 23:30,75,293,8.32,8.43,104.3,8.8,13.1,,,,,,,
8/9/2008 0:00,74.95,293,8.32,7.63,104.1,8.78,13.1,,,,,,,
8/9/2008 0:30,74.9,293,8.31,7.67,103.7,8.75,13.1,,,,,,,
8/9/2008 1:00,74.85,294,8.29,8,102.9,8.69,13.1,,,,,,,
8/9/2008 1:30,74.58,294,8.25,8.1,101.7,8.61,13.1,,,,,,,
8/9/2008 2:00,74.56,295,8.25,7.73,101.7,8.62,13.1,,,,,,,
8/9/2008 2:30,74.32,293,8.25,6,100.9,8.57,13.1,,,,,,,
8/9/2008 3:00,74.42,294,8.23,6.83,100.6,8.53,13.1,,,,,,,
8/9/2008 3:30,74.64,295,8.24,7.73,101.1,8.56,13,,,,,,,
8/9/2008 4:00,75.17,293,8.31,6.03,103.4,8.71,13.1,,,,,,,
8/9/2008 4:30,75.28,293,8.33,5.77,104.1,8.75,13.3,,,,,,,
8/9/2008 5:00,75.31,293,8.34,5.33,104.5,8.78,13.8,,,,,,,
8/9/2008 5:30,75.31,293,8.34,5.17,104.8,8.8,14.2,,,,,,,
8/9/2008 6:00,75.39,292,8.36,5.1,105.5,8.86,14.4,,,,,,,
8/9/2008 6:30,75.47,293,8.36,5.43,105.9,8.88,14.2,,,,,,,
8/9/2008 7:00,75.64,293,8.37,4.7,106.6,8.92,14.2,,,,,,,
8/9/2008 7:30,75.75,293,8.37,4.8,107,8.95,14.1,,,,,,,
8/9/2008 8:00,75.86,293,8.37,4.6,107.4,8.98,14.2,,,,,,,
8/9/2008 8:30,75.96,293,8.37,4.53,107.6,8.98,14.3,,,,,,,
8/9/2008 9:00,76.08,293,8.37,4.43,108.1,9.01,14.3,,,,,,,
8/9/2008 9:30,76.23,293,8.37,4.4,108.4,9.02,14.2,,,,,,,
8/9/2008 10:00,76.48,293,8.37,3.73,109.8,9.11,14.2,,,,,,,
8/9/2008 10:30,76.34,294,8.36,3.83,109,9.06,14.2,,,,,,,
8/9/2008 11:00,76.27,294,8.35,4.13,108.4,9.02,14.2,,,,,,,
8/9/2008 11:30,76.3,294,8.34,4.47,108.6,9.03,14.3,,,,,,,
8/9/2008 12:00,76.37,294,8.35,4.93,109.1,9.07,14.3,,,,,,,
8/9/2008 12:30,76.38,294,8.35,5.47,109.3,9.08,14.3,,,,,,,
8/9/2008 13:00,76.44,294,8.35,6.37,109.3,9.08,14.3,,,,,,,
8/9/2008 13:30,76.5,295,8.35,7.3,109.2,9.06,14.2,,,,,,,
8/9/2008 14:00,76.56,295,8.34,9.5,108.8,9.02,14.3,,,,,,,
8/9/2008 14:30,76.58,297,8.34,10.47,109,9.04,14.3,,,,,,,
8/9/2008 15:00,76.59,297,8.34,11.93,108.7,9.01,14.4,,,,,,,
8/9/2008 15:30,76.54,297,8.32,13.6,108.3,8.98,14.2,,,,,,,
8/9/2008 16:00,76.38,296,8.3,13.73,107.2,8.91,13.8,,,,,,,
8/9/2008 16:30,76.19,297,8.27,15.5,106,8.83,13.3,,,,,,,
8/9/2008 17:00,75.89,297,8.26,18.1,105.8,8.84,13.3,,,,,,,
8/9/2008 17:30,75.63,297,8.24,26.87,105.2,8.81,13.3,,,,,,,
8/9/2008 18:00,75.44,297,8.24,22.73,105.2,8.83,13.3,,,,,,,
8/9/2008 18:30,75.31,296,8.24,23.67,105.8,8.89,13.3,,,,,,,
8/9/2008 19:00,75.21,296,8.26,21.7,106.3,8.94,13.2,,,,,,,
8/9/2008 19:30,75.23,295,8.24,22.5,105.7,8.89,13.2,,,,,,,
8/9/2008 20:00,75.16,295,8.26,21.13,105.6,8.88,13.2,,,,,,,
8/9/2008 20:30,75.1,295,8.25,19.77,105.3,8.87,13.2,,,,,,,
8/9/2008 21:00,75.03,295,8.25,16.73,104.9,8.84,13.2,,,,,,,
8/9/2008 21:30,74.94,295,8.24,17.4,104.2,8.79,13.2,,,,,,,
8/9/2008 22:00,74.87,295,8.24,14,104.1,8.78,13.1,,,,,,,
8/9/2008 22:30,74.65,295,8.24,14.57,103.7,8.77,13.1,,,,,,,
8/9/2008 23:00,74.61,295,8.22,15.03,102.9,8.72,13.1,,,,,,,
8/9/2008 23:30,74.46,295,8.22,16.33,102.7,8.7,13.1,,,,,,,
8/10/2008 0:00,74.19,295,8.21,14.87,102.3,8.7,13.1,,,,,,,
8/10/2008 0:30,74.39,294,8.24,14.3,102.6,8.7,13.1,,,,,,,
8/10/2008 1:00,74.23,295,8.22,15.1,101.9,8.66,13.1,,,,,,,
8/10/2008 1:30,74.01,295,8.21,13.9,102,8.68,13,,,,,,,
8/10/2008 2:00,73.57,295,8.19,23.2,102.5,8.77,13,,,,,,,
8/10/2008 2:30,73.7,295,8.2,19.87,102,8.72,13,,,,,,,
8/10/2008 3:00,73.72,296,8.2,20.23,102.1,8.72,13,,,,,,,
8/10/2008 3:30,73.7,295,8.19,20.2,101.6,8.68,13.1,,,,,,,
8/10/2008 4:00,73.46,296,8.18,23.07,101.6,8.7,13.1,,,,,,,
8/10/2008 4:30,73.15,296,8.17,24.87,102,8.76,13.1,,,,,,,
8/10/2008 5:00,72.94,296,8.17,30,102.8,8.85,13.3,,,,,,,
8/10/2008 5:30,72.82,295,8.18,34.8,104,8.97,13.6,,,,,,,
8/10/2008 6:00,72.78,295,8.19,35.77,104.9,9.06,14.1,,,,,,,
8/10/2008 6:30,73.25,295,8.21,30.5,104.2,8.94,14.2,,,,,,,
8/10/2008 7:00,73.02,295,8.21,34.3,105.5,9.08,14,,,,,,,
8/10/2008 7:30,72.81,295,8.21,39.4,106.1,9.15,14.2,,,,,,,
8/10/2008 8:00,72.75,295,8.19,45,105.9,9.14,14.2,,,,,,,
8/10/2008 8:30,72.73,295,8.19,52.17,106,9.15,14.3,,,,,,,
8/10/2008 9:00,72.62,295,8.17,56.2,105.5,9.12,14.1,,,,,,,
8/10/2008 9:30,72.41,294,8.15,59.43,105,9.09,13.6,,,,,,,
8/10/2008 10:00,72.27,294,8.15,66.93,105.1,9.12,14,,,,,,,
8/10/2008 10:30,72.07,294,8.17,75.73,105.9,9.21,14.2,,,,,,,
8/10/2008 11:00,72.07,294,8.16,81.67,105.7,9.19,14.1,,,,,,,
8/10/2008 11:30,71.91,294,8.18,83.2,106.3,9.26,13.5,,,,,,,
8/10/2008 12:00,72,293,8.18,78.57,106.2,9.24,13.4,,,,,,,
