times,Temp,Units
2011-06-11 09:10:00,66.54,F
2011-06-11 09:20:00,66.59,F
2011-06-11 09:30:00,66.57,F
2011-06-11 09:40:00,66.61,F
2011-06-11 09:50:00,66.72,F
2011-06-11 10:00:00,66.74,F
2011-06-11 10:10:00,67.3,F
2011-06-11 10:20:00,66.73,F
2011-06-11 10:30:00,66.68,F
2011-06-11 10:40:00,66.95,F
2011-06-11 10:50:00,66.71,F
2011-06-11 11:00:00,66.66,F
2011-06-11 11:10:00,66.78,F
2011-06-11 11:20:00,66.85,F
2011-06-11 11:30:00,66.89,F
2011-06-11 11:40:00,67.49,F
2011-06-11 11:50:00,67.09,F
2011-06-11 12:00:00,67.01,F
2011-06-11 12:10:00,67.45,F
2011-06-11 12:20:00,67.32,F
2011-06-11 12:30:00,67.39,F
2011-06-11 12:40:00,67.26,F
2011-06-11 12:50:00,67.31,F
2011-06-11 13:00:00,67.45,F
2011-06-11 13:10:00,67.62,F
2011-06-11 13:20:00,67.61,F
2011-06-11 13:30:00,67.83,F
2011-06-11 13:40:00,67.74,F
2011-06-11 13:50:00,67.82,F
2011-06-11 14:00:00,68.06,F
2011-06-11 14:10:00,68.01,F
2011-06-11 14:20:00,68.0,F
2011-06-11 14:30:00,68.12,F
2011-06-11 14:40:00,68.17,F
2011-06-11 14:50:00,68.25,F
2011-06-11 15:00:00,68.32,F
2011-06-11 15:10:00,68.29,F
2011-06-11 15:20:00,68.35,F
2011-06-11 15:30:00,68.46,F
2011-06-11 15:40:00,68.46,F
2011-06-11 15:50:00,68.41,F
2011-06-11 16:00:00,68.38,F
2011-06-11 16:10:00,68.48,F
2011-06-11 16:20:00,68.48,F
2011-06-11 16:30:00,68.45,F
2011-06-11 16:40:00,68.46,F
2011-06-11 16:50:00,68.47,F
2011-06-11 17:00:00,68.46,F
2011-06-11 17:10:00,68.48,F
2011-06-11 17:20:00,68.5,F
2011-06-11 17:30:00,68.48,F
2011-06-11 17:40:00,68.48,F
2011-06-11 17:50:00,68.47,F
2011-06-11 18:00:00,68.45,F
2011-06-11 18:10:00,68.54,F
2011-06-11 18:20:00,68.5,F
2011-06-11 18:30:00,68.38,F
2011-06-11 18:40:00,68.43,F
2011-06-11 18:50:00,68.61,F
2011-06-11 19:00:00,68.61,F
2011-06-11 19:10:00,68.6,F
2011-06-11 19:20:00,68.53,F
2011-06-11 19:30:00,68.51,F
2011-06-11 19:40:00,68.48,F
2011-06-11 19:50:00,68.53,F
2011-06-11 20:00:00,68.47,F
2011-06-11 20:10:00,68.52,F
2011-06-11 20:20:00,68.49,F
2011-06-11 20:30:00,68.63,F
2011-06-11 20:40:00,68.77,F
2011-06-11 20:50:00,68.76,F
2011-06-11 21:00:00,68.71,F
2011-06-11 21:10:00,68.71,F
2011-06-11 21:20:00,68.65,F
2011-06-11 21:30:00,68.64,F
2011-06-11 21:40:00,68.62,F
2011-06-11 21:50:00,68.57,F
2011-06-11 22:00:00,68.71,F
2011-06-11 22:10:00,68.71,F
2011-06-11 22:20:00,68.66,F
2011-06-11 22:30:00,68.64,F
2011-06-11 22:40:00,68.62,F
2011-06-11 22:50:00,68.6,F
2011-06-11 23:00:00,68.61,F
2011-06-11 23:10:00,68.61,F
2011-06-11 23:20:00,68.59,F
2011-06-11 23:30:00,68.54,F
2011-06-11 23:40:00,68.51,F
2011-06-11 23:50:00,68.5,F
2011-06-12 00:00:00,68.46,F
2011-06-12 00:10:00,68.51,F
2011-06-12 00:20:00,68.35,F
2011-06-12 00:30:00,68.44,F
2011-06-12 00:40:00,68.45,F
2011-06-12 00:50:00,68.43,F
2011-06-12 01:00:00,68.37,F
2011-06-12 01:10:00,68.35,F
2011-06-12 01:20:00,68.37,F
2011-06-12 01:30:00,68.39,F
2011-06-12 01:40:00,68.4,F
2011-06-12 01:50:00,68.26,F
2011-06-12 02:00:00,68.38,F
2011-06-12 02:10:00,68.34,F
2011-06-12 02:20:00,68.34,F
2011-06-12 02:30:00,68.24,F
2011-06-12 02:40:00,68.17,F
2011-06-12 02:50:00,68.16,F
2011-06-12 03:00:00,68.15,F
2011-06-12 03:10:00,68.11,F
2011-06-12 03:20:00,68.11,F
2011-06-12 03:30:00,68.09,F
2011-06-12 03:40:00,68.08,F
2011-06-12 03:50:00,68.04,F
2011-06-12 04:00:00,68.08,F
2011-06-12 04:10:00,68.07,F
2011-06-12 04:20:00,68.03,F
2011-06-12 04:30:00,68.01,F
2011-06-12 04:40:00,67.99,F
2011-06-12 04:50:00,68.01,F
2011-06-12 05:00:00,68.02,F
2011-06-12 05:10:00,67.97,F
2011-06-12 05:20:00,67.92,F
2011-06-12 05:30:00,67.88,F
2011-06-12 05:40:00,67.89,F
2011-06-12 05:50:00,67.92,F
2011-06-12 06:00:00,67.87,F
2011-06-12 06:10:00,67.83,F
2011-06-12 06:20:00,67.9,F
2011-06-12 06:30:00,67.83,F
2011-06-12 06:40:00,67.83,F
2011-06-12 06:50:00,67.8,F
2011-06-12 07:00:00,67.81,F
2011-06-12 07:10:00,67.82,F
2011-06-12 07:20:00,67.87,F
2011-06-12 07:30:00,67.79,F
2011-06-12 07:40:00,67.8,F
2011-06-12 07:50:00,67.82,F
2011-06-12 08:00:00,67.83,F
2011-06-12 08:10:00,67.83,F
2011-06-12 08:20:00,67.87,F
2011-06-12 08:30:00,67.9,F
2011-06-12 08:40:00,67.85,F
2011-06-12 08:50:00,67.88,F
2011-06-12 09:00:00,67.92,F
2011-06-12 09:10:00,67.97,F
2011-06-12 09:20:00,68.02,F
2011-06-12 09:30:00,68.06,F
2011-06-12 09:40:00,68.1,F
2011-06-12 09:50:00,68.14,F
2011-06-12 10:00:00,68.12,F
2011-06-12 10:10:00,68.17,F
2011-06-12 10:20:00,68.14,F
2011-06-12 10:30:00,68.11,F
2011-06-12 10:40:00,68.1,F
2011-06-12 10:50:00,68.05,F
2011-06-12 11:00:00,68.1,F
2011-06-12 11:10:00,68.13,F
2011-06-12 11:20:00,68.12,F
2011-06-12 11:30:00,68.12,F
2011-06-12 11:40:00,68.02,F
2011-06-12 11:50:00,68.0,F
2011-06-12 12:00:00,67.95,F
2011-06-12 12:10:00,67.97,F
2011-06-12 12:20:00,67.96,F
2011-06-12 12:30:00,67.96,F
2011-06-12 12:40:00,67.96,F
2011-06-12 12:50:00,67.94,F
2011-06-12 13:00:00,67.97,F
2011-06-12 13:10:00,68.02,F
2011-06-12 13:20:00,68.02,F
2011-06-12 13:30:00,68.05,F
2011-06-12 13:40:00,68.09,F
2011-06-12 13:50:00,68.07,F
2011-06-12 14:00:00,68.09,F
2011-06-12 14:10:00,68.08,F
2011-06-12 14:20:00,68.09,F
2011-06-12 14:30:00,68.08,F
2011-06-12 14:40:00,68.08,F
2011-06-12 14:50:00,68.07,F
2011-06-12 15:00:00,68.05,F
2011-06-12 15:10:00,68.01,F
2011-06-12 15:20:00,68.01,F
2011-06-12 15:30:00,67.99,F
2011-06-12 15:40:00,68.01,F
2011-06-12 15:50:00,68.01,F
2011-06-12 16:00:00,67.98,F
2011-06-12 16:10:00,67.97,F
2011-06-12 16:20:00,67.93,F
2011-06-12 16:30:00,67.89,F
2011-06-12 16:40:00,67.85,F
2011-06-12 16:50:00,67.81,F
2011-06-12 17:00:00,67.87,F
2011-06-12 17:10:00,67.73,F
2011-06-12 17:20:00,67.72,F
2011-06-12 17:30:00,67.73,F
2011-06-12 17:40:00,67.72,F
2011-06-12 17:50:00,67.66,F
2011-06-12 18:00:00,67.62,F
2011-06-12 18:10:00,67.56,F
2011-06-12 18:20:00,67.47,F
2011-06-12 18:30:00,67.32,F
2011-06-12 18:40:00,67.34,F
2011-06-12 18:50:00,67.34,F
2011-06-12 19:00:00,67.38,F
2011-06-12 19:10:00,67.37,F
2011-06-12 19:20:00,67.36,F
2011-06-12 19:30:00,67.34,F
2011-06-12 19:40:00,67.29,F
2011-06-12 19:50:00,67.24,F
2011-06-12 20:00:00,67.23,F
2011-06-12 20:10:00,67.22,F
2011-06-12 20:20:00,67.22,F
2011-06-12 20:30:00,67.19,F
2011-06-12 20:40:00,67.16,F
2011-06-12 20:50:00,67.12,F
2011-06-12 21:00:00,67.1,F
2011-06-12 21:10:00,67.07,F
2011-06-12 21:20:00,67.05,F
2011-06-12 21:30:00,66.96,F
2011-06-12 21:40:00,66.89,F
2011-06-12 21:50:00,66.94,F
2011-06-12 22:00:00,66.9,F
2011-06-12 22:10:00,66.88,F
2011-06-12 22:20:00,66.84,F
2011-06-12 22:30:00,66.79,F
2011-06-12 22:40:00,66.82,F
2011-06-12 22:50:00,66.78,F
2011-06-12 23:00:00,66.74,F
2011-06-12 23:10:00,66.72,F
2011-06-12 23:20:00,66.67,F
2011-06-12 23:30:00,66.65,F
2011-06-12 23:40:00,66.65,F
2011-06-12 23:50:00,66.63,F
2011-06-13 00:00:00,66.6,F
2011-06-13 00:10:00,66.59,F
2011-06-13 00:20:00,66.54,F
2011-06-13 00:30:00,66.52,F
2011-06-13 00:40:00,66.43,F
2011-06-13 00:50:00,66.27,F
2011-06-13 01:00:00,66.32,F
2011-06-13 01:10:00,66.23,F
2011-06-13 01:20:00,66.22,F
2011-06-13 01:30:00,66.27,F
2011-06-13 01:40:00,66.24,F
2011-06-13 01:50:00,66.23,F
2011-06-13 02:00:00,66.17,F
2011-06-13 02:10:00,66.12,F
2011-06-13 02:20:00,65.99,F
2011-06-13 02:30:00,65.98,F
2011-06-13 02:40:00,66.04,F
2011-06-13 02:50:00,65.98,F
2011-06-13 03:00:00,65.94,F
2011-06-13 03:10:00,65.92,F
2011-06-13 03:20:00,65.89,F
2011-06-13 03:30:00,65.87,F
2011-06-13 03:40:00,65.9,F
2011-06-13 03:50:00,65.89,F
2011-06-13 04:00:00,65.89,F
2011-06-13 04:10:00,65.87,F
2011-06-13 04:20:00,65.85,F
2011-06-13 04:30:00,65.82,F
2011-06-13 04:40:00,65.82,F
2011-06-13 04:50:00,65.83,F
2011-06-13 05:00:00,65.84,F
2011-06-13 05:10:00,65.9,F
2011-06-13 05:20:00,65.87,F
2011-06-13 05:30:00,65.88,F
2011-06-13 05:40:00,65.89,F
2011-06-13 05:50:00,65.89,F
2011-06-13 06:00:00,65.92,F
2011-06-13 06:10:00,65.94,F
2011-06-13 06:20:00,65.99,F
2011-06-13 06:30:00,66.05,F
2011-06-13 06:40:00,66.08,F
2011-06-13 06:50:00,66.09,F
2011-06-13 07:00:00,66.16,F
2011-06-13 07:10:00,66.23,F
2011-06-13 07:20:00,66.23,F
2011-06-13 07:30:00,66.31,F
2011-06-13 07:40:00,66.32,F
2011-06-13 07:50:00,66.41,F
2011-06-13 08:00:00,66.49,F
2011-06-13 08:10:00,66.53,F
2011-06-13 08:20:00,66.57,F
2011-06-13 08:30:00,66.61,F
2011-06-13 08:40:00,66.83,F
2011-06-13 08:50:00,66.85,F
2011-06-13 09:00:00,67.03,F
2011-06-13 09:10:00,66.95,F
2011-06-13 09:20:00,67.04,F
2011-06-13 09:30:00,67.25,F
2011-06-13 09:40:00,67.18,F
2011-06-13 09:50:00,67.28,F
2011-06-13 10:00:00,67.27,F
2011-06-13 10:10:00,67.34,F
2011-06-13 10:20:00,67.44,F
2011-06-13 10:30:00,67.46,F
2011-06-13 10:40:00,67.54,F
2011-06-13 10:50:00,67.53,F
2011-06-13 11:00:00,67.69,F
2011-06-13 11:10:00,67.7,F
2011-06-13 11:20:00,67.71,F
2011-06-13 11:30:00,67.7,F
2011-06-13 11:40:00,67.79,F
2011-06-13 11:50:00,67.8,F
2011-06-13 12:00:00,67.86,F
2011-06-13 12:10:00,67.9,F
2011-06-13 12:20:00,67.93,F
2011-06-13 12:30:00,68.01,F
2011-06-13 12:40:00,68.01,F
2011-06-13 12:50:00,67.99,F
2011-06-13 13:00:00,67.97,F
2011-06-13 13:10:00,67.96,F
2011-06-13 13:20:00,67.95,F
2011-06-13 13:30:00,67.94,F
2011-06-13 13:40:00,67.91,F
2011-06-13 13:50:00,67.88,F
2011-06-13 14:00:00,67.79,F
2011-06-13 14:10:00,67.74,F
2011-06-13 14:20:00,67.72,F
2011-06-13 14:30:00,67.72,F
2011-06-13 14:40:00,67.8,F
2011-06-13 14:50:00,67.8,F
2011-06-13 15:00:00,67.8,F
2011-06-13 15:10:00,67.78,F
2011-06-13 15:20:00,67.8,F
2011-06-13 15:30:00,67.79,F
2011-06-13 15:40:00,67.76,F
2011-06-13 15:50:00,67.74,F
2011-06-13 16:00:00,67.74,F
2011-06-13 16:10:00,67.71,F
2011-06-13 16:20:00,67.71,F
2011-06-13 16:30:00,67.69,F
2011-06-13 16:40:00,67.69,F
2011-06-13 16:50:00,67.67,F
2011-06-13 17:00:00,67.65,F
2011-06-13 17:10:00,67.64,F
2011-06-13 17:20:00,67.6,F
2011-06-13 17:30:00,67.6,F
2011-06-13 17:40:00,67.59,F
2011-06-13 17:50:00,67.58,F
2011-06-13 18:00:00,67.54,F
2011-06-13 18:10:00,67.55,F
2011-06-13 18:20:00,67.53,F
2011-06-13 18:30:00,67.51,F
2011-06-13 18:40:00,67.48,F
2011-06-13 18:50:00,67.45,F
2011-06-13 19:00:00,67.43,F
2011-06-13 19:10:00,67.42,F
2011-06-13 19:20:00,67.42,F
2011-06-13 19:30:00,67.42,F
2011-06-13 19:40:00,67.41,F
2011-06-13 19:50:00,67.45,F
2011-06-13 20:00:00,67.4,F
2011-06-13 20:10:00,67.39,F
2011-06-13 20:20:00,67.34,F
2011-06-13 20:30:00,67.33,F
2011-06-13 20:40:00,67.32,F
2011-06-13 20:50:00,67.31,F
2011-06-13 21:00:00,67.28,F
2011-06-13 21:10:00,67.26,F
2011-06-13 21:20:00,67.17,F
2011-06-13 21:30:00,67.17,F
2011-06-13 21:40:00,67.17,F
2011-06-13 21:50:00,67.13,F
2011-06-13 22:00:00,67.06,F
2011-06-13 22:10:00,67.01,F
2011-06-13 22:20:00,67.01,F
2011-06-13 22:30:00,66.99,F
2011-06-13 22:40:00,66.94,F
2011-06-13 22:50:00,66.9,F
2011-06-13 23:00:00,66.88,F
2011-06-13 23:10:00,66.85,F
2011-06-13 23:20:00,66.82,F
2011-06-13 23:30:00,66.82,F
2011-06-13 23:40:00,66.81,F
2011-06-13 23:50:00,66.75,F
2011-06-14 00:00:00,66.71,F
2011-06-14 00:10:00,66.7,F
2011-06-14 00:20:00,66.68,F
2011-06-14 00:30:00,66.62,F
2011-06-14 00:40:00,66.61,F
2011-06-14 00:50:00,66.59,F
2011-06-14 01:00:00,66.61,F
2011-06-14 01:10:00,66.62,F
2011-06-14 01:20:00,66.63,F
2011-06-14 01:30:00,66.55,F
2011-06-14 01:40:00,66.56,F
2011-06-14 01:50:00,66.5,F
2011-06-14 02:00:00,66.48,F
2011-06-14 02:10:00,66.46,F
2011-06-14 02:20:00,66.42,F
2011-06-14 02:30:00,66.37,F
2011-06-14 02:40:00,66.3,F
2011-06-14 02:50:00,66.28,F
2011-06-14 03:00:00,66.24,F
2011-06-14 03:10:00,66.23,F
2011-06-14 03:20:00,66.21,F
2011-06-14 03:30:00,66.12,F
2011-06-14 03:40:00,66.18,F
2011-06-14 03:50:00,66.08,F
2011-06-14 04:00:00,66.06,F
2011-06-14 04:10:00,66.04,F
2011-06-14 04:20:00,65.92,F
2011-06-14 04:30:00,65.94,F
2011-06-14 04:40:00,65.99,F
2011-06-14 04:50:00,65.93,F
2011-06-14 05:00:00,65.98,F
2011-06-14 05:10:00,65.97,F
2011-06-14 05:20:00,65.87,F
2011-06-14 05:30:00,65.87,F
2011-06-14 05:40:00,65.93,F
2011-06-14 05:50:00,65.84,F
2011-06-14 06:00:00,65.86,F
2011-06-14 06:10:00,65.9,F
2011-06-14 06:20:00,65.81,F
2011-06-14 06:30:00,65.81,F
2011-06-14 06:40:00,65.82,F
2011-06-14 06:50:00,65.85,F
2011-06-14 07:00:00,65.84,F
2011-06-14 07:10:00,65.79,F
2011-06-14 07:20:00,65.86,F
2011-06-14 07:30:00,65.91,F
2011-06-14 07:40:00,65.92,F
2011-06-14 07:50:00,65.92,F
2011-06-14 08:00:00,65.96,F
2011-06-14 08:10:00,65.99,F
2011-06-14 08:20:00,65.94,F
2011-06-14 08:30:00,65.98,F
2011-06-14 08:40:00,65.99,F
2011-06-14 08:50:00,66.0,F
2011-06-14 09:00:00,65.98,F
2011-06-14 09:10:00,66.05,F
2011-06-14 09:20:00,66.05,F
2011-06-14 09:30:00,66.09,F
2011-06-14 09:40:00,66.18,F
2011-06-14 09:50:00,66.2,F
2011-06-14 10:00:00,66.25,F
2011-06-14 10:10:00,66.23,F
2011-06-14 10:20:00,66.25,F
2011-06-14 10:30:00,66.28,F
2011-06-14 10:40:00,66.3,F
2011-06-14 10:50:00,66.4,F
2011-06-14 11:00:00,66.39,F
2011-06-14 11:10:00,66.39,F
2011-06-14 11:20:00,66.46,F
2011-06-14 11:30:00,66.46,F
2011-06-14 11:40:00,66.43,F
2011-06-14 11:50:00,66.49,F
2011-06-14 12:00:00,66.54,F
2011-06-14 12:10:00,66.5,F
2011-06-14 12:20:00,66.58,F
2011-06-14 12:30:00,66.6,F
2011-06-14 12:40:00,66.59,F
2011-06-14 12:50:00,66.65,F
2011-06-14 13:00:00,66.74,F
2011-06-14 13:10:00,66.82,F
2011-06-14 13:20:00,66.88,F
2011-06-14 13:30:00,66.78,F
2011-06-14 13:40:00,66.83,F
2011-06-14 13:50:00,66.98,F
2011-06-14 14:00:00,66.97,F
2011-06-14 14:10:00,66.87,F
2011-06-14 14:20:00,67.01,F
2011-06-14 14:30:00,66.96,F
2011-06-14 14:40:00,66.88,F
2011-06-14 14:50:00,66.91,F
2011-06-14 15:00:00,67.15,F
2011-06-14 15:10:00,66.88,F
2011-06-14 15:20:00,66.27,F
2011-06-14 15:30:00,66.44,F
2011-06-14 15:40:00,65.35,F
2011-06-14 15:50:00,66.21,F
2011-06-14 16:00:00,66.69,F
2011-06-14 16:10:00,65.96,F
2011-06-14 16:20:00,66.31,F
2011-06-14 16:30:00,65.89,F
2011-06-14 16:40:00,65.51,F
2011-06-14 16:50:00,65.68,F
2011-06-14 17:00:00,66.04,F
2011-06-14 17:10:00,65.47,F
2011-06-14 17:20:00,65.57,F
2011-06-14 17:30:00,65.28,F
2011-06-14 17:40:00,65.26,F
2011-06-14 17:50:00,65.21,F
2011-06-14 18:00:00,65.16,F
2011-06-14 18:10:00,65.16,F
2011-06-14 18:20:00,65.17,F
2011-06-14 18:30:00,65.1,F
2011-06-14 18:40:00,65.02,F
2011-06-14 18:50:00,64.97,F
2011-06-14 19:00:00,64.95,F
2011-06-14 19:10:00,64.89,F
2011-06-14 19:20:00,64.6,F
2011-06-14 19:30:00,64.11,F
2011-06-14 19:40:00,63.29,F
2011-06-14 19:50:00,62.67,F
2011-06-14 20:00:00,62.43,F
2011-06-14 20:10:00,62.43,F
2011-06-14 20:20:00,62.33,F
2011-06-14 20:30:00,62.32,F
2011-06-14 20:40:00,62.29,F
2011-06-14 20:50:00,62.32,F
2011-06-14 21:00:00,62.34,F
2011-06-14 21:10:00,62.18,F
2011-06-14 21:20:00,62.09,F
2011-06-14 21:30:00,62.09,F
2011-06-14 21:40:00,61.9,F
2011-06-14 21:50:00,61.79,F
2011-06-14 22:00:00,61.61,F
2011-06-14 22:10:00,61.34,F
2011-06-14 22:20:00,61.16,F
2011-06-14 22:30:00,60.83,F
2011-06-14 22:40:00,60.38,F
2011-06-14 22:50:00,60.24,F
2011-06-14 23:00:00,59.76,F
2011-06-14 23:10:00,59.88,F
2011-06-14 23:20:00,59.73,F
2011-06-14 23:30:00,59.65,F
2011-06-14 23:40:00,59.83,F
2011-06-14 23:50:00,59.74,F
2011-06-15 00:00:00,59.78,F
2011-06-15 00:10:00,59.78,F
2011-06-15 00:20:00,59.71,F
2011-06-15 00:30:00,59.79,F
2011-06-15 00:40:00,59.77,F
2011-06-15 00:50:00,59.54,F
2011-06-15 01:00:00,59.33,F
2011-06-15 01:10:00,59.26,F
2011-06-15 01:20:00,59.23,F
2011-06-15 01:30:00,59.29,F
2011-06-15 01:40:00,59.18,F
2011-06-15 01:50:00,59.08,F
2011-06-15 02:00:00,61.79,F
2011-06-15 02:10:00,60.98,F
2011-06-15 02:20:00,61.91,F
2011-06-15 02:30:00,62.13,F
2011-06-15 02:40:00,62.52,F
2011-06-15 02:50:00,62.51,F
2011-06-15 03:00:00,62.33,F
2011-06-15 03:10:00,62.82,F
2011-06-15 03:20:00,62.84,F
2011-06-15 03:30:00,62.59,F
2011-06-15 03:40:00,62.91,F
2011-06-15 03:50:00,62.9,F
2011-06-15 04:00:00,62.84,F
2011-06-15 04:10:00,62.78,F
2011-06-15 04:20:00,62.73,F
2011-06-15 04:30:00,62.77,F
2011-06-15 04:40:00,62.96,F
2011-06-15 04:50:00,63.03,F
2011-06-15 05:00:00,63.06,F
2011-06-15 05:10:00,63.06,F
2011-06-15 05:20:00,62.75,F
2011-06-15 05:30:00,62.8,F
2011-06-15 05:40:00,62.91,F
2011-06-15 05:50:00,63.17,F
2011-06-15 06:00:00,63.31,F
2011-06-15 06:10:00,63.26,F
2011-06-15 06:20:00,63.23,F
2011-06-15 06:30:00,63.39,F
2011-06-15 06:40:00,63.47,F
2011-06-15 06:50:00,63.59,F
2011-06-15 07:00:00,63.64,F
2011-06-15 07:10:00,63.85,F
2011-06-15 07:20:00,63.95,F
2011-06-15 07:30:00,63.88,F
2011-06-15 07:40:00,64.22,F
2011-06-15 07:50:00,64.15,F
2011-06-15 08:00:00,64.23,F
2011-06-15 08:10:00,64.28,F
2011-06-15 08:20:00,64.36,F
2011-06-15 08:30:00,64.4,F
2011-06-15 08:40:00,64.51,F
2011-06-15 08:50:00,64.56,F
2011-06-15 09:00:00,64.55,F
2011-06-15 09:10:00,65.12,F
2011-06-15 09:20:00,65.14,F
2011-06-15 09:30:00,65.12,F
2011-06-15 09:40:00,65.22,F
2011-06-15 09:50:00,65.3,F
2011-06-15 10:00:00,65.36,F
2011-06-15 10:10:00,65.44,F
2011-06-15 10:20:00,65.57,F
2011-06-15 10:30:00,65.6,F
2011-06-15 10:40:00,65.62,F
2011-06-15 10:50:00,65.58,F
2011-06-15 11:00:00,65.63,F
2011-06-15 11:10:00,65.76,F
2011-06-15 11:20:00,65.85,F
2011-06-15 11:30:00,65.67,F
2011-06-15 11:40:00,65.63,F
2011-06-15 11:50:00,65.75,F
2011-06-15 12:00:00,65.5,F
2011-06-15 12:10:00,65.53,F
2011-06-15 12:20:00,64.75,F
2011-06-15 12:30:00,64.31,F
2011-06-15 12:40:00,64.12,F
2011-06-15 12:50:00,64.41,F
2011-06-15 13:00:00,65.01,F
2011-06-15 13:10:00,64.37,F
2011-06-15 13:20:00,63.9,F
2011-06-15 13:30:00,63.87,F
2011-06-15 13:40:00,63.78,F
2011-06-15 13:50:00,63.62,F
2011-06-15 14:00:00,63.59,F
2011-06-15 14:10:00,63.4,F
2011-06-15 14:20:00,63.76,F
2011-06-15 14:30:00,64.09,F
2011-06-15 14:40:00,63.35,F
2011-06-15 14:50:00,63.29,F
2011-06-15 15:00:00,63.03,F
2011-06-15 15:10:00,63.91,F
2011-06-15 15:20:00,61.43,F
2011-06-15 15:30:00,63.19,F
2011-06-15 15:40:00,62.89,F
2011-06-15 15:50:00,61.82,F
2011-06-15 16:00:00,61.76,F
2011-06-15 16:10:00,61.28,F
2011-06-15 16:20:00,60.45,F
2011-06-15 16:30:00,59.71,F
2011-06-15 16:40:00,60.08,F
2011-06-15 16:50:00,60.23,F
2011-06-15 17:00:00,59.37,F
2011-06-15 17:10:00,59.66,F
2011-06-15 17:20:00,59.35,F
2011-06-15 17:30:00,59.26,F
2011-06-15 17:40:00,59.32,F
2011-06-15 17:50:00,59.32,F
2011-06-15 18:00:00,58.78,F
2011-06-15 18:10:00,58.35,F
2011-06-15 18:20:00,58.21,F
2011-06-15 18:30:00,58.24,F
2011-06-15 18:40:00,58.08,F
2011-06-15 18:50:00,58.58,F
2011-06-15 19:00:00,58.18,F
2011-06-15 19:10:00,58.43,F
2011-06-15 19:20:00,58.32,F
2011-06-15 19:30:00,57.83,F
2011-06-15 19:40:00,57.75,F
2011-06-15 19:50:00,57.69,F
2011-06-15 20:00:00,58.35,F
2011-06-15 20:10:00,58.06,F
2011-06-15 20:20:00,58.55,F
2011-06-15 20:30:00,58.6,F
2011-06-15 20:40:00,58.8,F
2011-06-15 20:50:00,58.46,F
2011-06-15 21:00:00,58.47,F
2011-06-15 21:10:00,58.31,F
2011-06-15 21:20:00,58.98,F
2011-06-15 21:30:00,58.67,F
2011-06-15 21:40:00,59.03,F
2011-06-15 21:50:00,58.68,F
2011-06-15 22:00:00,58.75,F
2011-06-15 22:10:00,58.64,F
2011-06-15 22:20:00,58.17,F
2011-06-15 22:30:00,58.63,F
2011-06-15 22:40:00,58.78,F
2011-06-15 22:50:00,58.6,F
2011-06-15 23:00:00,58.8,F
2011-06-15 23:10:00,58.73,F
2011-06-15 23:20:00,58.66,F
2011-06-15 23:30:00,58.64,F
2011-06-15 23:40:00,58.73,F
2011-06-15 23:50:00,58.73,F
2011-06-16 00:00:00,58.68,F
2011-06-16 00:10:00,58.55,F
2011-06-16 00:20:00,58.64,F
2011-06-16 00:30:00,58.73,F
2011-06-16 00:40:00,58.78,F
2011-06-16 00:50:00,58.71,F
2011-06-16 01:00:00,58.75,F
2011-06-16 01:10:00,58.78,F
2011-06-16 01:20:00,59.2,F
2011-06-16 01:30:00,59.47,F
2011-06-16 01:40:00,59.68,F
2011-06-16 01:50:00,59.88,F
2011-06-16 02:00:00,59.9,F
2011-06-16 02:10:00,60.61,F
2011-06-16 02:20:00,59.87,F
2011-06-16 02:30:00,61.04,F
2011-06-16 02:40:00,60.95,F
2011-06-16 02:50:00,61.01,F
2011-06-16 03:00:00,60.85,F
2011-06-16 03:10:00,60.68,F
2011-06-16 03:20:00,60.98,F
2011-06-16 03:30:00,60.87,F
2011-06-16 03:40:00,60.81,F
2011-06-16 03:50:00,60.31,F
2011-06-16 04:00:00,60.52,F
2011-06-16 04:10:00,60.6,F
2011-06-16 04:20:00,60.54,F
2011-06-16 04:30:00,60.53,F
2011-06-16 04:40:00,60.55,F
2011-06-16 04:50:00,60.44,F
2011-06-16 05:00:00,60.41,F
2011-06-16 05:10:00,60.3,F
2011-06-16 05:20:00,60.3,F
2011-06-16 05:30:00,60.26,F
2011-06-16 05:40:00,60.14,F
2011-06-16 05:50:00,60.11,F
2011-06-16 06:00:00,59.93,F
2011-06-16 06:10:00,60.05,F
2011-06-16 06:20:00,59.99,F
2011-06-16 06:30:00,59.62,F
2011-06-16 06:40:00,59.37,F
2011-06-16 06:50:00,59.3,F
2011-06-16 07:00:00,58.35,F
2011-06-16 07:10:00,59.37,F
2011-06-16 07:20:00,59.32,F
2011-06-16 07:30:00,59.25,F
2011-06-16 07:40:00,59.44,F
2011-06-16 07:50:00,59.27,F
2011-06-16 08:00:00,59.24,F
2011-06-16 08:10:00,58.94,F
2011-06-16 08:20:00,59.24,F
2011-06-16 08:30:00,59.59,F
2011-06-16 08:40:00,59.58,F
2011-06-16 08:50:00,59.56,F
2011-06-16 09:00:00,59.62,F
2011-06-16 09:10:00,59.58,F
2011-06-16 09:20:00,59.64,F
2011-06-16 09:30:00,59.72,F
2011-06-16 09:40:00,59.76,F
2011-06-16 09:50:00,59.8,F
2011-06-16 10:00:00,59.87,F
2011-06-16 10:10:00,59.83,F
2011-06-16 10:20:00,59.87,F
2011-06-16 10:30:00,59.97,F
2011-06-16 10:40:00,60.14,F
2011-06-16 10:50:00,60.1,F
2011-06-16 11:00:00,60.15,F
2011-06-16 11:10:00,60.21,F
2011-06-16 11:20:00,60.17,F
2011-06-16 11:30:00,60.16,F
2011-06-16 11:40:00,60.16,F
