,4100-iSIC,SDL500R,SDL500R,SDL500R,SDL500R,SDL500R,SDL500R,SDL500R
5/28/2011 23:00,11.7,54.82,273,8.3,3.1,107.5,11.4,11.2
5/28/2011 23:10,,55,273,8.3,2.4,107.1,11.34,11.3
5/28/2011 23:20,,54.83,273,8.3,2.9,107.1,11.36,11.3
5/28/2011 23:30,11.8,54.81,276,8.3,2.6,106.9,11.34,11.3
5/28/2011 23:40,,54.7,283,8.3,2.7,106.9,11.35,11.3
5/28/2011 23:50,,54.74,272,8.3,2.9,107.1,11.37,11.3
5/29/2011 0:00,11.7,56.55,271,8.26,2.8,107,11.1,11.2
5/29/2011 0:10,,56.41,276,8.25,2.9,106.6,11.09,11.3
5/29/2011 0:20,,56.44,281,8.25,3,106.6,11.08,11.3
5/29/2011 0:30,11.8,56.64,275,8.24,3,106.5,11.05,11.3
5/29/2011 0:40,,56.75,271,8.24,3,106.3,11.01,11.3
5/29/2011 0:50,,56.75,274,8.24,2.9,106.4,11.02,11.3
5/29/2011 1:00,11.8,56.86,278,8.24,2.8,106.5,11.01,11.2
5/29/2011 1:10,,56.85,277,8.24,3.1,106.4,11.01,11.3
5/29/2011 1:20,,56.83,280,8.23,3.1,106.3,11,11.3
5/29/2011 1:30,11.8,56.72,280,8.23,3.2,106.2,11,11.3
5/29/2011 1:40,,57.04,280,8.21,3.2,105.9,10.92,11.3
5/29/2011 1:50,,56.8,279,8.21,2.8,105.2,10.89,11.3
5/29/2011 2:00,11.8,56.85,280,8.21,3.2,105.5,10.91,11.2
5/29/2011 2:10,,56.67,273,8.19,2.7,104.7,10.86,11.3
5/29/2011 2:20,,56.55,273,8.19,2.9,104.7,10.87,11.3
5/29/2011 2:30,11.8,56.85,274,8.21,2.9,105.6,10.92,11.3
5/29/2011 2:40,,57,272,8.22,2.9,106.1,10.95,11.3
5/29/2011 2:50,,57.26,271,8.23,3,106.5,10.96,11.3
5/29/2011 3:00,11.8,57.07,270,8.23,3,106.6,10.99,11.2
5/29/2011 3:10,,57.15,269,8.23,2.9,106.6,10.98,11.3
5/29/2011 3:20,,57.15,269,8.23,3.1,106.5,10.97,11.3
5/29/2011 3:30,11.8,57.06,269,8.23,3.3,106.3,10.97,11.3
5/29/2011 3:40,,56.9,268,8.22,3,105.8,10.94,11.3
5/29/2011 3:50,,56.82,269,8.23,3.5,106.1,10.98,11.3
5/29/2011 4:00,11.8,57.03,268,8.2,2.9,104.9,10.82,11.2
5/29/2011 4:10,,56.89,268,8.22,3.2,105.8,10.94,11.3
5/29/2011 4:20,,56.97,268,8.2,2.9,104.7,10.82,11.3
5/29/2011 4:30,12,56.97,271,8.2,2.9,105,10.84,11.3
5/29/2011 4:40,,57,276,8.21,2.9,105.2,10.86,11.3
5/29/2011 4:50,,57.07,278,8.22,2.9,105.5,10.88,11.3
5/29/2011 5:00,12.7,57.08,277,8.25,2.8,105.7,10.9,11.2
5/29/2011 5:10,,57.15,277,8.24,2.8,105.6,10.88,11.3
5/29/2011 5:20,,57.34,274,8.23,2.9,106.4,10.94,11.3
5/29/2011 5:30,12.9,57.16,275,8.21,2.8,105.7,10.89,11.3
5/29/2011 5:40,,57.07,274,8.2,3.1,105.4,10.87,11.3
5/29/2011 5:50,,57.04,274,8.21,3,105.5,10.88,11.3
5/29/2011 6:00,13.1,57.11,274,8.21,3.4,105.6,10.89,11.2
5/29/2011 6:10,,57.12,275,8.21,3.3,105.7,10.89,11.3
5/29/2011 6:20,,57.15,275,8.2,3.2,105.6,10.88,11.3
5/29/2011 6:30,13.4,57.11,275,8.2,3.2,105.5,10.88,11.3
5/29/2011 6:40,,57.14,275,8.21,3.1,105.6,10.88,11.3
5/29/2011 6:50,,57.21,275,8.21,3.3,105.8,10.9,11.3
5/29/2011 7:00,13.9,57.2,269,8.22,3.1,106,10.92,11.2
5/29/2011 7:10,,57.2,275,8.23,3.3,106.1,10.93,11.3
5/29/2011 7:20,,57.15,275,8.23,3.1,106.1,10.94,11.3
5/29/2011 7:30,13.3,57.23,274,8.22,3.1,106.2,10.94,11.3
5/29/2011 7:40,,57.21,275,8.23,3.3,106.3,10.95,11.3
5/29/2011 7:50,,57.23,276,8.24,3.5,106.5,10.96,11.3
5/29/2011 8:00,13.2,57.33,276,8.23,3.2,106.5,10.95,11.2
5/29/2011 8:10,,57.36,275,8.23,3.2,106.5,10.95,11.3
5/29/2011 8:20,,57.47,270,8.24,3.3,106.8,10.97,11.3
5/29/2011 8:30,13.4,57.55,276,8.24,3.2,106.9,10.97,11.3
5/29/2011 8:40,,57.6,275,8.24,3.3,107,10.97,11.3
5/29/2011 8:50,,57.63,277,8.22,3.5,106.9,10.95,11.3
5/29/2011 9:00,13.4,57.74,277,8.24,3.5,107.6,11,11.2
5/29/2011 9:10,,57.72,276,8.24,4,107.6,11.01,11.3
5/29/2011 9:20,,57.82,277,8.24,3.1,107,10.94,11.3
5/29/2011 9:30,14.7,57.98,277,8.24,3,107.4,10.96,11.3
5/29/2011 9:40,,58.25,276,8.24,3.2,108,10.98,11.3
5/29/2011 9:50,,58.1,278,8.26,2.9,108.5,11.05,11.3
5/29/2011 10:00,14.5,58.72,278,8.27,2.7,109.4,11.06,11.1
5/29/2011 10:10,,59.23,275,8.32,2.1,112,11.26,11.3
5/29/2011 10:20,,59.39,275,8.35,2,113.1,11.35,11.3
5/29/2011 10:30,13.6,60.09,276,8.27,2.7,110.4,10.98,11.3
5/29/2011 10:40,,60.72,274,8.26,2.9,110.5,10.91,11.3
5/29/2011 10:50,,61.12,274,8.25,2.9,110.2,10.83,11.3
5/29/2011 11:00,13.3,60.39,276,8.24,3.1,109.9,10.89,11.2
5/29/2011 11:10,,60.48,279,8.26,2.8,110.5,10.94,11.3
5/29/2011 11:20,,60.03,279,8.27,3,110.6,11,11.3
5/29/2011 11:30,13.6,59.2,277,8.27,3.1,109.8,11.04,11.3
5/29/2011 11:40,,59.4,277,8.31,2.8,111.5,11.18,11.3
5/29/2011 11:50,,59.15,277,8.27,3,110.1,11.08,11.3
5/29/2011 12:00,13.4,59.28,276,8.33,2.8,112.1,11.26,11.1
5/29/2011 12:10,,59.79,277,8.28,3,110.5,11.03,11.3
5/29/2011 12:20,,61.02,278,8.25,2.8,110.5,10.87,11.3
5/29/2011 12:30,13.4,60.61,277,8.25,2.7,110.1,10.88,11.3
5/29/2011 12:40,,60.66,275,8.24,2.9,110,10.87,11.3
5/29/2011 12:50,,60.47,277,8.24,2.8,109.9,10.88,11.3
5/29/2011 13:00,13.7,60.39,279,8.25,2.8,110.1,10.91,11.2
5/29/2011 13:10,,60.32,270,8.29,2.7,111.2,11.03,11.3
5/29/2011 13:20,,60.4,272,8.28,2.7,111.4,11.04,11.3
5/29/2011 13:30,13.2,60.27,272,8.29,2.6,111.4,11.05,11.3
5/29/2011 13:40,,60.32,277,8.3,2.4,112,11.1,11.3
5/29/2011 13:50,,60.46,271,8.26,2.8,111.3,11.02,11.3
5/29/2011 14:00,13,60.57,276,8.27,2.7,111.1,10.99,11.2
5/29/2011 14:10,,60.66,274,8.26,2.7,111.1,10.97,11.3
5/29/2011 14:20,,60.76,274,8.27,2.7,111.4,10.99,11.3
5/29/2011 14:30,13,60.76,275,8.29,2.6,111.8,11.03,11.3
5/29/2011 14:40,,60.9,272,8.27,3.1,111.3,10.97,11.3
5/29/2011 14:50,,61,273,8.26,3,111.2,10.95,11.3
5/29/2011 15:00,12.7,60.92,275,8.27,2.9,111.2,10.95,11.2
5/29/2011 15:10,,61.02,275,8.27,3,111.3,10.95,11.3
5/29/2011 15:20,,61.09,275,8.27,2.9,111.3,10.95,11.3
5/29/2011 15:30,12.9,61.13,272,8.29,2.8,111.4,10.95,11.3
5/29/2011 15:40,,61.26,272,8.27,2.8,111.4,10.93,11.3
5/29/2011 15:50,,61.09,271,8.28,2.9,111.5,10.96,11.3
5/29/2011 16:00,12.7,61.42,272,8.26,2.8,111.5,10.92,11.2
5/29/2011 16:10,,61.37,270,8.27,2.9,111.5,10.93,11.3
5/29/2011 16:20,,61.03,271,8.27,2.6,111.6,10.98,11.3
5/29/2011 16:30,12.4,60.65,270,8.27,3,111.5,11.02,11.3
5/29/2011 16:40,,60.61,278,8.27,2.8,111.5,11.02,11.3
5/29/2011 16:50,,60.73,267,8.26,2.8,111.3,10.98,11.3
5/29/2011 17:00,12.1,60.57,267,8.25,2.8,111.1,10.99,11.2
5/29/2011 17:10,,61.3,267,8.25,2.8,110.9,10.88,11.3
5/29/2011 17:20,,61.36,273,8.25,2.9,110.8,10.85,11.3
5/29/2011 17:30,12,59.69,274,8.25,3,109.9,10.98,11.3
5/29/2011 17:40,,60.21,274,8.25,3.1,109.9,10.91,11.3
5/29/2011 17:50,,59.87,272,8.26,3,110.4,11.01,11.3
5/29/2011 18:00,12,59.68,272,8.27,3,110.1,11.01,11.2
5/29/2011 18:10,,59.85,269,8.26,3.1,110.1,10.99,11.3
5/29/2011 18:20,,59.95,269,8.26,3.4,110,10.96,11.3
5/29/2011 18:30,11.9,59.9,269,8.26,3.2,110,10.96,11.3
5/29/2011 18:40,,59.79,268,8.25,3.3,109.7,10.95,11.3
5/29/2011 18:50,,59.65,268,8.25,2.9,109.9,10.98,11.3
5/29/2011 19:00,11.9,59.74,268,8.23,2.9,108.9,10.88,11.2
5/29/2011 19:10,,59.7,267,8.24,2.9,108.8,10.87,11.3
5/29/2011 19:20,,59.5,267,8.23,3.3,108.5,10.87,11.3
5/29/2011 19:30,11.9,59.66,267,8.24,3.2,108.8,10.88,11.3
5/29/2011 19:40,,59.62,268,8.24,3.1,108.8,10.88,11.3
5/29/2011 19:50,,59.56,268,8.24,3,108.9,10.9,11.3
5/29/2011 20:00,11.9,59.58,268,8.24,2.9,108.8,10.89,11.2
5/29/2011 20:10,,59.65,268,8.23,2.7,108.6,10.86,11.3
5/29/2011 20:20,,59.51,268,8.24,3.1,108.7,10.89,11.3
5/29/2011 20:30,11.9,59.48,267,8.25,3.1,108.8,10.9,11.3
5/29/2011 20:40,,59.49,267,8.23,2.9,108.2,10.84,11.3
5/29/2011 20:50,,59.25,267,8.24,3.1,108.7,10.92,11.3
5/29/2011 21:00,11.9,58.91,267,8.24,3.2,108.7,10.97,11.2
5/29/2011 21:10,,59.12,267,8.25,3.1,108.9,10.96,11.3
5/29/2011 21:20,,59.12,269,8.24,3.5,108.7,10.94,11.3
5/29/2011 21:30,11.9,58.94,269,8.26,3.3,109.1,11,11.3
5/29/2011 21:40,,58.97,269,8.26,3.3,109,10.98,11.3
5/29/2011 21:50,,58.93,269,8.25,3.2,108.9,10.98,11.3
5/29/2011 22:00,11.9,58.93,269,8.26,3.1,108.9,10.98,11.1
5/29/2011 22:10,,59.02,269,8.25,3.1,108.9,10.97,11.3
5/29/2011 22:20,,59,269,8.25,3.2,108.7,10.96,11.3
5/29/2011 22:30,11.8,59.04,269,8.24,3.2,108.4,10.92,11.3
5/29/2011 22:40,,59.01,269,8.23,3.2,108.1,10.89,11.3
5/29/2011 22:50,,59,269,8.24,2.9,108.2,10.91,11.3
5/29/2011 23:00,11.8,58.98,269,8.24,3,108.2,10.9,11.2
5/29/2011 23:10,,58.97,269,8.2,3.1,106.6,10.74,11.3
5/29/2011 23:20,,58.98,269,8.21,3,106.8,10.77,11.3
5/29/2011 23:30,11.8,58.97,269,8.22,3.4,107.3,10.82,11.3
5/29/2011 23:40,,58.95,269,8.22,3.4,107.2,10.81,11.3
5/29/2011 23:50,,58.92,269,8.24,3.2,107.9,10.88,11.3
5/30/2011 0:00,11.8,58.96,269,8.2,3.2,106.4,10.72,11.2
5/30/2011 0:10,,58.95,269,8.19,3.3,106.2,10.71,11.3
5/30/2011 0:20,,58.95,269,8.21,3.1,106.6,10.74,11.3
5/30/2011 0:30,11.8,58.94,269,8.2,3.2,106.4,10.73,11.3
5/30/2011 0:40,,58.95,269,8.21,3.4,106.6,10.75,11.3
5/30/2011 0:50,,58.95,269,8.22,3.1,106.9,10.78,11.3
5/30/2011 1:00,11.8,58.94,269,8.22,3.3,106.9,10.78,11.2
5/30/2011 1:10,,58.93,269,8.21,3.1,106.8,10.77,11.3
5/30/2011 1:20,,58.91,268,8.21,3.3,106.7,10.76,11.3
5/30/2011 1:30,11.8,58.93,269,8.21,2.9,106.8,10.77,11.3
5/30/2011 1:40,,58.96,269,8.2,3.1,106.3,10.72,11.3
5/30/2011 1:50,,58.94,268,8.21,3.4,106.7,10.76,11.3
5/30/2011 2:00,11.8,58.94,268,8.22,3.4,106.8,10.77,11.2
5/30/2011 2:10,,58.95,268,8.23,3.3,107,10.79,11.3
5/30/2011 2:20,,58.94,268,8.23,3.2,107.1,10.8,11.3
5/30/2011 2:30,11.8,58.92,268,8.21,3.1,106.7,10.76,11.3
5/30/2011 2:40,,58.93,268,8.2,3.2,105.9,10.68,11.3
5/30/2011 2:50,,59.13,269,8.22,3.4,106.1,10.67,11.3
5/30/2011 3:00,11.8,59.08,268,8.21,3.7,106.2,10.7,11.2
5/30/2011 3:10,,59.07,268,8.22,3.6,106.2,10.69,11.3
5/30/2011 3:20,,59.02,268,8.21,3.6,106.2,10.7,11.3
5/30/2011 3:30,11.8,59.04,268,8.22,3.3,106.1,10.69,11.3
5/30/2011 3:40,,59.01,268,8.21,3.4,106.1,10.69,11.3
5/30/2011 3:50,,59,268,8.22,3.3,106.2,10.7,11.3
5/30/2011 4:00,12,59.02,268,8.22,3.1,106.3,10.71,11.2
5/30/2011 4:10,,59.04,268,8.22,3.3,106,10.67,11.3
5/30/2011 4:20,,59.13,268,8.24,3.5,105.9,10.65,11.3
5/30/2011 4:30,12.3,59.14,268,8.23,3.6,105.6,10.62,11.3
5/30/2011 4:40,,59.12,268,8.24,3.4,105.9,10.66,11.3
5/30/2011 4:50,,59.16,268,8.24,3.6,105.8,10.64,11.3
5/30/2011 5:00,12.7,59.19,268,8.24,3.5,105.9,10.64,11.2
5/30/2011 5:10,,59.21,267,8.24,3.3,106.5,10.7,11.3
5/30/2011 5:20,,59.28,267,8.28,3.1,106.8,10.72,11.3
5/30/2011 5:30,13,59.26,267,8.3,3.1,106.7,10.72,11.3
5/30/2011 5:40,,59.3,267,8.27,3.2,106.6,10.7,11.3
5/30/2011 5:50,,59.33,267,8.29,3.1,106.3,10.67,11.3
5/30/2011 6:00,13,59.21,266,8.27,3.1,106.3,10.68,11.2
5/30/2011 6:10,,59.35,266,8.29,3.2,106.6,10.7,11.3
5/30/2011 6:20,,59.7,267,8.31,3.3,107.2,10.71,11.3
5/30/2011 6:30,13.4,59.79,266,8.32,3.2,107.7,10.75,11.3
5/30/2011 6:40,,59.93,265,8.33,3.3,107.7,10.73,11.3
5/30/2011 6:50,,59.7,264,8.32,3.4,107.9,10.78,11.3
5/30/2011 7:00,13.5,59.43,263,8.31,3.5,108.2,10.85,11.2
5/30/2011 7:10,,59.39,263,8.33,3.6,108.6,10.89,11.3
5/30/2011 7:20,,59.26,263,8.33,4,108.6,10.91,11.3
5/30/2011 7:30,13.5,59.34,262,8.33,4,108.9,10.93,11.3
5/30/2011 7:40,,59.28,262,8.34,3.9,109.4,10.99,11.3
5/30/2011 7:50,,59.86,262,8.37,3.7,110.7,11.04,11.3
5/30/2011 8:00,13.4,59.87,262,8.38,3.6,109.8,10.95,11.2
5/30/2011 8:10,,59.63,260,8.43,3.4,112.1,11.21,11.2
5/30/2011 8:20,,59.46,260,8.38,4.1,110.7,11.09,11.3
5/30/2011 8:30,13.4,59.65,261,8.38,3.8,111.2,11.12,11.3
5/30/2011 8:40,,59.69,260,8.39,3.8,111.3,11.13,11.3
5/30/2011 8:50,,59.66,260,8.35,3.8,111,11.1,11.3
5/30/2011 9:00,13.4,59.95,260,8.4,3.6,112.3,11.19,11.2
5/30/2011 9:10,,59.77,259,8.43,3.7,112.7,11.26,11.3
5/30/2011 9:20,,59.91,259,8.39,3.6,112.2,11.18,11.3
5/30/2011 9:30,13.5,60.16,259,8.38,3.7,112.2,11.15,11.2
5/30/2011 9:40,,60.24,259,8.38,3.7,112.7,11.19,11.3
5/30/2011 9:50,,60.39,258,8.35,3.8,111.8,11.08,11.3
5/30/2011 10:00,13.6,60.59,259,8.39,3.9,111.7,11.04,11.2
5/30/2011 10:10,,60.89,259,8.36,3.8,111.5,10.98,11.2
5/30/2011 10:20,,61.14,258,8.38,3.8,111.8,10.99,11.3
5/30/2011 10:30,13.3,62.34,258,8.37,4.4,112.2,10.87,11.3
5/30/2011 10:40,,62.19,258,8.4,4.5,112.3,10.9,11.3
5/30/2011 10:50,,61.85,252,8.41,4.1,113.1,11.02,11.3
5/30/2011 11:00,13.3,62.71,253,8.4,4.3,113.6,10.96,11.2
5/30/2011 11:10,,62.95,252,8.41,4.7,113.5,10.92,11.2
5/30/2011 11:20,,62.99,251,8.37,4.2,113.7,10.93,11.3
5/30/2011 11:30,13.3,62.58,251,8.39,4.6,113.8,10.99,11.3
5/30/2011 11:40,,62.68,250,8.38,4.6,114,11,11.3
5/30/2011 11:50,,62.38,249,8.38,4.6,114,11.04,11.2
5/30/2011 12:00,13.2,62.28,249,8.37,4.6,113.7,11.02,11.1
5/30/2011 12:10,,61.9,248,8.38,4.6,113.5,11.05,11.3
5/30/2011 12:20,,62.07,248,8.37,5,114,11.08,11.3
5/30/2011 12:30,13.2,62.17,247,8.4,4.5,114.9,11.15,11.3
5/30/2011 12:40,,61.92,247,8.41,4.4,114.5,11.15,11.3
5/30/2011 12:50,,61.72,246,8.42,4.4,114.6,11.19,11.3
5/30/2011 13:00,13.2,62.46,249,8.45,4.2,114.5,11.08,11.2
5/30/2011 13:10,,62.34,249,8.44,4.6,114.6,11.1,11.2
5/30/2011 13:20,,63.18,248,8.46,4.5,114.5,10.98,11.3
5/30/2011 13:30,13.2,63.15,248,8.39,4.5,114.9,11.03,11.3
5/30/2011 13:40,,63.05,248,8.4,4.6,114.8,11.03,11.3
5/30/2011 13:50,,63.41,247,8.37,4.7,114.9,11,11.3
5/30/2011 14:00,13.1,63.39,247,8.39,4.9,115.6,11.06,11.2
5/30/2011 14:10,,62.23,245,8.38,4.8,114.8,11.13,11.3
5/30/2011 14:20,,62.74,245,8.39,4.8,115,11.09,11.3
5/30/2011 14:30,12.9,62.75,245,8.37,4.7,115.3,11.12,11.3
5/30/2011 14:40,,62.14,244,8.39,4.5,115.8,11.24,11.3
5/30/2011 14:50,,62.08,243,8.45,4.6,114.8,11.16,11.3
5/30/2011 15:00,12.9,64.53,243,8.46,4.4,115.9,10.95,11.1
5/30/2011 15:10,,62.26,242,8.39,4.7,115.2,11.17,11.3
5/30/2011 15:20,,63.66,243,8.37,4.6,115.8,11.05,11.3
5/30/2011 15:30,12.7,61.82,243,8.39,4.1,114.8,11.19,11.3
5/30/2011 15:40,,60.72,241,8.5,4.1,114.6,11.31,11.3
5/30/2011 15:50,,60.89,241,8.42,4,115.7,11.4,11.3
5/30/2011 16:00,12.6,62.74,240,8.47,4.1,115.9,11.18,11.2
5/30/2011 16:10,,62.61,241,8.39,4.4,116,11.2,11.3
5/30/2011 16:20,,62.58,239,8.37,4.1,115.9,11.19,11.3
5/30/2011 16:30,12.4,61.46,239,8.38,3.8,116.5,11.41,11.3
5/30/2011 16:40,,59.75,239,8.38,3.9,115.6,11.54,11.3
5/30/2011 16:50,,60.79,238,8.37,4,116.4,11.49,11.3
5/30/2011 17:00,12.2,60.85,238,8.36,4.3,116,11.43,11.2
5/30/2011 17:10,,60.53,237,8.35,4,116.4,11.52,11.3
5/30/2011 17:20,,61.29,237,8.35,3.8,116.5,11.42,11.3
5/30/2011 17:30,12.1,61.21,236,8.35,3.5,116.2,11.41,11.3
5/30/2011 17:40,,61.28,236,8.34,3.1,114.9,11.27,11.3
5/30/2011 17:50,,63.23,237,8.32,3.8,114.7,11,11.3
5/30/2011 18:00,12,63.25,236,8.31,4.1,114.3,10.96,11.2
5/30/2011 18:10,,61.96,235,8.32,4,115.4,11.23,11.3
5/30/2011 18:20,,61.92,235,8.29,3.2,112.8,10.98,11.3
5/30/2011 18:30,11.9,63.15,235,8.29,3.9,114.1,10.95,11.3
5/30/2011 18:40,,61.02,235,8.31,3.7,114.6,11.28,11.3
5/30/2011 18:50,,60.63,233,8.32,3.7,115.3,11.4,11.3
5/30/2011 19:00,12,59.9,233,8.32,3.5,113.7,11.34,11.2
5/30/2011 19:10,,58.77,233,8.33,3.7,113.8,11.5,11.3
5/30/2011 19:20,,59.23,232,8.34,4,113.2,11.37,11.3
5/30/2011 19:30,12,59.24,231,8.34,3.7,113.9,11.44,11.3
5/30/2011 19:40,,60.27,232,8.34,3.2,115.1,11.43,11.3
5/30/2011 19:50,,59.64,231,8.34,3.6,114.4,11.44,11.3
5/30/2011 20:00,11.9,59.8,231,8.22,3.2,111.4,11.12,11.2
5/30/2011 20:10,,59.21,231,8.26,2.9,112.3,11.29,11.3
5/30/2011 20:20,,59.47,230,8.32,3.3,113.7,11.4,11.3
5/30/2011 20:30,11.9,59.58,230,8.33,3.7,114.3,11.44,11.3
5/30/2011 20:40,,59.55,230,8.31,3.4,113.5,11.36,11.3
5/30/2011 20:50,,59.24,229,8.27,3.2,111.7,11.23,11.3
5/30/2011 21:00,11.9,59.02,229,8.28,3.3,111.8,11.26,11.2
5/30/2011 21:10,,58.83,229,8.25,3.1,110.8,11.19,11.3
5/30/2011 21:20,,58.68,228,8.27,3.6,111,11.23,11.3
5/30/2011 21:30,11.9,58.65,228,8.28,3.5,111.4,11.28,11.3
5/30/2011 21:40,,58.59,228,8.3,3.9,111.6,11.3,11.3
5/30/2011 21:50,,58.52,228,8.3,3.7,111.5,11.3,11.3
5/30/2011 22:00,11.9,58.48,228,8.28,3.4,110.5,11.21,11.2
5/30/2011 22:10,,58.39,227,8.23,3.2,109.2,11.08,11.3
5/30/2011 22:20,,58.26,227,8.27,3.6,110,11.18,11.3
5/30/2011 22:30,11.9,58.45,227,8.28,3.5,110.3,11.19,11.3
5/30/2011 22:40,,58.36,227,8.28,3.5,110.5,11.22,11.3
5/30/2011 22:50,,58.29,227,8.28,3.5,110.7,11.25,11.3
5/30/2011 23:00,11.9,59.88,227,8.31,3.3,113.6,11.33,11.2
5/30/2011 23:10,,59.77,226,8.31,3.1,112.9,11.27,11.3
5/30/2011 23:20,,60.17,226,8.3,2.9,113,11.23,11.3
5/30/2011 23:30,11.9,59.85,226,8.31,3.1,112.9,11.27,11.3
5/30/2011 23:40,,60.37,225,8.3,2.8,113,11.2,11.3
5/30/2011 23:50,,60.52,225,8.29,2.9,113,11.18,11.3
5/31/2011 0:00,11.9,60.64,224,8.28,2.9,112.7,11.14,11.2
5/31/2011 0:10,,60.73,224,8.3,3,113.1,11.17,11.3
5/31/2011 0:20,,60.68,223,8.29,2.7,113,11.16,11.3
5/31/2011 0:30,11.9,60.76,222,8.29,2.7,112.9,11.14,11.3
5/31/2011 0:40,,60.74,222,8.28,2.7,112.8,11.14,11.3
5/31/2011 0:50,,60.51,225,8.28,2.9,112.4,11.13,11.3
5/31/2011 1:00,11.9,60.69,224,8.27,2.8,112.4,11.11,11.2
5/31/2011 1:10,,60.87,224,8.27,2.7,112.5,11.09,11.3
5/31/2011 1:20,,60.81,221,8.27,2.7,112.5,11.09,11.3
5/31/2011 1:30,11.8,61.15,221,8.27,2.7,112.6,11.07,11.3
5/31/2011 1:40,,61,220,8.27,2.7,112.4,11.06,11.3
5/31/2011 1:50,,60.94,218,8.26,2.6,112.1,11.04,11.3
5/31/2011 2:00,11.8,60.93,217,8.27,2.6,112.1,11.04,11.2
5/31/2011 2:10,,60.94,214,8.25,2.8,111.9,11.02,11.3
5/31/2011 2:20,,60.91,213,8.25,2.7,111.7,11,11.3
5/31/2011 2:30,11.8,60.95,212,8.24,2.6,111.3,10.96,11.3
5/31/2011 2:40,,61.04,213,8.24,2.7,111.4,10.95,11.3
5/31/2011 2:50,,61.24,211,8.24,2.7,111.4,10.93,11.3
5/31/2011 3:00,11.9,61.14,211,8.24,3.1,111.1,10.92,11.2
5/31/2011 3:10,,61.17,210,8.24,3,110.8,10.89,11.3
5/31/2011 3:20,,61.13,204,8.23,2.8,110.7,10.88,11.3
5/31/2011 3:30,11.8,61.11,204,8.24,3,110.7,10.89,11.3
5/31/2011 3:40,,61.12,203,8.29,2.8,112.1,11.02,11.3
5/31/2011 3:50,,61.07,202,8.29,2.6,112.1,11.03,11.3
5/31/2011 4:00,12,61.06,202,8.28,2.8,110.9,10.91,11.2
5/31/2011 4:10,,61.14,201,8.29,2.7,110.9,10.9,11.2
5/31/2011 4:20,,61.19,201,8.34,2.7,111,10.9,11.3
5/31/2011 4:30,12.3,61.15,201,8.35,2.6,110.9,10.9,11.2
5/31/2011 4:40,,60.94,201,8.35,2.8,111.6,10.99,11.3
5/31/2011 4:50,,61.27,200,8.32,2.6,111.2,10.91,11.3
5/31/2011 5:00,12.7,61.24,200,8.29,2.6,110.7,10.86,11.2
5/31/2011 5:10,,61.18,200,8.35,2.8,111.1,10.91,11.2
5/31/2011 5:20,,61.24,199,8.36,2.8,111.6,10.95,11.2
5/31/2011 5:30,,61.32,198,8.38,2.8,111.5,10.93,11.3
5/31/2011 5:40,,61.37,197,8.41,2.6,111.5,10.92,11.3
5/31/2011 5:50,,61.56,195,8.39,2.9,112.1,10.96,11.2
5/31/2011 6:00,13.1,61.68,194,8.34,2.8,112.4,10.97,11.2
5/31/2011 6:10,,61.95,195,8.33,3.1,112.3,10.94,11.2
5/31/2011 6:20,,62.01,194,8.33,2.9,112.7,10.96,11.2
5/31/2011 6:30,13.4,62.43,193,8.32,3,112.3,10.86,11.3
5/31/2011 6:40,,62.67,191,8.31,3.1,112.3,10.84,11.3
5/31/2011 6:50,,63.03,189,8.3,3.1,112.2,10.78,11.3
5/31/2011 7:00,13.5,63.05,189,8.31,3.2,112,10.77,11.1
5/31/2011 7:10,,63.44,188,8.29,3.5,112.3,10.74,11.2
5/31/2011 7:20,,63.22,186,8.31,3.9,112.3,10.77,11.2
5/31/2011 7:30,13.4,63.81,186,8.3,3.5,112.6,10.72,11.2
5/31/2011 7:40,,64.16,186,8.33,3.4,114.1,10.82,11.3
5/31/2011 7:50,,63.93,185,8.33,3.5,113.8,10.82,11.2
5/31/2011 8:00,13.3,64.08,184,8.35,3.3,115.1,10.93,11.2
5/31/2011 8:10,,64.1,183,8.43,2.7,117.7,11.17,11.2
5/31/2011 8:20,,64.18,184,8.39,3.5,115.2,10.93,11.2
5/31/2011 8:30,13.3,64.35,183,8.37,3.7,114.3,10.83,11.2
5/31/2011 8:40,,64.64,182,8.42,3.4,115.9,10.94,11.2
5/31/2011 8:50,,64.76,181,8.48,2.8,118,11.12,11.3
5/31/2011 9:00,13.4,64.67,181,8.39,3.5,115.5,10.9,11.2
5/31/2011 9:10,,64.72,179,8.36,3.6,114.9,10.83,11.2
5/31/2011 9:20,,65.49,178,8.38,3.6,117.1,10.94,11.2
5/31/2011 9:30,13.5,65.52,176,8.39,3.5,116.8,10.92,11.2
5/31/2011 9:40,,65.77,175,8.4,3.4,117.9,10.99,11.2
5/31/2011 9:50,,65.71,173,8.38,3.6,116,10.82,11.2
5/31/2011 10:00,13.5,65.96,172,8.34,3.9,115.9,10.77,11.1
5/31/2011 10:10,,66.86,170,8.35,3.6,116.8,10.75,11.2
5/31/2011 10:20,,67.31,169,8.32,3.9,116.5,10.67,11.3
5/31/2011 10:30,13.3,67.06,167,8.35,3.6,117.4,10.79,11.2
5/31/2011 10:40,,68.33,165,8.33,3.7,117.8,10.67,11.2
5/31/2011 10:50,,67.86,161,8.34,3.7,118.5,10.79,11.3
5/31/2011 11:00,13.2,67.84,162,8.43,3.4,120.7,10.99,11.1
5/31/2011 11:10,,68.03,159,8.44,3.5,120.3,10.93,11.2
