times,Units,value_mean,value_std,parameter,location
2016-05-11 10:00:00,mg/L,11.7225,0.0043360872791678,ODO,Surface_Data
2016-05-11 11:00:00,mg/L,11.735,0.0150206469471407,ODO,Surface_Data
2016-05-11 12:00:00,mg/L,11.822500000000002,0.0377181442041314,ODO,Surface_Data
2016-05-11 13:00:00,mg/L,11.9525,0.0482196820919328,ODO,Surface_Data
2016-05-11 14:00:00,mg/L,12.0775,0.0109122470182024,ODO,Surface_Data
2016-05-11 15:00:00,mg/L,12.145,0.0229444172074962,ODO,Surface_Data
2016-05-11 16:00:00,mg/L,12.2,0.0216421429840293,ODO,Surface_Data
2016-05-11 17:00:00,mg/L,12.25,0.0455440962791282,ODO,Surface_Data
2016-05-11 18:00:00,mg/L,12.323333333333334,0.0047227027821605,ODO,Surface_Data
2016-05-11 19:00:00,mg/L,12.473333333333333,0.0525897924935016,ODO,Surface_Data
2016-05-11 20:00:00,mg/L,12.49,0.0,ODO,Surface_Data
2016-05-11 21:00:00,mg/L,12.556666666666668,0.0188908111286425,ODO,Surface_Data
2016-05-11 22:00:00,mg/L,12.543333333333331,0.0094454055643227,ODO,Surface_Data
2016-05-11 23:00:00,mg/L,12.52,0.0163599223355021,ODO,Surface_Data
2016-05-12 00:00:00,mg/L,12.473333333333333,0.0170279470398568,ODO,Surface_Data
2016-05-12 01:00:00,mg/L,12.383333333333333,0.0499803883106799,ODO,Surface_Data
2016-05-12 02:00:00,mg/L,12.33,0.0245398835032464,ODO,Surface_Data
2016-05-12 03:00:00,mg/L,12.233333333333333,0.0249901941553438,ODO,Surface_Data
2016-05-12 04:00:00,mg/L,12.183333333333334,0.0188908111286425,ODO,Surface_Data
2016-05-12 05:00:00,mg/L,12.14,0.0245398835032464,ODO,Surface_Data
2016-05-12 06:00:00,mg/L,12.056666666666668,0.0205857841678198,ODO,Surface_Data
2016-05-12 07:00:00,mg/L,11.98,0.021642142984029,ODO,Surface_Data
2016-05-12 08:00:00,mg/L,11.903333333333334,0.0249901941553438,ODO,Surface_Data
2016-05-12 09:00:00,mg/L,11.836666666666666,0.0170279470398545,ODO,Surface_Data
2016-05-12 10:00:00,mg/L,11.773333333333332,0.0124950970776741,ODO,Surface_Data
2016-05-12 11:00:00,mg/L,11.806666666666668,0.0249901941553442,ODO,Surface_Data
2016-05-12 12:00:00,mg/L,11.9,0.0245398835032459,ODO,Surface_Data
2016-05-12 13:00:00,mg/L,11.89,0.0216421429840299,ODO,Surface_Data
2016-05-12 14:00:00,mg/L,12.003333333333332,0.0661178389502492,ODO,Surface_Data
2016-05-12 15:00:00,mg/L,12.056666666666668,0.0666219212583755,ODO,Surface_Data
2016-05-12 16:00:00,mg/L,12.433333333333334,0.2056952581263978,ODO,Surface_Data
2016-05-12 17:00:00,mg/L,12.593333333333334,0.1762650355149842,ODO,Surface_Data
2016-05-12 18:00:00,mg/L,12.62,0.035655624092303,ODO,Surface_Data
2016-05-12 19:00:00,mg/L,12.746666666666668,0.0656098838799837,ODO,Surface_Data
2016-05-12 20:00:00,mg/L,12.963333333333336,0.0047227027821605,ODO,Surface_Data
2016-05-12 21:00:00,mg/L,13.063333333333333,0.0249901941553382,ODO,Surface_Data
2016-05-12 22:00:00,mg/L,13.183333333333332,0.0661178389502492,ODO,Surface_Data
2016-05-12 23:00:00,mg/L,13.37,0.0536395924886939,ODO,Surface_Data
2016-05-13 00:00:00,mg/L,13.266666666666667,0.106758156229715,ODO,Surface_Data
