times,parameter,Units,value_mean,value_std,location
2009-09-11,Bat,V,,,Beach6_Buoy
2009-09-12,Bat,V,,,Beach6_Buoy
2009-09-13,Bat,V,,,Beach6_Buoy
2009-09-14,Bat,V,,,Beach6_Buoy
2009-09-15,Bat,V,,,Beach6_Buoy
2009-09-16,Bat,V,,,Beach6_Buoy
2009-09-17,Bat,V,,,Beach6_Buoy
2009-09-18,Bat,V,,,Beach6_Buoy
2009-09-19,Bat,V,,,Beach6_Buoy
2009-09-20,Bat,V,,,Beach6_Buoy
2009-09-21,Bat,V,,,Beach6_Buoy
2009-09-22,Bat,V,,,Beach6_Buoy
2009-09-23,Bat,V,,,Beach6_Buoy
2009-09-24,Bat,V,,,Beach6_Buoy
2009-09-25,Bat,V,,,Beach6_Buoy
2009-09-26,Bat,V,,,Beach6_Buoy
2009-09-27,Bat,V,,,Beach6_Buoy
2009-09-28,Bat,V,,,Beach6_Buoy
2009-09-29,Bat,V,,,Beach6_Buoy
2009-09-30,Bat,V,,,Beach6_Buoy
2009-10-01,Bat,V,,,Beach6_Buoy
2009-10-02,Bat,V,,,Beach6_Buoy
2009-10-03,Bat,V,,,Beach6_Buoy
2009-10-04,Bat,V,,,Beach6_Buoy
2009-10-05,Bat,V,,,Beach6_Buoy
2009-10-06,Bat,V,,,Beach6_Buoy
2009-10-07,Bat,V,,,Beach6_Buoy
2009-10-08,Bat,V,,,Beach6_Buoy
2009-10-09,Bat,V,,,Beach6_Buoy
2009-10-10,Bat,V,,,Beach6_Buoy
2009-10-11,Bat,V,,,Beach6_Buoy
2009-10-12,Bat,V,,,Beach6_Buoy
2009-10-13,Bat,V,,,Beach6_Buoy
2009-10-14,Bat,V,,,Beach6_Buoy
2009-10-15,Bat,V,,,Beach6_Buoy
2009-10-16,Bat,V,,,Beach6_Buoy
2009-10-17,Bat,V,,,Beach6_Buoy
2009-10-18,Bat,V,,,Beach6_Buoy
2009-10-19,Bat,V,,,Beach6_Buoy
2009-10-20,Bat,V,,,Beach6_Buoy
2009-10-21,Bat,V,,,Beach6_Buoy
2009-10-22,Bat,V,,,Beach6_Buoy
2009-10-23,Bat,V,,,Beach6_Buoy
2009-10-24,Bat,V,,,Beach6_Buoy
2009-10-25,Bat,V,,,Beach6_Buoy
2009-10-26,Bat,V,,,Beach6_Buoy
2009-10-27,Bat,V,,,Beach6_Buoy
2009-10-28,Bat,V,,,Beach6_Buoy
2009-10-29,Bat,V,,,Beach6_Buoy
2009-10-30,Bat,V,,,Beach6_Buoy
2009-10-31,Bat,V,,,Beach6_Buoy
2009-11-01,Bat,V,,,Beach6_Buoy
2009-11-02,Bat,V,,,Beach6_Buoy
2009-11-03,Bat,V,,,Beach6_Buoy
2009-11-04,Bat,V,,,Beach6_Buoy
2009-11-05,Bat,V,,,Beach6_Buoy
2009-11-06,Bat,V,,,Beach6_Buoy
2009-11-07,Bat,V,,,Beach6_Buoy
2009-11-08,Bat,V,,,Beach6_Buoy
2009-11-09,Bat,V,,,Beach6_Buoy
2009-11-10,Bat,V,,,Beach6_Buoy
2009-11-11,Bat,V,,,Beach6_Buoy
2009-11-12,Bat,V,,,Beach6_Buoy
2009-11-13,Bat,V,,,Beach6_Buoy
2009-11-14,Bat,V,,,Beach6_Buoy
2009-11-15,Bat,V,,,Beach6_Buoy
2009-11-16,Bat,V,,,Beach6_Buoy
2009-11-17,Bat,V,,,Beach6_Buoy
2009-11-18,Bat,V,,,Beach6_Buoy
2009-11-19,Bat,V,,,Beach6_Buoy
2009-11-20,Bat,V,,,Beach6_Buoy
2009-11-21,Bat,V,,,Beach6_Buoy
2009-11-22,Bat,V,,,Beach6_Buoy
2009-11-23,Bat,V,,,Beach6_Buoy
2009-11-24,Bat,V,,,Beach6_Buoy
2009-11-25,Bat,V,,,Beach6_Buoy
2009-11-26,Bat,V,,,Beach6_Buoy
2009-11-27,Bat,V,,,Beach6_Buoy
2009-11-28,Bat,V,,,Beach6_Buoy
2009-11-29,Bat,V,,,Beach6_Buoy
2009-11-30,Bat,V,,,Beach6_Buoy
2009-12-01,Bat,V,,,Beach6_Buoy
2009-12-02,Bat,V,,,Beach6_Buoy
2009-12-03,Bat,V,,,Beach6_Buoy
2009-12-04,Bat,V,,,Beach6_Buoy
2009-12-05,Bat,V,,,Beach6_Buoy
2009-12-06,Bat,V,,,Beach6_Buoy
2009-12-07,Bat,V,,,Beach6_Buoy
2009-12-08,Bat,V,,,Beach6_Buoy
2009-12-09,Bat,V,,,Beach6_Buoy
2009-12-10,Bat,V,,,Beach6_Buoy
2009-12-11,Bat,V,,,Beach6_Buoy
2009-12-12,Bat,V,,,Beach6_Buoy
2009-12-13,Bat,V,,,Beach6_Buoy
2009-12-14,Bat,V,,,Beach6_Buoy
2009-12-15,Bat,V,,,Beach6_Buoy
2009-12-16,Bat,V,,,Beach6_Buoy
2009-12-17,Bat,V,,,Beach6_Buoy
2009-12-18,Bat,V,,,Beach6_Buoy
2009-12-19,Bat,V,,,Beach6_Buoy
2009-12-20,Bat,V,,,Beach6_Buoy
2009-12-21,Bat,V,,,Beach6_Buoy
2009-12-22,Bat,V,,,Beach6_Buoy
2009-12-23,Bat,V,,,Beach6_Buoy
2009-12-24,Bat,V,,,Beach6_Buoy
2009-12-25,Bat,V,,,Beach6_Buoy
2009-12-26,Bat,V,,,Beach6_Buoy
2009-12-27,Bat,V,,,Beach6_Buoy
2009-12-28,Bat,V,,,Beach6_Buoy
2009-12-29,Bat,V,,,Beach6_Buoy
2009-12-30,Bat,V,,,Beach6_Buoy
2009-12-31,Bat,V,,,Beach6_Buoy
2010-01-01,Bat,V,,,Beach6_Buoy
2010-01-02,Bat,V,,,Beach6_Buoy
2010-01-03,Bat,V,,,Beach6_Buoy
2010-01-04,Bat,V,,,Beach6_Buoy
2010-01-05,Bat,V,,,Beach6_Buoy
2010-01-06,Bat,V,,,Beach6_Buoy
2010-01-07,Bat,V,,,Beach6_Buoy
2010-01-08,Bat,V,,,Beach6_Buoy
2010-01-09,Bat,V,,,Beach6_Buoy
2010-01-10,Bat,V,,,Beach6_Buoy
2010-01-11,Bat,V,,,Beach6_Buoy
2010-01-12,Bat,V,,,Beach6_Buoy
2010-01-13,Bat,V,,,Beach6_Buoy
2010-01-14,Bat,V,,,Beach6_Buoy
2010-01-15,Bat,V,,,Beach6_Buoy
2010-01-16,Bat,V,,,Beach6_Buoy
2010-01-17,Bat,V,,,Beach6_Buoy
2010-01-18,Bat,V,,,Beach6_Buoy
2010-01-19,Bat,V,,,Beach6_Buoy
2010-01-20,Bat,V,,,Beach6_Buoy
2010-01-21,Bat,V,,,Beach6_Buoy
2010-01-22,Bat,V,,,Beach6_Buoy
2010-01-23,Bat,V,,,Beach6_Buoy
2010-01-24,Bat,V,,,Beach6_Buoy
2010-01-25,Bat,V,,,Beach6_Buoy
2010-01-26,Bat,V,,,Beach6_Buoy
2010-01-27,Bat,V,,,Beach6_Buoy
2010-01-28,Bat,V,,,Beach6_Buoy
2010-01-29,Bat,V,,,Beach6_Buoy
2010-01-30,Bat,V,,,Beach6_Buoy
2010-01-31,Bat,V,,,Beach6_Buoy
2010-02-01,Bat,V,,,Beach6_Buoy
2010-02-02,Bat,V,,,Beach6_Buoy
2010-02-03,Bat,V,,,Beach6_Buoy
2010-02-04,Bat,V,,,Beach6_Buoy
2010-02-05,Bat,V,,,Beach6_Buoy
2010-02-06,Bat,V,,,Beach6_Buoy
2010-02-07,Bat,V,,,Beach6_Buoy
2010-02-08,Bat,V,,,Beach6_Buoy
2010-02-09,Bat,V,,,Beach6_Buoy
2010-02-10,Bat,V,,,Beach6_Buoy
2010-02-11,Bat,V,,,Beach6_Buoy
2010-02-12,Bat,V,,,Beach6_Buoy
2010-02-13,Bat,V,,,Beach6_Buoy
2010-02-14,Bat,V,,,Beach6_Buoy
2010-02-15,Bat,V,,,Beach6_Buoy
2010-02-16,Bat,V,,,Beach6_Buoy
2010-02-17,Bat,V,,,Beach6_Buoy
2010-02-18,Bat,V,,,Beach6_Buoy
2010-02-19,Bat,V,,,Beach6_Buoy
2010-02-20,Bat,V,,,Beach6_Buoy
2010-02-21,Bat,V,,,Beach6_Buoy
2010-02-22,Bat,V,,,Beach6_Buoy
2010-02-23,Bat,V,,,Beach6_Buoy
2010-02-24,Bat,V,,,Beach6_Buoy
2010-02-25,Bat,V,,,Beach6_Buoy
2010-02-26,Bat,V,,,Beach6_Buoy
2010-02-27,Bat,V,,,Beach6_Buoy
2010-02-28,Bat,V,,,Beach6_Buoy
2010-03-01,Bat,V,,,Beach6_Buoy
2010-03-02,Bat,V,,,Beach6_Buoy
2010-03-03,Bat,V,,,Beach6_Buoy
2010-03-04,Bat,V,,,Beach6_Buoy
2010-03-05,Bat,V,,,Beach6_Buoy
2010-03-06,Bat,V,,,Beach6_Buoy
2010-03-07,Bat,V,,,Beach6_Buoy
2010-03-08,Bat,V,,,Beach6_Buoy
2010-03-09,Bat,V,,,Beach6_Buoy
2010-03-10,Bat,V,,,Beach6_Buoy
2010-03-11,Bat,V,,,Beach6_Buoy
2010-03-12,Bat,V,,,Beach6_Buoy
2010-03-13,Bat,V,,,Beach6_Buoy
2010-03-14,Bat,V,,,Beach6_Buoy
2010-03-15,Bat,V,,,Beach6_Buoy
2010-03-16,Bat,V,,,Beach6_Buoy
2010-03-17,Bat,V,,,Beach6_Buoy
2010-03-18,Bat,V,,,Beach6_Buoy
2010-03-19,Bat,V,,,Beach6_Buoy
2010-03-20,Bat,V,,,Beach6_Buoy
2010-03-21,Bat,V,,,Beach6_Buoy
2010-03-22,Bat,V,,,Beach6_Buoy
2010-03-23,Bat,V,,,Beach6_Buoy
2010-03-24,Bat,V,,,Beach6_Buoy
2010-03-25,Bat,V,,,Beach6_Buoy
2010-03-26,Bat,V,,,Beach6_Buoy
2010-03-27,Bat,V,,,Beach6_Buoy
2010-03-28,Bat,V,,,Beach6_Buoy
2010-03-29,Bat,V,,,Beach6_Buoy
2010-03-30,Bat,V,,,Beach6_Buoy
2010-03-31,Bat,V,,,Beach6_Buoy
2010-04-01,Bat,V,,,Beach6_Buoy
2010-04-02,Bat,V,,,Beach6_Buoy
2010-04-03,Bat,V,,,Beach6_Buoy
2010-04-04,Bat,V,,,Beach6_Buoy
2010-04-05,Bat,V,,,Beach6_Buoy
2010-04-06,Bat,V,,,Beach6_Buoy
2010-04-07,Bat,V,,,Beach6_Buoy
2010-04-08,Bat,V,,,Beach6_Buoy
2010-04-09,Bat,V,,,Beach6_Buoy
2010-04-10,Bat,V,,,Beach6_Buoy
2010-04-11,Bat,V,,,Beach6_Buoy
2010-04-12,Bat,V,,,Beach6_Buoy
2010-04-13,Bat,V,,,Beach6_Buoy
2010-04-14,Bat,V,,,Beach6_Buoy
2010-04-15,Bat,V,,,Beach6_Buoy
2010-04-16,Bat,V,,,Beach6_Buoy
2010-04-17,Bat,V,,,Beach6_Buoy
2010-04-18,Bat,V,,,Beach6_Buoy
2010-04-19,Bat,V,,,Beach6_Buoy
2010-04-20,Bat,V,,,Beach6_Buoy
2010-04-21,Bat,V,,,Beach6_Buoy
2010-04-22,Bat,V,,,Beach6_Buoy
2010-04-23,Bat,V,,,Beach6_Buoy
2010-04-24,Bat,V,,,Beach6_Buoy
2010-04-25,Bat,V,,,Beach6_Buoy
2010-04-26,Bat,V,,,Beach6_Buoy
2010-04-27,Bat,V,,,Beach6_Buoy
2010-04-28,Bat,V,,,Beach6_Buoy
2010-04-29,Bat,V,,,Beach6_Buoy
2010-04-30,Bat,V,,,Beach6_Buoy
2010-05-01,Bat,V,,,Beach6_Buoy
2010-05-02,Bat,V,,,Beach6_Buoy
2010-05-03,Bat,V,,,Beach6_Buoy
2010-05-04,Bat,V,,,Beach6_Buoy
2010-05-05,Bat,V,,,Beach6_Buoy
2010-05-06,Bat,V,,,Beach6_Buoy
2010-05-07,Bat,V,,,Beach6_Buoy
2010-05-08,Bat,V,,,Beach6_Buoy
2010-05-09,Bat,V,,,Beach6_Buoy
2010-05-10,Bat,V,,,Beach6_Buoy
2010-05-11,Bat,V,,,Beach6_Buoy
2010-05-12,Bat,V,,,Beach6_Buoy
2010-05-13,Bat,V,,,Beach6_Buoy
2010-05-14,Bat,V,,,Beach6_Buoy
2010-05-15,Bat,V,,,Beach6_Buoy
2010-05-16,Bat,V,,,Beach6_Buoy
2010-05-17,Bat,V,,,Beach6_Buoy
2010-05-18,Bat,V,,,Beach6_Buoy
2010-05-19,Bat,V,,,Beach6_Buoy
2010-05-20,Bat,V,,,Beach6_Buoy
2010-05-21,Bat,V,,,Beach6_Buoy
2010-05-22,Bat,V,,,Beach6_Buoy
2010-05-23,Bat,V,,,Beach6_Buoy
2010-05-24,Bat,V,,,Beach6_Buoy
2010-05-25,Bat,V,,,Beach6_Buoy
2010-05-26,Bat,V,,,Beach6_Buoy
2010-05-27,Bat,V,,,Beach6_Buoy
2010-05-28,Bat,V,,,Beach6_Buoy
2010-05-29,Bat,V,,,Beach6_Buoy
2010-05-30,Bat,V,,,Beach6_Buoy
2010-05-31,Bat,V,,,Beach6_Buoy
2010-06-01,Bat,V,,,Beach6_Buoy
2010-06-02,Bat,V,14.116666666666667,0.2885671984778983,Beach6_Buoy
2010-06-03,Bat,V,14.39236111111111,0.6225460761571128,Beach6_Buoy
2010-06-04,Bat,V,14.560416666666669,0.9003665725886115,Beach6_Buoy
2010-06-05,Bat,V,14.513194444444444,0.8906072830133009,Beach6_Buoy
2010-06-06,Bat,V,14.308333333333334,0.7739192780587971,Beach6_Buoy
2010-06-07,Bat,V,14.7375,0.9950840706655416,Beach6_Buoy
2010-06-08,Bat,V,14.40625,0.6567794650674346,Beach6_Buoy
2010-06-09,Bat,V,14.074305555555556,0.4731602617038263,Beach6_Buoy
2010-06-10,Bat,V,14.667361111111113,0.8879795453064622,Beach6_Buoy
2010-06-11,Bat,V,14.57152777777778,0.9100574941066324,Beach6_Buoy
2010-06-12,Bat,V,14.579166666666667,0.8643583658502901,Beach6_Buoy
2010-06-13,Bat,V,14.094444444444443,0.5090478947307019,Beach6_Buoy
2010-06-14,Bat,V,14.381118881118882,0.6887374700632759,Beach6_Buoy
2010-06-15,Bat,V,14.547916666666667,0.8629894982709085,Beach6_Buoy
2010-06-16,Bat,V,14.380555555555556,0.8004612112639492,Beach6_Buoy
2010-06-17,Bat,V,14.3231884057971,0.6362859678299487,Beach6_Buoy
2010-06-18,Bat,V,14.638194444444444,0.9514065059423008,Beach6_Buoy
2010-06-19,Bat,V,14.56875,0.8974297993465801,Beach6_Buoy
2010-06-20,Bat,V,14.59375,0.926397545650577,Beach6_Buoy
2010-06-21,Bat,V,14.399305555555555,0.6615828157281792,Beach6_Buoy
2010-06-22,Bat,V,14.413194444444445,0.7897283349645269,Beach6_Buoy
2010-06-23,Bat,V,14.429861111111112,0.6670129491106399,Beach6_Buoy
2010-06-24,Bat,V,14.38125,0.8239397722235207,Beach6_Buoy
2010-06-25,Bat,V,14.447222222222225,0.6766788957063218,Beach6_Buoy
2010-06-26,Bat,V,14.334027777777775,0.6636583494671067,Beach6_Buoy
2010-06-27,Bat,V,14.3,0.6997502051806421,Beach6_Buoy
2010-06-28,Bat,V,14.479166666666666,0.8541036277835415,Beach6_Buoy
2010-06-29,Bat,V,14.742361111111112,1.086701550700677,Beach6_Buoy
2010-06-30,Bat,V,14.654861111111112,0.9224344395458646,Beach6_Buoy
2010-07-01,Bat,V,14.529861111111112,0.7636020511124191,Beach6_Buoy
2010-07-02,Bat,V,14.460416666666667,0.7175345073449565,Beach6_Buoy
2010-07-03,Bat,V,14.500694444444443,0.7391638186073164,Beach6_Buoy
2010-07-04,Bat,V,14.441666666666666,0.6846468131389053,Beach6_Buoy
2010-07-05,Bat,V,14.455555555555556,0.7273649902626811,Beach6_Buoy
2010-07-06,Bat,V,14.377777777777778,0.6545638001400392,Beach6_Buoy
2010-07-07,Bat,V,14.47361111111111,0.7547505595548812,Beach6_Buoy
2010-07-08,Bat,V,14.377083333333337,0.6475039487419079,Beach6_Buoy
2010-07-09,Bat,V,14.12847222222222,0.5783583222132697,Beach6_Buoy
2010-07-10,Bat,V,14.590972222222222,0.850825448184845,Beach6_Buoy
2010-07-11,Bat,V,14.466666666666663,0.7458978726096753,Beach6_Buoy
2010-07-12,Bat,V,14.353472222222225,0.6628939725200541,Beach6_Buoy
2010-07-13,Bat,V,14.30347222222222,0.6156937294254092,Beach6_Buoy
2010-07-14,Bat,V,14.5125,0.991634590380531,Beach6_Buoy
2010-07-15,Bat,V,14.40625,0.6760869259707138,Beach6_Buoy
2010-07-16,Bat,V,14.396527777777775,0.7247293388621813,Beach6_Buoy
2010-07-17,Bat,V,14.459027777777775,0.814931735477722,Beach6_Buoy
2010-07-18,Bat,V,14.35763888888889,0.6503984643225736,Beach6_Buoy
2010-07-19,Bat,V,14.435416666666663,0.8331815129768725,Beach6_Buoy
2010-07-20,Bat,V,14.300694444444446,0.6653771765711435,Beach6_Buoy
2010-07-21,Bat,V,14.549305555555556,0.932925058471561,Beach6_Buoy
2010-07-22,Bat,V,14.335416666666667,0.6127398916548309,Beach6_Buoy
2010-07-23,Bat,V,14.3125,0.8065184610236933,Beach6_Buoy
2010-07-24,Bat,V,14.390277777777776,0.6574287107455136,Beach6_Buoy
2010-07-25,Bat,V,14.09027777777778,0.4929317807584945,Beach6_Buoy
2010-07-26,Bat,V,14.589583333333334,0.9190842774691051,Beach6_Buoy
2010-07-27,Bat,V,14.411805555555556,0.6805485783699552,Beach6_Buoy
2010-07-28,Bat,V,14.461111111111112,0.8521557288250711,Beach6_Buoy
2010-07-29,Bat,V,14.082222222222224,0.7071996274965892,Beach6_Buoy
2010-07-30,Bat,V,,,Beach6_Buoy
2010-07-31,Bat,V,,,Beach6_Buoy
2010-08-01,Bat,V,,,Beach6_Buoy
2010-08-02,Bat,V,,,Beach6_Buoy
2010-08-03,Bat,V,,,Beach6_Buoy
2010-08-04,Bat,V,,,Beach6_Buoy
2010-08-05,Bat,V,,,Beach6_Buoy
2010-08-06,Bat,V,,,Beach6_Buoy
2010-08-07,Bat,V,,,Beach6_Buoy
2010-08-08,Bat,V,,,Beach6_Buoy
2010-08-09,Bat,V,,,Beach6_Buoy
2010-08-10,Bat,V,,,Beach6_Buoy
2010-08-11,Bat,V,,,Beach6_Buoy
2010-08-12,Bat,V,,,Beach6_Buoy
2010-08-13,Bat,V,,,Beach6_Buoy
2010-08-14,Bat,V,,,Beach6_Buoy
2010-08-15,Bat,V,,,Beach6_Buoy
2010-08-16,Bat,V,,,Beach6_Buoy
2010-08-17,Bat,V,,,Beach6_Buoy
2010-08-18,Bat,V,,,Beach6_Buoy
2010-08-19,Bat,V,,,Beach6_Buoy
2010-08-20,Bat,V,,,Beach6_Buoy
2010-08-21,Bat,V,,,Beach6_Buoy
2010-08-22,Bat,V,,,Beach6_Buoy
2010-08-23,Bat,V,,,Beach6_Buoy
2010-08-24,Bat,V,,,Beach6_Buoy
2010-08-25,Bat,V,,,Beach6_Buoy
2010-08-26,Bat,V,,,Beach6_Buoy
2010-08-27,Bat,V,,,Beach6_Buoy
2010-08-28,Bat,V,,,Beach6_Buoy
2010-08-29,Bat,V,14.677777777777775,0.905375731627208,Beach6_Buoy
2010-08-30,Bat,V,14.461111111111112,0.8262402088211901,Beach6_Buoy
2010-08-31,Bat,V,14.225,0.5895950963350848,Beach6_Buoy
2010-09-01,Bat,V,14.425,0.7723816586205468,Beach6_Buoy
2010-09-02,Bat,V,14.370833333333334,0.6773947419072829,Beach6_Buoy
2010-09-03,Bat,V,14.288194444444445,0.7029902691860803,Beach6_Buoy
2010-09-04,Bat,V,14.381944444444445,0.6807701087356439,Beach6_Buoy
2010-09-05,Bat,V,14.436111111111112,0.8079682808209376,Beach6_Buoy
2010-09-06,Bat,V,14.395138888888887,0.8450042298161295,Beach6_Buoy
2010-09-07,Bat,V,14.3875,0.6836630053579807,Beach6_Buoy
2010-09-08,Bat,V,14.5125,0.8777653604306953,Beach6_Buoy
2010-09-09,Bat,V,14.329166666666667,0.6972347980675978,Beach6_Buoy
2010-09-10,Bat,V,14.34861111111111,0.6752348579880295,Beach6_Buoy
2010-09-11,Bat,V,14.182945736434108,0.559593048424443,Beach6_Buoy
2010-09-12,Bat,V,14.383333333333333,0.7588176301353284,Beach6_Buoy
2010-09-13,Bat,V,14.382638888888888,0.7428286384957062,Beach6_Buoy
2010-09-14,Bat,V,14.35,0.7538247463779301,Beach6_Buoy
2010-09-15,Bat,V,14.331944444444446,0.7422940040848959,Beach6_Buoy
2010-09-16,Bat,V,14.39722222222222,0.7383542883785916,Beach6_Buoy
2010-09-17,Bat,V,14.448611111111113,0.8571367289898224,Beach6_Buoy
2010-09-18,Bat,V,14.260416666666666,0.5787880694784828,Beach6_Buoy
2010-09-19,Bat,V,14.374305555555557,0.6795459742782175,Beach6_Buoy
2010-09-20,Bat,V,14.344444444444443,0.6743842337970937,Beach6_Buoy
2010-09-21,Bat,V,14.08125,0.4755517590383575,Beach6_Buoy
2010-09-22,Bat,V,14.14375,0.6909726346377124,Beach6_Buoy
2010-09-23,Bat,V,14.22361111111111,0.8265681101487292,Beach6_Buoy
2010-09-24,Bat,V,14.300694444444446,0.6475879428657874,Beach6_Buoy
2010-09-25,Bat,V,14.430555555555555,0.8418492612755439,Beach6_Buoy
2010-09-26,Bat,V,14.616666666666667,1.088336126605898,Beach6_Buoy
2010-09-27,Bat,V,14.295833333333333,0.6490310152382998,Beach6_Buoy
2010-09-28,Bat,V,14.304166666666667,0.6715887644470147,Beach6_Buoy
2010-09-29,Bat,V,14.258333333333333,0.6476962941923392,Beach6_Buoy
2010-09-30,Bat,V,14.25486111111111,0.6311084555548931,Beach6_Buoy
2010-10-01,Bat,V,14.283333333333337,0.6665850765923774,Beach6_Buoy
2010-10-02,Bat,V,14.381944444444445,0.85220017821234,Beach6_Buoy
2010-10-03,Bat,V,14.37847222222222,0.8008005779571874,Beach6_Buoy
2010-10-04,Bat,V,14.234722222222224,0.6697582743618374,Beach6_Buoy
2010-10-05,Bat,V,14.022222222222222,0.4049422724021833,Beach6_Buoy
2010-10-06,Bat,V,14.511111111111113,1.06843530527309,Beach6_Buoy
2010-10-07,Bat,V,14.284027777777778,0.6669692640766883,Beach6_Buoy
2010-10-08,Bat,V,14.320138888888888,0.7575798659562257,Beach6_Buoy
2010-10-09,Bat,V,13.979166666666666,0.3968186424111599,Beach6_Buoy
2010-10-10,Bat,V,14.22361111111111,0.7123276246999312,Beach6_Buoy
2010-10-11,Bat,V,14.44652777777778,0.9335931935116332,Beach6_Buoy
2010-10-12,Bat,V,14.349305555555556,0.7972853002776661,Beach6_Buoy
2010-10-13,Bat,V,14.225694444444445,0.7514784056077697,Beach6_Buoy
2010-10-14,Bat,V,14.4125,0.8053036607479097,Beach6_Buoy
2010-10-15,Bat,V,14.363888888888887,0.7954073690084119,Beach6_Buoy
2010-10-16,Bat,V,14.444444444444445,0.9530794973980552,Beach6_Buoy
2010-10-17,Bat,V,13.698611111111113,0.183967962820191,Beach6_Buoy
2010-10-18,Bat,V,13.980555555555556,0.4280836755304184,Beach6_Buoy
2010-10-19,Bat,V,14.379166666666666,0.8127373241348995,Beach6_Buoy
2010-10-20,Bat,V,14.084722222222222,0.5659720821952243,Beach6_Buoy
2010-10-21,Bat,V,14.408333333333337,0.9085068053595488,Beach6_Buoy
2010-10-22,Bat,V,14.181944444444444,0.5547824846582724,Beach6_Buoy
2010-10-23,Bat,V,14.12638888888889,0.5666718085602455,Beach6_Buoy
2010-10-24,Bat,V,14.21736111111111,0.6500489342646588,Beach6_Buoy
2010-10-25,Bat,V,14.22013888888889,0.7310859688584476,Beach6_Buoy
2010-10-26,Bat,V,13.76875,0.2537739619744775,Beach6_Buoy
2010-10-27,Bat,V,13.794444444444444,0.3159573702717819,Beach6_Buoy
2010-10-28,Bat,V,13.583333333333334,0.0603022689155528,Beach6_Buoy
2010-10-29,Bat,V,13.784027777777778,0.2688132932642785,Beach6_Buoy
2010-10-30,Bat,V,14.078472222222222,0.5619848932151295,Beach6_Buoy
2010-10-31,Bat,V,14.027272727272727,0.4996029153071002,Beach6_Buoy
2010-11-01,Bat,V,14.09236111111111,0.7464676594394194,Beach6_Buoy
2010-11-02,Bat,V,13.602702702702704,0.0164398987305356,Beach6_Buoy
2010-11-03,Bat,V,,,Beach6_Buoy
2010-11-04,Bat,V,,,Beach6_Buoy
2010-11-05,Bat,V,,,Beach6_Buoy
2010-11-06,Bat,V,,,Beach6_Buoy
2010-11-07,Bat,V,,,Beach6_Buoy
2010-11-08,Bat,V,,,Beach6_Buoy
2010-11-09,Bat,V,,,Beach6_Buoy
2010-11-10,Bat,V,,,Beach6_Buoy
2010-11-11,Bat,V,,,Beach6_Buoy
2010-11-12,Bat,V,,,Beach6_Buoy
2010-11-13,Bat,V,,,Beach6_Buoy
2010-11-14,Bat,V,,,Beach6_Buoy
2010-11-15,Bat,V,,,Beach6_Buoy
2010-11-16,Bat,V,,,Beach6_Buoy
2010-11-17,Bat,V,,,Beach6_Buoy
2010-11-18,Bat,V,,,Beach6_Buoy
2010-11-19,Bat,V,,,Beach6_Buoy
2010-11-20,Bat,V,,,Beach6_Buoy
2010-11-21,Bat,V,,,Beach6_Buoy
2010-11-22,Bat,V,,,Beach6_Buoy
2010-11-23,Bat,V,,,Beach6_Buoy
2010-11-24,Bat,V,,,Beach6_Buoy
2010-11-25,Bat,V,,,Beach6_Buoy
2010-11-26,Bat,V,,,Beach6_Buoy
2010-11-27,Bat,V,,,Beach6_Buoy
2010-11-28,Bat,V,,,Beach6_Buoy
2010-11-29,Bat,V,,,Beach6_Buoy
2010-11-30,Bat,V,,,Beach6_Buoy
2010-12-01,Bat,V,,,Beach6_Buoy
2010-12-02,Bat,V,,,Beach6_Buoy
2010-12-03,Bat,V,,,Beach6_Buoy
2010-12-04,Bat,V,,,Beach6_Buoy
2010-12-05,Bat,V,,,Beach6_Buoy
2010-12-06,Bat,V,,,Beach6_Buoy
2010-12-07,Bat,V,,,Beach6_Buoy
2010-12-08,Bat,V,,,Beach6_Buoy
2010-12-09,Bat,V,,,Beach6_Buoy
2010-12-10,Bat,V,,,Beach6_Buoy
2010-12-11,Bat,V,,,Beach6_Buoy
2010-12-12,Bat,V,,,Beach6_Buoy
2010-12-13,Bat,V,,,Beach6_Buoy
2010-12-14,Bat,V,,,Beach6_Buoy
2010-12-15,Bat,V,,,Beach6_Buoy
2010-12-16,Bat,V,,,Beach6_Buoy
2010-12-17,Bat,V,,,Beach6_Buoy
2010-12-18,Bat,V,,,Beach6_Buoy
2010-12-19,Bat,V,,,Beach6_Buoy
2010-12-20,Bat,V,,,Beach6_Buoy
2010-12-21,Bat,V,,,Beach6_Buoy
2010-12-22,Bat,V,,,Beach6_Buoy
2010-12-23,Bat,V,,,Beach6_Buoy
2010-12-24,Bat,V,,,Beach6_Buoy
2010-12-25,Bat,V,,,Beach6_Buoy
2010-12-26,Bat,V,,,Beach6_Buoy
2010-12-27,Bat,V,,,Beach6_Buoy
2010-12-28,Bat,V,,,Beach6_Buoy
2010-12-29,Bat,V,,,Beach6_Buoy
2010-12-30,Bat,V,,,Beach6_Buoy
2010-12-31,Bat,V,,,Beach6_Buoy
2011-01-01,Bat,V,,,Beach6_Buoy
2011-01-02,Bat,V,,,Beach6_Buoy
2011-01-03,Bat,V,,,Beach6_Buoy
2011-01-04,Bat,V,,,Beach6_Buoy
2011-01-05,Bat,V,,,Beach6_Buoy
2011-01-06,Bat,V,,,Beach6_Buoy
2011-01-07,Bat,V,,,Beach6_Buoy
2011-01-08,Bat,V,,,Beach6_Buoy
2011-01-09,Bat,V,,,Beach6_Buoy
2011-01-10,Bat,V,,,Beach6_Buoy
