times,Hs,Units
2011-06-08 11:45:00,0.816,ft
2011-06-08 12:15:00,0.692,ft
2011-06-08 12:45:00,0.845,ft
2011-06-08 13:15:00,0.71,ft
2011-06-08 13:45:00,0.695,ft
2011-06-08 14:15:00,0.576,ft
2011-06-08 14:45:00,0.617,ft
2011-06-08 15:15:00,0.497,ft
2011-06-08 15:45:00,0.365,ft
2011-06-08 16:15:00,0.347,ft
2011-06-08 16:45:00,0.341,ft
2011-06-08 17:15:00,0.31,ft
2011-06-08 17:45:00,0.331,ft
2011-06-08 18:15:00,0.312,ft
2011-06-08 18:45:00,0.349,ft
2011-06-08 19:15:00,0.309,ft
2011-06-08 19:45:00,0.313,ft
2011-06-08 20:15:00,0.349,ft
2011-06-08 20:45:00,0.318,ft
2011-06-08 21:15:00,0.403,ft
2011-06-08 21:45:00,0.414,ft
2011-06-08 22:15:00,0.365,ft
2011-06-08 22:45:00,0.388,ft
2011-06-08 23:15:00,0.353,ft
2011-06-08 23:45:00,0.483,ft
2011-06-09 00:15:00,0.574,ft
2011-06-09 00:45:00,0.47,ft
2011-06-09 01:15:00,0.462,ft
2011-06-09 01:45:00,0.463,ft
2011-06-09 02:15:00,0.427,ft
2011-06-09 02:45:00,0.51,ft
2011-06-09 03:15:00,0.472,ft
2011-06-09 03:45:00,0.815,ft
2011-06-09 04:15:00,0.847,ft
2011-06-09 04:45:00,0.773,ft
2011-06-09 05:15:00,0.825,ft
2011-06-09 05:45:00,0.857,ft
2011-06-09 06:15:00,0.778,ft
2011-06-09 06:45:00,0.801,ft
2011-06-09 07:15:00,0.847,ft
2011-06-09 07:45:00,0.949,ft
2011-06-09 08:15:00,0.848,ft
2011-06-09 08:45:00,0.783,ft
2011-06-09 09:15:00,0.658,ft
2011-06-09 09:45:00,0.587,ft
2011-06-09 10:15:00,0.64,ft
2011-06-09 10:45:00,0.647,ft
2011-06-09 11:15:00,0.556,ft
2011-06-09 11:45:00,0.549,ft
2011-06-09 12:15:00,0.507,ft
2011-06-09 12:45:00,0.492,ft
2011-06-09 13:15:00,0.405,ft
2011-06-09 13:45:00,0.505,ft
2011-06-09 14:15:00,0.511,ft
2011-06-09 14:45:00,0.48,ft
2011-06-09 15:15:00,0.548,ft
2011-06-09 15:45:00,0.685,ft
2011-06-09 16:15:00,0.586,ft
2011-06-09 16:45:00,0.535,ft
2011-06-09 17:15:00,0.572,ft
2011-06-09 17:45:00,0.469,ft
2011-06-09 18:15:00,0.549,ft
2011-06-09 18:45:00,0.625,ft
2011-06-09 19:15:00,0.709,ft
2011-06-09 19:45:00,0.748,ft
2011-06-09 20:15:00,0.759,ft
2011-06-09 20:45:00,0.968,ft
2011-06-09 21:15:00,0.865,ft
2011-06-09 21:45:00,0.972,ft
2011-06-09 22:15:00,0.754,ft
2011-06-09 22:45:00,0.758,ft
2011-06-09 23:15:00,0.824,ft
2011-06-09 23:45:00,0.665,ft
2011-06-10 00:15:00,0.802,ft
2011-06-10 00:45:00,0.655,ft
2011-06-10 01:15:00,0.585,ft
2011-06-10 01:45:00,0.448,ft
2011-06-10 02:15:00,0.306,ft
2011-06-10 02:45:00,0.376,ft
2011-06-10 03:15:00,0.259,ft
2011-06-10 03:45:00,0.244,ft
2011-06-10 04:15:00,0.229,ft
2011-06-10 04:45:00,0.238,ft
2011-06-10 05:15:00,0.205,ft
2011-06-10 05:45:00,0.181,ft
2011-06-10 06:15:00,0.202,ft
2011-06-10 06:45:00,0.141,ft
2011-06-10 07:15:00,0.148,ft
2011-06-10 07:45:00,0.147,ft
2011-06-10 08:15:00,0.138,ft
2011-06-10 08:45:00,0.137,ft
2011-06-10 09:15:00,0.108,ft
2011-06-10 09:45:00,0.1,ft
2011-06-10 10:15:00,0.108,ft
2011-06-10 10:45:00,0.088,ft
2011-06-10 11:15:00,0.066,ft
2011-06-10 11:45:00,0.08,ft
2011-06-10 12:15:00,0.112,ft
2011-06-10 12:45:00,0.105,ft
2011-06-10 13:15:00,0.11,ft
2011-06-10 13:45:00,0.115,ft
2011-06-10 14:15:00,0.144,ft
2011-06-10 14:45:00,0.114,ft
2011-06-10 15:15:00,0.119,ft
2011-06-10 15:45:00,0.11,ft
2011-06-10 16:15:00,0.1,ft
2011-06-10 16:45:00,0.114,ft
2011-06-10 17:15:00,0.113,ft
2011-06-10 17:45:00,0.108,ft
2011-06-10 18:15:00,0.146,ft
2011-06-10 18:45:00,0.153,ft
2011-06-10 19:15:00,0.168,ft
2011-06-10 19:45:00,0.138,ft
2011-06-10 20:15:00,0.168,ft
2011-06-10 20:45:00,0.118,ft
2011-06-10 21:45:00,0.126,ft
2011-06-10 22:15:00,0.174,ft
2011-06-10 22:45:00,0.125,ft
2011-06-10 23:15:00,0.147,ft
2011-06-10 23:45:00,0.146,ft
2011-06-11 00:15:00,0.129,ft
2011-06-11 00:45:00,0.134,ft
2011-06-11 01:15:00,0.129,ft
2011-06-11 01:45:00,0.118,ft
2011-06-11 02:15:00,0.108,ft
2011-06-11 02:45:00,0.092,ft
2011-06-11 03:15:00,0.109,ft
2011-06-11 03:45:00,0.078,ft
2011-06-11 04:15:00,0.079,ft
2011-06-11 04:45:00,0.075,ft
2011-06-11 05:15:00,0.071,ft
2011-06-11 05:45:00,0.095,ft
2011-06-11 06:15:00,0.078,ft
2011-06-11 06:45:00,0.079,ft
2011-06-11 07:15:00,0.076,ft
2011-06-11 07:45:00,0.085,ft
2011-06-11 08:15:00,0.088,ft
2011-06-11 08:45:00,0.088,ft
2011-06-11 09:15:00,0.079,ft
2011-06-11 09:45:00,0.073,ft
2011-06-11 10:15:00,0.078,ft
2011-06-11 10:45:00,0.081,ft
2011-06-11 11:15:00,0.069,ft
2011-06-11 11:45:00,0.068,ft
2011-06-11 12:15:00,0.073,ft
2011-06-11 12:45:00,0.093,ft
2011-06-11 13:15:00,0.092,ft
2011-06-11 13:45:00,0.092,ft
2011-06-11 14:15:00,0.081,ft
2011-06-11 14:45:00,0.077,ft
2011-06-11 15:15:00,0.081,ft
2011-06-11 15:45:00,0.073,ft
2011-06-11 16:15:00,0.087,ft
2011-06-11 16:45:00,0.091,ft
2011-06-11 17:15:00,0.09,ft
2011-06-11 17:45:00,0.077,ft
2011-06-11 18:15:00,0.067,ft
2011-06-11 18:45:00,0.071,ft
2011-06-11 19:15:00,0.052,ft
2011-06-11 19:45:00,0.06,ft
2011-06-11 20:15:00,0.063,ft
2011-06-11 20:45:00,0.058,ft
2011-06-11 21:15:00,0.049,ft
2011-06-11 21:45:00,0.046,ft
2011-06-11 22:15:00,0.101,ft
2011-06-11 22:45:00,0.083,ft
2011-06-11 23:15:00,0.067,ft
2011-06-11 23:45:00,0.04,ft
2011-06-12 00:15:00,0.037,ft
2011-06-12 00:45:00,0.042,ft
2011-06-12 01:15:00,0.109,ft
2011-06-12 01:45:00,0.122,ft
2011-06-12 02:15:00,0.055,ft
2011-06-12 02:45:00,0.115,ft
2011-06-12 03:15:00,0.088,ft
2011-06-12 03:45:00,0.048,ft
2011-06-12 04:15:00,0.045,ft
2011-06-12 04:45:00,0.103,ft
2011-06-12 05:15:00,0.145,ft
2011-06-12 05:45:00,0.271,ft
2011-06-12 06:15:00,0.272,ft
2011-06-12 06:45:00,0.413,ft
2011-06-12 07:15:00,0.612,ft
2011-06-12 07:45:00,1.083,ft
2011-06-12 08:15:00,0.914,ft
2011-06-12 08:45:00,0.873,ft
2011-06-12 09:15:00,1.065,ft
2011-06-12 09:45:00,0.957,ft
2011-06-12 10:15:00,0.979,ft
2011-06-12 10:45:00,0.996,ft
2011-06-12 11:15:00,1.41,ft
2011-06-12 11:45:00,1.687,ft
2011-06-12 12:15:00,1.477,ft
2011-06-12 12:45:00,1.188,ft
2011-06-12 13:15:00,1.437,ft
2011-06-12 13:45:00,1.231,ft
2011-06-12 14:15:00,0.974,ft
2011-06-12 14:45:00,1.174,ft
2011-06-12 15:15:00,1.006,ft
2011-06-12 15:45:00,1.153,ft
2011-06-12 16:15:00,1.051,ft
2011-06-12 16:45:00,1.027,ft
2011-06-12 17:15:00,0.931,ft
2011-06-12 17:45:00,0.758,ft
2011-06-12 18:15:00,0.846,ft
2011-06-12 18:45:00,0.858,ft
2011-06-12 19:15:00,1.028,ft
2011-06-12 19:45:00,0.898,ft
2011-06-12 20:15:00,0.715,ft
2011-06-12 20:45:00,0.67,ft
2011-06-12 21:15:00,0.808,ft
2011-06-12 21:45:00,0.982,ft
2011-06-12 22:15:00,0.733,ft
2011-06-12 22:45:00,0.799,ft
2011-06-12 23:15:00,0.812,ft
2011-06-12 23:45:00,0.638,ft
2011-06-13 00:15:00,0.714,ft
2011-06-13 00:45:00,0.628,ft
2011-06-13 01:15:00,0.812,ft
2011-06-13 01:45:00,0.827,ft
2011-06-13 02:15:00,0.973,ft
2011-06-13 02:45:00,1.079,ft
2011-06-13 03:15:00,1.033,ft
2011-06-13 03:45:00,1.141,ft
2011-06-13 04:15:00,1.034,ft
2011-06-13 04:45:00,1.093,ft
2011-06-13 05:15:00,1.087,ft
2011-06-13 05:45:00,1.057,ft
2011-06-13 06:15:00,1.154,ft
2011-06-13 06:45:00,1.243,ft
2011-06-13 07:15:00,1.126,ft
2011-06-13 07:45:00,1.182,ft
2011-06-13 08:15:00,1.389,ft
2011-06-13 08:45:00,1.444,ft
2011-06-13 09:15:00,1.218,ft
2011-06-13 09:45:00,1.352,ft
2011-06-13 10:15:00,1.567,ft
2011-06-13 10:45:00,1.694,ft
2011-06-13 11:15:00,1.7,ft
2011-06-13 11:45:00,1.904,ft
2011-06-13 12:15:00,1.873,ft
2011-06-13 12:45:00,2.34,ft
2011-06-13 13:15:00,2.035,ft
2011-06-13 13:45:00,1.859,ft
2011-06-13 14:15:00,1.847,ft
2011-06-13 14:45:00,1.808,ft
2011-06-13 15:15:00,1.52,ft
2011-06-13 15:45:00,1.347,ft
2011-06-13 16:15:00,1.445,ft
2011-06-13 16:45:00,1.378,ft
2011-06-13 17:15:00,1.098,ft
2011-06-13 17:45:00,1.148,ft
2011-06-13 18:15:00,1.072,ft
2011-06-13 18:45:00,0.906,ft
2011-06-13 19:15:00,0.863,ft
2011-06-13 19:45:00,0.698,ft
2011-06-13 20:15:00,0.68,ft
2011-06-13 20:45:00,0.681,ft
2011-06-13 21:15:00,0.523,ft
2011-06-13 21:45:00,0.437,ft
2011-06-13 22:15:00,0.386,ft
2011-06-13 22:45:00,0.281,ft
2011-06-13 23:15:00,0.347,ft
2011-06-13 23:45:00,0.424,ft
2011-06-14 00:15:00,0.418,ft
2011-06-14 00:45:00,0.479,ft
2011-06-14 01:15:00,0.478,ft
2011-06-14 01:45:00,0.406,ft
2011-06-14 02:15:00,0.687,ft
2011-06-14 02:45:00,0.785,ft
2011-06-14 03:15:00,0.795,ft
2011-06-14 03:45:00,0.636,ft
2011-06-14 04:15:00,0.671,ft
2011-06-14 04:45:00,0.499,ft
2011-06-14 05:15:00,0.648,ft
2011-06-14 05:45:00,0.456,ft
2011-06-14 06:15:00,0.487,ft
2011-06-14 06:45:00,0.492,ft
2011-06-14 07:15:00,0.454,ft
2011-06-14 07:45:00,0.422,ft
2011-06-14 08:15:00,0.424,ft
2011-06-14 08:45:00,0.436,ft
2011-06-14 09:15:00,0.396,ft
2011-06-14 09:45:00,0.43,ft
2011-06-14 10:15:00,0.403,ft
2011-06-14 10:45:00,0.342,ft
2011-06-14 11:15:00,0.246,ft
2011-06-14 11:45:00,0.238,ft
2011-06-14 12:15:00,0.232,ft
2011-06-14 12:45:00,0.194,ft
2011-06-14 13:15:00,0.17,ft
2011-06-14 13:45:00,0.163,ft
2011-06-14 14:15:00,0.129,ft
2011-06-14 14:45:00,0.103,ft
2011-06-14 15:15:00,0.109,ft
2011-06-14 15:45:00,0.094,ft
2011-06-14 16:15:00,0.089,ft
2011-06-14 16:45:00,0.078,ft
2011-06-14 17:15:00,0.07,ft
2011-06-14 17:45:00,0.071,ft
2011-06-14 18:15:00,0.069,ft
2011-06-14 18:45:00,0.068,ft
2011-06-14 19:15:00,0.058,ft
2011-06-14 19:45:00,0.061,ft
2011-06-14 20:15:00,0.062,ft
2011-06-14 20:45:00,0.064,ft
2011-06-14 21:15:00,0.099,ft
2011-06-14 21:45:00,0.046,ft
2011-06-14 22:15:00,0.039,ft
2011-06-14 22:45:00,0.068,ft
2011-06-14 23:15:00,0.053,ft
2011-06-14 23:45:00,0.049,ft
2011-06-15 00:15:00,0.038,ft
2011-06-15 00:45:00,0.038,ft
2011-06-15 01:15:00,0.036,ft
2011-06-15 02:15:00,0.04,ft
2011-06-15 02:45:00,0.044,ft
2011-06-15 03:15:00,0.037,ft
2011-06-15 03:45:00,0.038,ft
2011-06-15 04:45:00,0.027,ft
2011-06-15 05:15:00,0.034,ft
2011-06-15 05:45:00,0.034,ft
2011-06-15 06:15:00,0.026,ft
2011-06-15 06:45:00,0.031,ft
2011-06-15 07:15:00,0.032,ft
2011-06-15 07:45:00,0.026,ft
2011-06-15 08:15:00,0.022,ft
2011-06-15 08:45:00,0.018,ft
2011-06-15 09:15:00,0.023,ft
2011-06-15 09:45:00,0.023,ft
2011-06-15 10:15:00,0.024,ft
2011-06-15 10:45:00,0.032,ft
2011-06-15 11:15:00,0.033,ft
2011-06-15 11:45:00,0.031,ft
2011-06-15 12:15:00,0.023,ft
2011-06-15 12:45:00,0.023,ft
2011-06-15 13:15:00,0.026,ft
2011-06-15 13:45:00,0.029,ft
2011-06-15 14:15:00,0.036,ft
2011-06-15 14:45:00,0.033,ft
2011-06-15 15:15:00,0.063,ft
2011-06-15 15:45:00,0.028,ft
2011-06-15 16:15:00,0.031,ft
2011-06-15 16:45:00,0.03,ft
2011-06-15 17:15:00,0.029,ft
2011-06-15 17:45:00,0.029,ft
2011-06-15 18:15:00,0.033,ft
2011-06-15 18:45:00,0.024,ft
2011-06-15 19:15:00,0.027,ft
2011-06-15 19:45:00,0.022,ft
2011-06-15 20:15:00,0.025,ft
2011-06-15 20:45:00,0.021,ft
2011-06-15 21:15:00,0.023,ft
2011-06-15 21:45:00,0.024,ft
2011-06-15 22:15:00,0.025,ft
2011-06-15 22:45:00,0.05,ft
2011-06-15 23:15:00,0.072,ft
2011-06-15 23:45:00,0.035,ft
2011-06-16 00:15:00,0.034,ft
2011-06-16 00:45:00,0.027,ft
2011-06-16 01:15:00,0.028,ft
2011-06-16 01:45:00,0.055,ft
2011-06-16 02:15:00,0.044,ft
2011-06-16 02:45:00,0.018,ft
2011-06-16 03:15:00,0.017,ft
2011-06-16 03:45:00,0.026,ft
2011-06-16 04:15:00,0.043,ft
2011-06-16 04:45:00,0.035,ft
2011-06-16 05:15:00,0.025,ft
2011-06-16 05:45:00,0.024,ft
2011-06-16 06:15:00,0.019,ft
2011-06-16 06:45:00,0.018,ft
2011-06-16 07:15:00,0.02,ft
2011-06-16 07:45:00,0.022,ft
2011-06-16 08:15:00,0.025,ft
2011-06-16 08:45:00,0.028,ft
2011-06-16 09:15:00,0.041,ft
2011-06-16 09:45:00,0.047,ft
2011-06-16 10:15:00,0.045,ft
2011-06-16 10:45:00,0.036,ft
2011-06-16 11:15:00,0.043,ft
2011-06-16 11:45:00,0.051,ft
2011-06-16 12:15:00,0.044,ft
2011-06-16 12:45:00,0.046,ft
2011-06-16 13:15:00,0.043,ft
2011-06-16 13:45:00,0.037,ft
2011-06-16 14:15:00,0.04,ft
2011-06-16 14:45:00,0.042,ft
2011-06-16 15:15:00,0.055,ft
2011-06-16 15:45:00,0.062,ft
2011-06-16 16:15:00,0.057,ft
2011-06-16 16:45:00,0.039,ft
2011-06-16 17:15:00,0.046,ft
2011-06-16 17:45:00,0.063,ft
2011-06-16 18:15:00,0.09,ft
2011-06-16 18:45:00,0.124,ft
2011-06-16 19:15:00,0.094,ft
2011-06-16 19:45:00,0.093,ft
2011-06-16 20:15:00,0.124,ft
2011-06-16 20:45:00,0.121,ft
2011-06-16 21:15:00,0.128,ft
2011-06-16 21:45:00,0.127,ft
2011-06-16 22:15:00,0.131,ft
2011-06-16 22:45:00,0.17,ft
2011-06-16 23:15:00,0.197,ft
2011-06-16 23:45:00,0.303,ft
2011-06-17 00:15:00,0.368,ft
2011-06-17 00:45:00,0.505,ft
2011-06-17 01:15:00,0.503,ft
2011-06-17 01:45:00,0.636,ft
2011-06-17 02:15:00,0.52,ft
2011-06-17 02:45:00,0.55,ft
2011-06-17 03:15:00,0.567,ft
2011-06-17 03:45:00,0.466,ft
2011-06-17 04:15:00,0.455,ft
2011-06-17 04:45:00,0.534,ft
2011-06-17 05:15:00,0.502,ft
2011-06-17 05:45:00,0.489,ft
2011-06-17 06:15:00,0.373,ft
2011-06-17 06:45:00,0.351,ft
2011-06-17 07:15:00,0.357,ft
2011-06-17 07:45:00,0.27,ft
2011-06-17 08:15:00,0.283,ft
2011-06-17 08:45:00,0.276,ft
2011-06-17 09:15:00,0.293,ft
2011-06-17 09:45:00,0.259,ft
2011-06-17 10:15:00,0.304,ft
2011-06-17 10:45:00,0.369,ft
2011-06-17 11:15:00,0.315,ft
2011-06-17 11:45:00,0.369,ft
2011-06-17 12:15:00,0.459,ft
2011-06-17 12:45:00,0.43,ft
2011-06-17 13:15:00,0.391,ft
2011-06-17 13:45:00,0.351,ft
2011-06-17 14:15:00,0.394,ft
2011-06-17 14:45:00,0.458,ft
2011-06-17 15:15:00,0.401,ft
2011-06-17 15:45:00,0.346,ft
2011-06-17 16:15:00,0.41,ft
2011-06-17 16:45:00,0.354,ft
2011-06-17 17:15:00,0.33,ft
2011-06-17 17:45:00,0.266,ft
2011-06-17 18:15:00,0.217,ft
2011-06-17 18:45:00,0.231,ft
2011-06-17 19:15:00,0.239,ft
2011-06-17 19:45:00,0.218,ft
2011-06-17 20:15:00,0.221,ft
2011-06-17 20:45:00,0.22,ft
2011-06-17 21:15:00,0.22,ft
2011-06-17 21:45:00,0.212,ft
2011-06-17 22:15:00,0.167,ft
2011-06-17 22:45:00,0.183,ft
2011-06-17 23:15:00,0.167,ft
2011-06-17 23:45:00,0.196,ft
2011-06-18 00:15:00,0.208,ft
2011-06-18 00:45:00,0.145,ft
2011-06-18 01:15:00,0.137,ft
2011-06-18 01:45:00,0.164,ft
2011-06-18 02:15:00,0.139,ft
2011-06-18 02:45:00,0.154,ft
2011-06-18 03:15:00,0.272,ft
2011-06-18 03:45:00,0.117,ft
2011-06-18 04:15:00,0.138,ft
2011-06-18 04:45:00,0.115,ft
2011-06-18 05:15:00,0.096,ft
2011-06-18 05:45:00,0.111,ft
2011-06-18 06:15:00,0.079,ft
2011-06-18 06:45:00,0.128,ft
2011-06-18 07:15:00,0.085,ft
2011-06-18 07:45:00,0.075,ft
2011-06-18 08:15:00,0.101,ft
2011-06-18 08:45:00,0.068,ft
2011-06-18 09:15:00,0.076,ft
2011-06-18 09:45:00,0.066,ft
2011-06-18 10:15:00,0.074,ft
2011-06-18 10:45:00,0.061,ft
2011-06-18 11:15:00,0.084,ft
2011-06-18 11:45:00,0.091,ft
2011-06-18 12:15:00,0.087,ft
2011-06-18 12:45:00,0.088,ft
2011-06-18 13:15:00,0.054,ft
2011-06-18 13:45:00,0.047,ft
2011-06-18 14:15:00,0.054,ft
2011-06-18 14:45:00,0.054,ft
2011-06-18 15:15:00,0.037,ft
2011-06-18 15:45:00,0.038,ft
2011-06-18 16:15:00,0.05,ft
2011-06-18 16:45:00,0.042,ft
2011-06-18 17:15:00,0.071,ft
2011-06-18 17:45:00,0.079,ft
2011-06-18 18:15:00,0.072,ft
2011-06-18 18:45:00,0.081,ft
2011-06-18 19:15:00,0.1,ft
2011-06-18 19:45:00,0.072,ft
2011-06-18 20:15:00,0.049,ft
2011-06-18 20:45:00,0.055,ft
2011-06-18 21:15:00,0.026,ft
2011-06-18 21:45:00,0.019,ft
2011-06-18 22:15:00,0.035,ft
2011-06-18 22:45:00,0.041,ft
2011-06-18 23:15:00,0.036,ft
2011-06-18 23:45:00,0.029,ft
2011-06-19 00:15:00,0.034,ft
2011-06-19 00:45:00,0.042,ft
2011-06-19 01:15:00,0.1,ft
2011-06-19 01:45:00,0.079,ft
2011-06-19 02:15:00,0.121,ft
2011-06-19 02:45:00,0.187,ft
2011-06-19 03:15:00,0.162,ft
2011-06-19 03:45:00,0.167,ft
2011-06-19 04:15:00,0.218,ft
2011-06-19 04:45:00,0.224,ft
2011-06-19 05:15:00,0.263,ft
2011-06-19 05:45:00,0.315,ft
2011-06-19 06:15:00,0.336,ft
2011-06-19 06:45:00,0.418,ft
2011-06-19 07:15:00,0.426,ft
2011-06-19 07:45:00,0.394,ft
2011-06-19 08:15:00,0.349,ft
2011-06-19 08:45:00,0.358,ft
2011-06-19 09:15:00,0.359,ft
2011-06-19 09:45:00,0.381,ft
2011-06-19 10:15:00,0.365,ft
2011-06-19 10:45:00,0.339,ft
2011-06-19 11:15:00,0.311,ft
2011-06-19 11:45:00,0.244,ft
2011-06-19 12:15:00,0.284,ft
2011-06-19 12:45:00,0.225,ft
2011-06-19 13:15:00,0.188,ft
2011-06-19 13:45:00,0.17,ft
2011-06-19 14:15:00,0.159,ft
2011-06-19 14:45:00,0.163,ft
2011-06-19 15:15:00,0.141,ft
2011-06-19 15:45:00,0.168,ft
2011-06-19 16:15:00,0.144,ft
2011-06-19 16:45:00,0.184,ft
2011-06-19 17:15:00,0.153,ft
2011-06-19 17:45:00,0.122,ft
2011-06-19 18:15:00,0.138,ft
2011-06-19 18:45:00,0.124,ft
2011-06-19 19:15:00,0.166,ft
2011-06-19 19:45:00,0.172,ft
2011-06-19 20:15:00,0.183,ft
2011-06-19 20:45:00,0.219,ft
2011-06-19 21:15:00,0.222,ft
2011-06-19 21:45:00,0.257,ft
2011-06-19 22:15:00,0.27,ft
2011-06-19 22:45:00,0.409,ft
2011-06-19 23:15:00,0.322,ft
2011-06-19 23:45:00,0.419,ft
2011-06-20 00:15:00,0.33,ft
2011-06-20 00:45:00,0.272,ft
2011-06-20 01:15:00,0.306,ft
2011-06-20 01:45:00,0.289,ft
2011-06-20 02:15:00,0.259,ft
2011-06-20 02:45:00,0.234,ft
2011-06-20 03:15:00,0.214,ft
2011-06-20 03:45:00,0.202,ft
2011-06-20 04:15:00,0.156,ft
2011-06-20 04:45:00,0.147,ft
2011-06-20 05:15:00,0.133,ft
2011-06-20 05:45:00,0.125,ft
2011-06-20 06:15:00,0.143,ft
2011-06-20 06:45:00,0.116,ft
2011-06-20 07:15:00,0.095,ft
2011-06-20 07:45:00,0.092,ft
2011-06-20 08:15:00,0.099,ft
2011-06-20 08:45:00,0.086,ft
2011-06-20 09:15:00,0.1,ft
2011-06-20 09:45:00,0.092,ft
2011-06-20 10:15:00,0.095,ft
2011-06-20 10:45:00,0.092,ft
2011-06-20 11:15:00,0.078,ft
2011-06-20 11:45:00,0.081,ft
2011-06-20 12:15:00,0.076,ft
2011-06-20 12:45:00,0.082,ft
2011-06-20 13:15:00,0.076,ft
2011-06-20 13:45:00,0.077,ft
2011-06-20 14:15:00,0.076,ft
2011-06-20 14:45:00,0.073,ft
2011-06-20 15:15:00,0.066,ft
2011-06-20 15:45:00,0.065,ft
2011-06-20 16:15:00,0.068,ft
2011-06-20 16:45:00,0.056,ft
2011-06-20 17:15:00,0.059,ft
2011-06-20 17:45:00,0.054,ft
2011-06-20 18:15:00,0.07,ft
2011-06-20 18:45:00,0.064,ft
2011-06-20 19:15:00,0.058,ft
2011-06-20 19:45:00,0.047,ft
2011-06-20 20:15:00,0.052,ft
2011-06-20 20:45:00,0.054,ft
2011-06-20 21:15:00,0.045,ft
2011-06-20 21:45:00,0.049,ft
2011-06-20 22:15:00,0.063,ft
2011-06-20 22:45:00,0.055,ft
2011-06-20 23:15:00,0.048,ft
2011-06-20 23:45:00,0.05,ft
2011-06-21 00:15:00,0.049,ft
2011-06-21 00:45:00,0.048,ft
2011-06-21 01:15:00,0.044,ft
2011-06-21 01:45:00,0.045,ft
2011-06-21 02:15:00,0.039,ft
2011-06-21 02:45:00,0.038,ft
2011-06-21 03:15:00,0.042,ft
2011-06-21 03:45:00,0.053,ft
2011-06-21 04:15:00,0.041,ft
2011-06-21 04:45:00,0.046,ft
2011-06-21 05:15:00,0.046,ft
2011-06-21 05:45:00,0.042,ft
2011-06-21 06:15:00,0.079,ft
2011-06-21 06:45:00,0.044,ft
2011-06-21 07:15:00,0.046,ft
2011-06-21 07:45:00,0.051,ft
2011-06-21 08:15:00,0.054,ft
2011-06-21 08:45:00,0.042,ft
2011-06-21 09:15:00,0.04,ft
2011-06-21 09:45:00,0.042,ft
2011-06-21 10:15:00,0.04,ft
2011-06-21 10:45:00,0.037,ft
2011-06-21 11:15:00,0.05,ft
2011-06-21 11:45:00,0.05,ft
2011-06-21 12:15:00,0.046,ft
2011-06-21 13:15:00,0.037,ft
2011-06-21 13:45:00,0.033,ft
2011-06-21 14:15:00,0.035,ft
2011-06-21 14:45:00,0.062,ft
2011-06-21 15:15:00,0.032,ft
2011-06-21 15:45:00,0.033,ft
2011-06-21 16:15:00,0.03,ft
2011-06-21 16:45:00,0.03,ft
2011-06-21 17:15:00,0.042,ft
2011-06-21 17:45:00,0.039,ft
2011-06-21 18:15:00,0.037,ft
2011-06-21 18:45:00,0.036,ft
2011-06-21 19:15:00,0.042,ft
2011-06-21 19:45:00,0.046,ft
2011-06-21 20:15:00,0.044,ft
2011-06-21 20:45:00,0.106,ft
2011-06-21 21:15:00,0.08,ft
2011-06-21 21:45:00,0.228,ft
2011-06-21 22:15:00,0.313,ft
2011-06-21 22:45:00,0.154,ft
2011-06-21 23:15:00,0.249,ft
2011-06-21 23:45:00,0.215,ft
2011-06-22 00:15:00,0.188,ft
2011-06-22 00:45:00,0.177,ft
2011-06-22 01:15:00,0.173,ft
2011-06-22 01:45:00,0.149,ft
2011-06-22 02:15:00,0.169,ft
2011-06-22 02:45:00,0.192,ft
2011-06-22 03:15:00,0.199,ft
2011-06-22 03:45:00,0.206,ft
2011-06-22 04:15:00,0.187,ft
2011-06-22 04:45:00,0.196,ft
2011-06-22 05:15:00,0.273,ft
2011-06-22 05:45:00,0.321,ft
2011-06-22 06:15:00,0.329,ft
2011-06-22 06:45:00,0.337,ft
2011-06-22 07:15:00,0.279,ft
2011-06-22 07:45:00,0.292,ft
2011-06-22 08:15:00,0.334,ft
2011-06-22 08:45:00,0.342,ft
2011-06-22 09:15:00,0.384,ft
2011-06-22 09:45:00,0.316,ft
2011-06-22 10:15:00,0.343,ft
2011-06-22 10:45:00,0.28,ft
2011-06-22 11:15:00,0.274,ft
2011-06-22 11:45:00,0.249,ft
2011-06-22 12:15:00,0.204,ft
2011-06-22 12:45:00,0.249,ft
2011-06-22 13:15:00,0.225,ft
2011-06-22 13:45:00,0.306,ft
2011-06-22 14:15:00,0.36,ft
2011-06-22 14:45:00,0.336,ft
2011-06-22 15:15:00,0.431,ft
2011-06-22 15:45:00,0.462,ft
2011-06-22 16:15:00,0.386,ft
2011-06-22 16:45:00,0.374,ft
2011-06-22 17:15:00,0.378,ft
2011-06-22 17:45:00,0.394,ft
2011-06-22 18:15:00,0.371,ft
2011-06-22 18:45:00,0.426,ft
2011-06-22 19:15:00,0.426,ft
2011-06-22 19:45:00,0.33,ft
2011-06-22 20:15:00,0.307,ft
2011-06-22 20:45:00,0.355,ft
2011-06-22 21:15:00,0.432,ft
2011-06-22 21:45:00,0.465,ft
2011-06-22 22:15:00,0.586,ft
2011-06-22 22:45:00,0.573,ft
2011-06-22 23:15:00,0.594,ft
2011-06-22 23:45:00,0.489,ft
2011-06-23 00:15:00,0.482,ft
2011-06-23 00:45:00,0.502,ft
2011-06-23 01:15:00,0.497,ft
2011-06-23 01:45:00,0.559,ft
2011-06-23 02:15:00,0.479,ft
2011-06-23 02:45:00,0.517,ft
